title,description,references,remediationProcedure,id,name,author
"Ensure that 'Email service and co-administrators' is 'Enabled'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection","**Azure Console**

1. Go to `SQL databases`
2. For each DB instance
3. Click on `Auditing & Threat Detection`
4. Enable `Email service and co-administrators`

**Azure Command Line Interface 2.0**

Use the below command to enable `SQL Databases Email service and co-administrators`.

```
az sql db threat-policy update --resource-group  --server  --name  --email-account-admins Enabled
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Send alerts to' is set","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection","**Azure Console**

1. Go to `SQL databases`
2. For each DB instance
3. Click on `Auditing & Threat Detection`
4. Set `Send alerts to` as appropriate

**Azure Command Line Interface 2.0**

Use the below command to set `SQL Databases Send Alerts to` is set to valid email addresses, by providing semicolon separated list of email addresses.

```
az sql db threat-policy update --resource-group  --server  --name  --email-addresses 
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Threat Detection types' is set to 'All'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection","**Azure Console**

1. Go to `SQL databases`
2. For each DB instance
3. Click on `Auditing & Threat Detection`
4. Set `Threat Detection types` to `All`

**Azure Command Line Interface 2.0**

Use the below command to ensure `SQL Databases Threat Detection types` is set to `All`.

```
az sql db threat-policy update --resource-group  --server  --name  --disabled-alerts All
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Threat Detection' is set to 'On'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection","**Azure Console**

1. Go to `SQL databases`
2. For each DB instance
3. Click on `Auditing & Threat Detection`
4. Set `Threat Detection` to `On`

**Azure Command Line Interface 2.0**

Use below command to set SQL Databases `Threat Detection` to `On`

```
az sql db threat-policy update --resource-group  --server  --name  --state Enabled
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Auditing' is set to 'On'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-auditing","**Azure Console**

1. Go to `SQL databases`
2. For each DB instance
3. Click on `Auditing & Threat Detection`
4. Set `Auditing` to `On`

**Azure Command Line Interface 2.0**

Use the below command to set SQL Databases `Auditing` to `On`

```
az sql db audit-policy update --resource-group  --server  --name  --state Enabled
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that Azure Active Directory Admin is configured","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-aad-authentication-configure:https://docs.microsoft.com/en-us/azure/sql-database/sql-database-aad-authentication:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/get-azurermsqlserveractivedirectoryadministrator?view=azurermps-5.2.0:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/set-azurermsqlserveractivedirectoryadministrator?view=azurermps-5.2.0","**Azure Console**

1. Go to `SQL servers`
2. For each SQL server, click on `Active Directory admin`
3. Click on `Set admin`
4. Select an admin
5. Click `Save`

**Azure PowerShell**

For each Server, set AD Admin

```
Set-AzureRmSqlServerActiveDirectoryAdministrator -ResourceGroupName  -ServerName  -DisplayName """"
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Threat Detection' Retention is 'greater than 90 days'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection:https://docs.microsoft.com/cs-cz/powershell/module/azurerm.sql/get-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/set-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0","**Azure Console**

1. Go to `SQL servers`
1. For each server instance
1. Click on `Auditing & Threat Detection`
1. In Threat Detection Section, Set `Retention (days)` setting `greater than 90 days`
1. Click `OK`
1. Click `Save`

**Azure PowerShell**

For each Server, set the retention policy for more than 90 days

```
set-AzureRmSqlServerThreatDetectionPolicy -ResourceGroupName  -ServerName  -RetentionInDays 
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Auditing' Retention is 'greater than 90 days'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-auditing:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/get-azurermsqlserverauditing?view=azurermps-5.2.0:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/set-azurermsqlserverauditing?view=azurermps-5.2.0","**Azure Console**

1. Go to `SQL servers`
2. For each server instance
3. Click on `Auditing & Threat Detection`
4. Select `Storage Details`
5. Set `Retention (days)` setting `greater than 90 days`
6. Select `OK`
7. Select `Save`

**Azure PowerShell**

For each Server, set retention policy for more than or equal to 90 days

```
set-AzureRmSqlServerAuditing -ResourceGroupName  -ServerName  -RetentionInDays 
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Email service and co-administrators' is 'Enabled'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection:https://docs.microsoft.com/cs-cz/powershell/module/azurerm.sql/get-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/set-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0","**Azure Console**

1. Go to `SQL servers`
2. For each server instance
3. Click on `Auditing & Threat Detection`
4. Enable `Email service and co-administrators`

**Azure PowerShell**

For each Server, `enable` `Email service and co-administrators`

```
Set-AzureRmSqlServerThreatDetectionPolicy -ResourceGroupName  -ServerName  -EmailAdmins $True
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Send alerts to' is set","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection:https://docs.microsoft.com/cs-cz/powershell/module/azurerm.sql/get-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/set-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0","**Azure Console**

1. Go to `SQL servers`
2. For each server instance
3. Click on `Auditing & Threat Detection`
4. Set `Send alerts to` as appropriate

**Azure PowerShell**

For each Server, `set send alerts to`

```
Set-AzureRmSqlServerThreatDetectionPolicy -ResourceGroupName  -ServerName  -NotificationRecipientsEmails """"
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Threat Detection types' is set to 'All'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection:https://docs.microsoft.com/cs-cz/powershell/module/azurerm.sql/get-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/set-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0","**Azure Console**

1. Go to `SQL servers`
2. For each server instance
3. Click on `Auditing & Threat Detection`
4. Set `Threat Detection types` to `All`

**Azure PowerShell**

For each Server, set `ExcludedDetectionTypes` to None:

```
Set-AzureRmSqlServerThreatDetectionPolicy -ResourceGroupName  -ServerName  -ExcludedDetectionType ""None""
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Threat Detection' is set to 'On'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection:https://docs.microsoft.com/cs-cz/powershell/module/azurerm.sql/get-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/set-azurermsqlserverthreatdetectionpolicy?view=azurermps-5.2.0","**Azure Console**

1. Go to `SQL servers`
2. For each server instance
3. Click on `Auditing & Threat Detection`
4. Set `Threat Detection` to `On`

**Azure PowerShell**

Enable `ThreatDetection` for a SQL Server: 

```
Set-AzureRmSqlServerThreatDetectionPolicy -ResourceGroupName  -ServerName  -NotificationRecipientsEmails  -EmailAdmins $True -StorageAccountName 
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Auditing' is set to 'On'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/security-center/security-center-enable-auditing-on-sql-servers:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/get-azurermsqlserverauditing?view=azurermps-5.2.0:https://docs.microsoft.com/en-us/powershell/module/azurerm.sql/set-azurermsqlserverauditingpolicy?view=azurermps-5.2.0","**Azure Console**

1. Go to `SQL servers`
2. For each server instance
3. Click on `Auditing & Threat Detection`
4. Set `Auditing` to `On`

**Azure PowerShell**

Get the list of all SQL Servers

```
Get-AzureRmSqlServer
```

For each Server, enable auditing.

```
Set-AzureRmSqlServerAuditingPolicy -ResourceGroupName  -ServerName  -AuditType  -StorageAccountName 
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Public access level' is set to Private for blob containers","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/storage/blobs/storage-manage-access-to-resources","**Azure Console**

First, follow Microsoft documentation and created shared access signature tokens for your blob containers. Then, 

1. Go to `Storage Accounts`
2. For each storage account, go to `Containers` under `BLOB SERVICE`
3. For each container, click `Access policy`
4. Set `Public access level` to `Private (no anonymous access)`

**Azure Command Line Interface 2.0**

1. Identify the container name from the audit command
2. Set the permission for public access to `private`(off) for the above container name, using the below command

```
az storage container set-permission --name  --public-access off --account-name  --account-key 
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Storage service encryption' is set to Enabled for File Service","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/storage/storage-security-guide#encryption-at-rest:https://docs.microsoft.com/en-us/azure/storage/files/storage-how-to-create-file-share","**Azure Console**

1. Go to `Storage Accounts`
2. For each storage account, go to `Encryption` under `FILE SERVICE`
3. Set `Storage service encryption` to `Enabled`

**Azure Command Line Interface 2.0**

Use the below command to enable the Encryption for `Storage Accounts` `FILE SERVICE`.

```
az storage account update --name  --resource-group  --set encryption.services.file.enabled=true
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that shared access signature tokens are allowed only over https","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/rest/api/storageservices/delegating-access-with-a-shared-access-signature","**Azure Console**

1. Go to `Storage Accounts`
2. For each storage account, go to `Shared access signature`
3. Set `Allowed protocols` to `HTTPS only`

*Please note that at this point of time, there is no API/CLI mechanism available to programmatically conduct security assessment for this recommendation.*","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that shared access signature tokens expire within an hour","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/rest/api/storageservices/delegating-access-with-a-shared-access-signature","When generating shared access signature tokens, use start and end time such that it falls within an hour.","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that storage account access keys are periodically regenerated","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/storage/common/storage-create-storage-account#regenerate-storage-access-keys","Follow Microsoft Azure documentation for regenerating your storage account access keys.","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Storage service encryption' is set to Enabled for Blob Service","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/storage/storage-security-guide#encryption-at-rest:https://docs.microsoft.com/en-in/azure/storage/blobs/storage-java-how-to-use-blob-storage#overview:https://docs.microsoft.com/en-us/cli/azure/storage/account?view=azure-cli-latest#az_storage_account_list:https://docs.microsoft.com/en-us/cli/azure/storage/account?view=azure-cli-latest#az_storage_account_update","**Azure Console**

1. Go to `Storage Accounts`
2. For each storage account, go to `Encryption` under `BLOB SERVICE`
3. Set `Storage service encryption` to `Enabled`

**Azure Command Line Interface 2.0**

Use the below command to enable the `Encryption` for `Storage Accounts` `BLOB SERVICE`

```
az storage account update --name  --resource-group  --set encryption.services.blob.enabled=true
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Secure transfer required' is set to 'Enabled'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/storage/storage-security-guide#encryption-in-transit:https://docs.microsoft.com/en-us/cli/azure/storage/account?view=azure-cli-latest#az_storage_account_list:https://docs.microsoft.com/en-us/cli/azure/storage/account?view=azure-cli-latest#az_storage_account_update","**Azure Console**

1. Go to `Storage Accounts`
2. For each storage account, go to `Configuration`
3. Set `Secure transfer required` to `Enabled`

**Azure Command Line Interface 2.0**

Use the below command to enable `Secure transfer required` for a `Storage Account`

```
az storage account update --name  --resource-group  --https-only true
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Next generation firewall' is set to 'On'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/security-center/security-center-policies:https://docs.microsoft.com/en-us/azure/security-center/security-center-add-next-generation-firewall:https://msdn.microsoft.com/en-us/library/mt704062.aspx:https://msdn.microsoft.com/en-us/library/mt704063.aspx","**Azure Console**

1. Go to `Security Center`
2. Click on `Security Policy`
3. Click on the security policy subscription
4. Click on `Security policy`
5. Set `Next generation firewall` to `On`

**Azure Command Line Interface 2.0**

Use the below command to set `Next generation firewall` to `On`.

```
az account get-access-token --query ""{subscripton:subscription,accessToken:accessToken}"" --out tsv | xargs -L1 bash -c 'curl -X PUT -H ""Authorization: Bearer $1"" -H ""Content-Type: application/json"" https://management.azure.com/subscriptions/$0/providers/microsoft.Security/policies/default?api-version=2015-06-01-preview -d@""input.json""'
```

Where `input.json` contains the Request body json data as mentioned below.

```
 {
 ""properties"" :
 {
 ""logCollection"": ""On"",
 ""recommendations"": {
 ""patch"": ""On"",
 ""baseline"": ""On"",
 ""antimalware"": ""On"",
 ""diskEncryption"": ""On"",
 ""acls"": ""On"",
 ""nsgs"": ""On"",
 ""waf"": ""On"",
 ""sqlAuditing"": ""On"",
 ""sqlTde"": ""On"",
 ""ngfw"": ""On"",
 ""vulnerabilityAssessment"": ""On"",
 ""storageEncryption"": ""On"",
 ""jitNetworkAccess"": ""On"",
 ""appWhitelisting"": ""On""
 }
 }
 }
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Web application firewall' is set to 'On'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/security-center/security-center-policies:https://docs.microsoft.com/en-us/azure/virtual-network/virtual-networks-instance-level-public-ip:https://msdn.microsoft.com/en-us/library/mt704062.aspx:https://msdn.microsoft.com/en-us/library/mt704063.aspx:https://docs.microsoft.com/en-us/azure/load-balancer/load-balancer-arm:https://docs.microsoft.com/en-us/azure/security-center/security-center-add-web-application-firewall","**Azure Console**

1. Go to `Security Center`
2. Click on `Security Policy`
3. Click on the security policy subscription
4. Click on `Security policy`
5. Set `Web application firewall` to `On`

**Azure Command Line Interface 2.0**

Use the below command to set `Web application firewall` to `On`.

```
az account get-access-token --query ""{subscripton:subscription,accessToken:accessToken}"" --out tsv | xargs -L1 bash -c 'curl -X PUT -H ""Authorization: Bearer $1"" -H ""Content-Type: application/json"" https://management.azure.com/subscriptions/$0/providers/microsoft.Security/policies/default?api-version=2015-06-01-preview -d@""input.json""'
```

Where `input.json` contains the Request body json data as mentioned below.

```
 {
 ""properties"" :
 {
 ""logCollection"": ""On"",
 ""recommendations"": {
 ""patch"": ""On"",
 ""baseline"": ""On"",
 ""antimalware"": ""On"",
 ""diskEncryption"": ""On"",
 ""acls"": ""On"",
 ""nsgs"": ""On"",
 ""waf"": ""On"",
 ""sqlAuditing"": ""On"",
 ""sqlTde"": ""On"",
 ""ngfw"": ""On"",
 ""vulnerabilityAssessment"": ""On"",
 ""storageEncryption"": ""On"",
 ""jitNetworkAccess"": ""On"",
 ""appWhitelisting"": ""On""
 }
 }
 }
```","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
