id,ident,type,latitude,longitude,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
6458,UHMM,medium_airport,59.9109993,150.7200012,574,AS,RU,RU-MAG,Magadan,GDX
6459,UHMP,medium_airport,69.78330231,170.5970001,11,AS,RU,RU-CHU,Pevek,PWE
35177,UHOO,medium_airport,59.4100647,143.0565033,,AS,RU,RU-KHA,Okhotsk,OHO
6460,UHPP,medium_airport,53.16790009,158.4539948,131,AS,RU,RU-KAM,Petropavlovsk-Kamchatsky,PKC
6461,UHSS,medium_airport,46.88869858,142.7180023,59,AS,RU,RU-SAK,Yuzhno-Sakhalinsk,UUS
6462,UHWW,medium_airport,43.39899826,132.147995,46,AS,RU,RU-PRI,Vladivostok,VVO
6463,UIAA,medium_airport,52.02629852,113.3059998,2272,AS,RU,RU-CHI,Chita,HTA
6464,UIBB,medium_airport,56.37060165,101.697998,1610,AS,RU,RU-IRK,Bratsk,BTK
6465,UIII,medium_airport,52.26800156,104.3889999,1675,AS,RU,RU-IRK,Irkutsk,IKT
42930,UITT,medium_airport,56.8567009,105.7300034,2188,AS,RU,RU-IRK,Ust-Kut,UKX
6466,UIUU,medium_airport,51.80780029,107.4380035,1690,AS,RU,RU-BU,Ulan Ude,UUD
6467,UKBB,large_airport,50.34500122,30.8946991,427,EU,UA,UA-32,Kiev,KBP
6468,UKCC,large_airport,48.07360077,37.73970032,791,EU,UA,UA-14,Donetsk,DOK
6469,UKCM,medium_airport,47.0760994,37.44960022,251,EU,UA,UA-14,Mariupol,MPW
6470,UKCW,medium_airport,48.41740036,39.37409973,636,EU,UA,UA-09,Luhansk,VSG
6471,UKDD,medium_airport,48.35720062,35.1006012,481,EU,UA,UA-12,Dnipropetrovsk,DNK
6472,UKDE,medium_airport,47.86700058,35.31570053,373,EU,UA,UA-23,Zaporizhia,OZH
6473,UKDR,medium_airport,48.04330063,33.20999908,408,EU,UA,UA-12,Kryvyi Rih,KWG
44293,UKFB,medium_airport,44.68899918,33.57099915,344,EU,UA,UA-43,Sevastopol,UKS
6474,UKFF,large_airport,45.05220032,33.97510147,639,EU,UA,UA-43,Simferopol,SIP
6476,UKHH,large_airport,49.92480087,36.29000092,508,EU,UA,UA-63,Kharkiv,HRK
6477,UKKE,medium_airport,49.41559982,31.99530029,375,EU,UA,UA-71,Cherkasy,CKC
6478,UKKK,medium_airport,50.40169907,30.4496994,586,EU,UA,UA-32,Kiev,IEV
6479,UKKM,medium_airport,50.60350037,30.19190025,517,EU,UA,UA-32,Kiev,GML
6420,UKLH,medium_airport,49.35969925,26.9333992,1150,EU,UA,UA-68,Khmelnytskyi,HMJ
6480,UKLI,medium_airport,48.88420105,24.68610001,919,EU,UA,UA-26,Ivano-Frankivsk,IFO
6481,UKLL,medium_airport,49.8125,23.95610046,1071,EU,UA,UA-46,Lviv,LWO
6482,UKLN,medium_airport,48.25930023,25.98080063,826,EU,UA,UA-77,Chernivtsi,CWC
6483,UKLR,medium_airport,50.60710144,26.14159966,755,EU,UA,UA-19,Rivne,RWN
6485,UKLU,medium_airport,48.63430023,22.26339912,383,EU,UA,UA-21,Uzhhorod,UDJ
6486,UKON,medium_airport,47.05789948,31.9197998,184,EU,UA,UA-48,Nikolayev,NLV
6487,UKOO,large_airport,46.42679977,30.67650032,172,EU,UA,UA-51,Odessa,ODS
32535,UKRR,closed,51.40219879,31.1583004,446,EU,UA,UA-74,Chernigow,CEJ
6488,ULAA,medium_airport,64.60030365,40.71670151,62,EU,RU,RU-ARK,Archangelsk,ARH
32040,ULAM,medium_airport,67.63999939,53.12189865,36,EU,RU,RU-NEN,Naryan Mar,NNM
30819,ULBC,medium_airport,59.27360153,38.01580048,377,EU,RU,RU-VLG,Cherepovets,CEE
30643,ULDD,medium_airport,69.76329803,61.5564003,13,AS,RU,RU-NEN,Amderma,AMV
300611,ULH,medium_airport,26.48,38.12888889,2050,AS,SA,SA-03,Al Ula,ULH
31780,ULKK,medium_airport,61.2358017,46.69749832,184,EU,RU,RU-ARK,Kotlas,KSZ
6489,ULLI,large_airport,59.8003006,30.26250076,78,EU,RU,RU-SPE,St. Petersburg,LED
6490,ULMM,medium_airport,68.78170013,32.75080109,266,EU,RU,RU-MUR,Murmansk,MMK
42972,ULNN,closed,58.49330139,31.24169922,85,EU,RU,RU-NGR,Velikiy Novgorod,NVR
32584,ULOL,medium_airport,56.3810997,30.60810089,328,EU,RU,RU-PSK,Velikiye Luki,VLU
6491,ULOO,medium_airport,57.78390121,28.39559937,154,EU,RU,RU-PSK,Pskov,PKV
6492,ULPB,medium_airport,61.8852005,34.15470123,151,EU,RU,RU-KR,Petrozavodsk,PES
32239,ULSS,closed,59.97999954,30.5855999,56,EU,RU,RU-LEN,St. Petersburg,RVH
32571,ULWW,medium_airport,59.28250122,39.94440079,387,EU,RU,RU-VLG,Vologda,VGD
6495,UMBB,medium_airport,52.10829926,23.8980999,468,EU,BY,BY-BR,Brest,BQT
6496,UMGG,medium_airport,52.52700043,31.01670074,472,EU,BY,BY-HO,Gomel,GME
6497,UMII,medium_airport,55.12649918,30.34959984,682,EU,BY,BY-VI,Vitebsk,VTB
6498,UMKK,medium_airport,54.88999939,20.59259987,42,EU,RU,RU-KGD,Kaliningrad,KGD
6499,UMMG,medium_airport,53.60200119,24.05380058,443,EU,BY,BY-HR,Hrodna,GNA
6500,UMMM,medium_airport,53.86449814,27.53969955,748,EU,BY,BY-MI,Minsk,MHP
6501,UMMS,large_airport,53.88249969,28.03070068,670,EU,BY,BY-MI,Minsk,MSQ
6502,UMOO,medium_airport,53.95489883,30.0951004,637,EU,BY,BY-MA,Mogilev,MVQ
6503,UNAA,medium_airport,53.74000168,91.38500214,831,AS,RU,RU-KK,Abakan,ABA
6504,UNBB,medium_airport,53.36380005,83.53849792,837,AS,RU,RU-ALT,Barnaul,BAX
42913,UNBG,medium_airport,51.96670151,85.83329773,965,AS,RU,RU-AL,Gorno-Altaysk,RGK
6505,UNEE,medium_airport,55.27009964,86.10720062,863,AS,RU,RU-KEM,Kemerovo,KEJ
30995,UNII,medium_airport,58.4742012,92.11250305,253,AS,RU,RU-KYA,Yeniseysk,EIE
6506,UNKL,large_airport,56.17290115,92.49330139,942,AS,RU,RU-KYA,Krasnoyarsk,KJA
30616,UNKS,medium_airport,56.2682991,90.57080078,1033,AS,RU,RU-KYA,Achinsk,ACS
31793,UNKY,medium_airport,51.66939926,94.40059662,2123,AS,RU,RU-TY,Kyzyl,KYZ
6507,UNNT,medium_airport,55.01259995,82.65070343,365,AS,RU,RU-NVS,Novosibirsk,OVB
6508,UNOO,medium_airport,54.96699905,73.3105011,311,AS,RU,RU-OMS,Omsk,OMS
32468,UNTT,medium_airport,56.38029861,85.20829773,597,AS,RU,RU-TOM,Tomsk,TOF
32045,UNWW,medium_airport,53.81140137,86.87719727,1024,AS,RU,RU-KEM,Novokuznetsk,NOZ
42953,UODD,medium_airport,73.51780701,80.37966919,47,AS,RU,RU-KYA,Dikson,DKS
6509,UOHH,medium_airport,71.97810364,102.4909973,95,AS,RU,RU-KYA,Khatanga,HTG
31660,UOII,medium_airport,67.43720245,86.62190247,82,AS,RU,RU-KYA,Igarka,IAA
6510,UOOO,medium_airport,69.31109619,87.3321991,574,AS,RU,RU-KYA,Norilsk,NSK
6511,URKA,medium_airport,45.0021019,37.34730148,174,EU,RU,RU-KDA,Anapa,AAQ
45191,URKE,medium_airport,46.68,38.21,60,EU,RU,RU-KDA,Yeysk,EIK
31522,URKG,medium_airport,44.58209263,38.01248074,98,EU,RU,RU-KDA,Gelendzhik,GDZ
6512,URKK,medium_airport,45.03469849,39.17050171,118,EU,RU,RU-KDA,Krasnodar,KRR
6513,URML,medium_airport,42.81679916,47.65230179,12,EU,RU,RU-DA,Makhachkala,MCX
6514,URMM,medium_airport,44.22510147,43.08190155,1054,EU,RU,RU-STA,Mineralnyye Vody,MRV
6515,URMN,medium_airport,43.51290131,43.63660049,1461,EU,RU,RU-KB,Nalchik,NAL
6516,URMO,medium_airport,43.20510101,44.60660172,1673,EU,RU,RU-SE,Beslan,OGZ
43689,URMS,medium_airport,43.32229996,45.01259995,1165,EU,RU,RU-IN,Magas,IGT
6517,URMT,medium_airport,45.10919952,42.1128006,1486,EU,RU,RU-STA,Stavropol,STW
6518,URRR,medium_airport,47.2582016,39.81809998,280,EU,RU,RU-ROS,Rostov-on-Don,ROV
43678,URRY,medium_airport,47.68209839,42.07279968,276,EU,RU,RU-ROS,,VLK
6519,URSS,large_airport,43.44990158,39.95660019,89,EU,RU,RU-KDA,Sochi,AER
6520,URWA,medium_airport,46.28329849,48.00630188,-65,EU,RU,RU-AST,Astrakhan,ASF
6521,URWI,medium_airport,46.37390137,44.33089828,501,EU,RU,RU-KL,Elista,ESL
6522,URWW,medium_airport,48.78250122,44.34550095,482,EU,RU,RU-VGG,Volgograd,VOG
299322,US-0133,closed,51.37777778,179.2591667,215,NA,US,US-AK,Amchitka Island,AHT
38690,US-BPA,closed,40.74940109,-73.4960022,115,NA,US,US-NY,Bethpage,BPA
26370,USCC,medium_airport,55.30580139,61.50329971,769,AS,RU,RU-CHE,Chelyabinsk,CEK
26371,USCM,medium_airport,53.39310074,58.75569916,1430,EU,RU,RU-BA,Magnitogorsk,MQF
26372,USDD,medium_airport,66.59079742,66.61100006,218,AS,RU,RU-YAN,Salekhard,SLY
43693,USHB,medium_airport,63.92100143,65.03050232,98,AS,RU,RU-KHM,,EZV
26373,USHH,medium_airport,61.0284996,69.08609772,76,AS,RU,RU-KHM,Khanty-Mansiysk,HMA
42944,USHN,medium_airport,62.11000061,65.61499786,361,AS,RU,RU-KHM,Nyagan,NYA
32554,USHS,medium_airport,61.32662201,63.60191345,351,AS,RU,RU-KHM,Sovetskiy,OVS
32548,USHU,medium_airport,60.10329819,64.8266983,190,AS,RU,RU-KHM,Uray,URJ
43692,USHY,medium_airport,63.68690109,66.69860077,82,AS,RU,RU-KHM,,EYK
31670,USII,medium_airport,56.8280983,53.45750046,531,EU,RU,RU-UD,Izhevsk,IJK
42945,USKK,medium_airport,58.50329971,49.34830093,479,EU,RU,RU-KIR,Kirov,KVX
35175,USMM,medium_airport,65.48090363,72.69889832,49,AS,RU,RU-YAN,Nadym,NYM
32057,USMU,medium_airport,66.06939697,76.52030182,210,AS,RU,RU-YAN,Novy Urengoy,NUX
26374,USNN,medium_airport,60.94929886,76.4835968,177,AS,RU,RU-KHM,Nizhnevartovsk,NJC
32197,USNR,closed,62.15859985,77.3289032,250,AS,RU,RU-KHM,Raduzhnyi,RAT
26375,USPP,medium_airport,57.91450119,56.02119827,404,EU,RU,RU-PER,Perm,PEE
26376,USRK,medium_airport,62.19039917,74.53379822,220,AS,RU,RU-KHM,Kogalym,KGP
42943,USRN,medium_airport,61.10829926,72.65000153,115,AS,RU,RU-KHM,Nefteyugansk,NFG
35176,USRO,medium_airport,63.18330002,75.26999664,446,AS,RU,RU-YAN,Noyabrsk,NOJ
26377,USRR,medium_airport,61.34370041,73.40180206,200,AS,RU,RU-KHM,Surgut,SGC
26378,USSS,large_airport,56.74309921,60.80270004,764,AS,RU,RU-SVE,Yekaterinburg,SVX
26379,USTR,medium_airport,57.1896019,65.32430267,378,AS,RU,RU-TYU,Tyumen,TJM
31773,USUU,medium_airport,55.47529984,65.41560364,240,AS,RU,RU-KGN,Kurgan,KRO
26380,UTAA,medium_airport,37.98680115,58.36100006,692,AS,TM,TM-A,Ashgabat,ASB
26381,UTAK,medium_airport,40.06330109,53.00719833,279,AS,TM,TM-B,Krasnovodsk,KRW
26382,UTAM,medium_airport,37.61940002,61.89670181,728,AS,TM,TM-M,Mary,MYP
26383,UTAT,medium_airport,41.76110077,59.8266983,272,AS,TM,TM-D,DaÅÙoguz,TAZ
26384,UTAV,medium_airport,39.08330154,63.61330032,630,AS,TM,TM-L,TÌ_rkmenabat,CRZ
26385,UTDD,medium_airport,38.54330063,68.82499695,2575,AS,TJ,TJ-RR,Dushanbe,DYU
6377,UTDK,medium_airport,37.98809814,69.80500031,2293,AS,TJ,TJ-KT,Kulyab,TJU
26386,UTDL,medium_airport,40.2154007,69.69470215,1450,AS,TJ,TJ-SU,Khudzhand,LBD
32556,UTDT,medium_airport,37.86640167,68.86470032,1473,AS,TJ,TJ-KT,Kurgan-Tyube,KQT
26387,UTNU,medium_airport,41.58430099,60.64170074,320,AS,UZ,UZ-XO,Urgench,UGC
26388,UTSB,medium_airport,39.77500153,64.48329926,751,AS,UZ,UZ-BU,Bukhara,BHK
26390,UTSS,medium_airport,39.70050049,66.9838028,2224,AS,UZ,UZ-SA,Samarkand,SKD
26391,UTST,medium_airport,37.2867012,67.30999756,1027,AS,UZ,UZ-SU,Termez,TMJ
26392,UTTT,large_airport,41.25790024,69.28119659,1417,AS,UZ,UZ-TO,Tashkent,TAS
31761,UUBA,medium_airport,57.7969017,41.01940155,446,EU,RU,RU-KOS,Kostroma,KMW
30762,UUBB,medium_airport,55.61719894,38.06000137,427,EU,RU,RU-MOS,Moscow,BKA
31690,UUBI,medium_airport,56.93939972,40.94079971,410,EU,RU,RU-IVA,Ivanovo,IWA
32241,UUBK,medium_airport,58.10419846,38.9294014,423,EU,RU,RU-YAR,Rybinsk,RYB
26393,UUBP,medium_airport,53.21419907,34.17639923,663,EU,RU,RU-BRY,Bryansk,BZK
26394,UUDD,large_airport,55.40879822,37.90629959,588,EU,RU,RU-MOS,Moscow,DME
26396,UUEE,large_airport,55.97259903,37.41460037,622,EU,RU,RU-MOS,Moscow,SVO
26397,UUEM,medium_airport,56.8246994,35.75770187,469,EU,RU,RU-TVE,Tver,KLD
26398,UUOB,medium_airport,50.64379883,36.59009933,735,EU,RU,RU-BEL,Belgorod,EGO
26399,UUOK,medium_airport,51.75059891,36.29560089,686,EU,RU,RU-KRS,Kursk,URS
31846,UUOL,medium_airport,52.70280075,39.53779984,584,EU,RU,RU-LIP,Lipetsk,LPK
26400,UUOO,medium_airport,51.81420135,39.229599,514,EU,RU,RU-VOR,Voronezh,VOZ
32091,UUOR,medium_airport,52.93470001,36.00220108,656,EU,RU,RU-ORL,Orel,OEL
32427,UUOT,medium_airport,52.80609894,41.48279953,413,EU,RU,RU-TAM,Tambov,TBW
26401,UUWW,medium_airport,55.59149933,37.26150131,685,EU,RU,RU-MOS,Moscow,VKO
32506,UUYH,medium_airport,63.56689835,53.80469894,482,EU,RU,RU-KO,Ukhta,UCT
42946,UUYI,medium_airport,66.05483246,60.11032104,184,AS,RU,RU-KO,Inta,INA
32154,UUYP,medium_airport,65.12110138,57.13079834,98,EU,RU,RU-KO,Pechora,PEX
32555,UUYS,medium_airport,66.00469971,57.36719894,262,EU,RU,RU-KO,Usinsk,USK
32581,UUYW,medium_airport,67.48860168,63.99309921,604,AS,RU,RU-KO,Vorkuta,VKT
42949,UUYX,medium_airport,65.43729401,52.20033646,262,EU,RU,RU-KO,Ust-Tsylma,UTS
26402,UUYY,medium_airport,61.64699936,50.8451004,342,EU,RU,RU-KO,Syktyvkar,SCW
26403,UWGG,medium_airport,56.23009872,43.7840004,256,EU,RU,RU-NIZ,Nizhny Novgorod,GOJ
35174,UWKB,medium_airport,54.63999939,52.80170059,991,EU,RU,RU-TA,Bugulma,UUA
26404,UWKD,medium_airport,55.60620117,49.27870178,411,EU,RU,RU-TA,Kazan,KZN
26405,UWKE,medium_airport,55.56470108,52.09249878,643,EU,RU,RU-TA,Nizhnekamsk,NBC
31707,UWKJ,medium_airport,56.70059967,47.90470123,348,EU,RU,RU-ME,Yoshkar-Ola,JOK
26406,UWKS,medium_airport,56.09030151,47.34730148,558,EU,RU,RU-CU,Cheboksary,CSY
35104,UWLL,medium_airport,54.2682991,48.22669983,463,EU,RU,RU-ULY,Ulyanovsk,ULV
26407,UWLW,medium_airport,54.40100098,48.80270004,252,EU,RU,RU-ULY,Ulyanovsk,ULY
26408,UWOO,medium_airport,51.79579926,55.45669937,387,EU,RU,RU-ORE,Orenburg,REN
26409,UWOR,medium_airport,51.07249832,58.59560013,909,EU,RU,RU-ORE,Orsk,OSW
32155,UWPP,medium_airport,53.11059952,45.02109909,614,EU,RU,RU-PNZ,Penza,PEZ
42965,UWPS,medium_airport,54.1251297,45.21225739,676,EU,RU,RU-MO,Saransk,SKX
30804,UWSB,medium_airport,51.85829926,47.74560165,95,EU,RU,RU-SAR,Balakovo,BWO
26410,UWSS,medium_airport,51.56499863,46.04669952,499,EU,RU,RU-SAR,Saratov,RTW
26411,UWUU,large_airport,54.55749893,55.87440109,449,EU,RU,RU-BA,Ufa,UFA
26412,UWWW,large_airport,53.50490189,50.16429901,477,EU,RU,RU-SAM,Samara,KUF
26431,VAAH,medium_airport,23.07719994,72.63469696,189,AS,IN,IN-GJ,Ahmedabad,AMD
26432,VAAK,medium_airport,20.6989994,77.05860138,999,AS,IN,IN-MM,,AKD
26433,VAAU,medium_airport,19.86269951,75.39810181,1911,AS,IN,IN-MM,Aurangabad,IXU
26434,VABB,large_airport,19.08869934,72.86789703,37,AS,IN,IN-MM,Mumbai,BOM
26435,VABI,medium_airport,21.98839951,82.11100006,899,AS,IN,IN-CT,,PAB
26436,VABJ,medium_airport,23.28779984,69.67019653,268,AS,IN,IN-GJ,Bhuj,BHJ
26437,VABM,medium_airport,15.85929966,74.61830139,2487,AS,IN,IN-KA,,IXG
26438,VABO,medium_airport,22.33620071,73.2263031,129,AS,IN,IN-GJ,Vadodara,BDQ
26439,VABP,medium_airport,23.28750038,77.33740234,1719,AS,IN,IN-MP,Bhopal,BHO
26440,VABV,medium_airport,21.75219917,72.18520355,44,AS,IN,IN-GJ,Bhavnagar,BHU
26441,VADN,medium_airport,20.43440056,72.84320068,33,AS,IN,IN-DD,,NMB
26443,VAGN,medium_airport,24.65469933,77.34729767,1600,AS,IN,IN-MP,,GUX
26444,VAGO,large_airport,15.38080025,73.83139801,184,AS,IN,IN-GA,Vasco da Gama,GOI
26445,VAHB,medium_airport,15.36170006,75.0848999,2171,AS,IN,IN-KA,Hubli,HBX
26446,VAID,medium_airport,22.72179985,75.80110168,1850,AS,IN,IN-MP,Indore,IDR
26447,VAJB,medium_airport,23.17779922,80.05200195,1624,AS,IN,IN-MP,,JLR
26448,VAJM,medium_airport,22.46549988,70.01260376,69,AS,IN,IN-GJ,Jamnagar,JGA
26449,VAKE,medium_airport,23.11269951,70.10030365,96,AS,IN,IN-GJ,Kandla,IXY
26450,VAKJ,medium_airport,24.81719971,79.91860199,728,AS,IN,IN-MP,Khajuraho,HJR
26451,VAKP,medium_airport,16.66469955,74.28939819,1996,AS,IN,IN-MM,,KLH
26452,VAKS,medium_airport,21.31710052,70.270401,167,AS,IN,IN-GJ,,IXK
30180,VAND,medium_airport,19.18330002,77.3167038,1250,AS,IN,IN-MM,Nanded,NDC
26453,VANP,medium_airport,21.09219933,79.04720306,1033,AS,IN,IN-MM,Naqpur,NAG
26454,VANR,medium_airport,19.96369934,73.80760193,1959,AS,IN,IN-MM,Nashik,ISK
26455,VAPO,medium_airport,18.58209991,73.91970062,1942,AS,IN,IN-MM,Pune,PNQ
26456,VAPR,medium_airport,21.64870071,69.65720367,23,AS,IN,IN-GJ,Porbandar,PBD
26457,VARG,medium_airport,17.0135994,73.32779694,305,AS,IN,IN-MM,,RTC
26458,VARK,medium_airport,22.30920029,70.77950287,441,AS,IN,IN-GJ,Rajkot,RAJ
26459,VARP,medium_airport,21.18040085,81.73880005,1041,AS,IN,IN-CT,Raipur,RPR
26460,VASL,medium_airport,17.62800026,75.93479919,1584,AS,IN,IN-MM,Solapur,SSE
26461,VASU,medium_airport,21.1140995,72.7417984,16,AS,IN,IN-GJ,,STV
26462,VAUD,medium_airport,24.61770058,73.89610291,1684,AS,IN,IN-RJ,Udaipur,UDR
26463,VCBI,large_airport,7.180759907,79.88410187,30,AS,LK,LK-1,Colombo,CMB
26464,VCCA,medium_airport,8.30148983,80.42790222,324,AS,LK,LK-7,Anuradhapura,ACJ
26465,VCCB,medium_airport,7.705760002,81.67880249,20,AS,LK,LK-5,Batticaloa,BTC
26466,VCCC,medium_airport,6.821990013,79.88619995,22,AS,LK,LK-1,Colombo,RML
26467,VCCG,medium_airport,7.337080002,81.62590027,150,AS,LK,LK-5,Amparai,GOY
31927,VCCH,medium_airport,8.04981041,80.98139954,170,AS,LK,LK-7,Polonnaruwa Town,MNH
26468,VCCJ,medium_airport,9.792329788,80.07009888,33,AS,LK,LK-4,Jaffna,JAF
26469,VCCK,medium_airport,5.99368,80.32029724,10,AS,LK,LK-3,Galle,KCT
26471,VCCT,medium_airport,8.538510323,81.18190002,6,AS,LK,LK-5,Trincomalee,TRR
26473,VDBG,medium_airport,13.09560013,103.223999,59,AS,KH,KH-2,Battambang,BBM
26474,VDKH,medium_airport,12.25520039,104.564003,56,AS,KH,KH-4,,KZC
26475,VDPP,large_airport,11.54660034,104.8440018,40,AS,KH,KH-8,Phnom Penh,PNH
35306,VDRK,medium_airport,13.72999954,106.9869995,,AS,KH,KH-16,Ratanakiri,RBE
26476,VDSR,large_airport,13.41069984,103.8130035,60,AS,KH,KH-17,Siem Reap,REP
26477,VDST,medium_airport,13.53190041,106.0149994,203,AS,KH,KH-19,Stung Treng,TNX
26488,VEAN,medium_airport,28.1753006,94.80200195,900,AS,IN,IN-AR,,IXV
26489,VEAT,medium_airport,23.88699913,91.24040222,46,AS,IN,IN-TR,Agartala,IXA
26490,VEAZ,closed,23.7465992,92.80280304,1001,AS,IN,IN-MZ,Aizawl,AJL
26491,VEBD,medium_airport,26.68120003,88.32859802,412,AS,IN,IN-WB,Siliguri,IXB
26492,VEBI,medium_airport,25.70359993,91.97869873,2910,AS,IN,IN-ML,Shillong,SHL
26494,VEBS,medium_airport,20.24440002,85.81780243,138,AS,IN,IN-OR,Bhubaneswar,BBI
26496,VECC,large_airport,22.65469933,88.44670105,16,AS,IN,IN-WB,Kolkata,CCU
26498,VEDB,medium_airport,23.83399963,86.4253006,847,AS,IN,IN-BR,,DBD
26500,VEGK,medium_airport,26.73970032,83.4496994,259,AS,IN,IN-UP,Gorakhpur,GOP
26501,VEGT,medium_airport,26.10610008,91.58589935,162,AS,IN,IN-AS,Guwahati,GAU
26502,VEGY,medium_airport,24.74430084,84.95120239,380,AS,IN,IN-BR,,GAY
26504,VEIM,medium_airport,24.76000023,93.896698,2540,AS,IN,IN-MN,Imphal,IMF
26506,VEJS,medium_airport,22.8132,86.16880035,505,AS,IN,IN-BR,,IXW
26507,VEJT,medium_airport,26.73150063,94.17549896,311,AS,IN,IN-AS,Jorhat,JRH
26508,VEKR,medium_airport,24.30820084,92.00720215,79,AS,IN,IN-TR,,IXH
26509,VEKU,medium_airport,24.91290092,92.97869873,352,AS,IN,IN-AS,Silchar,IXS
26510,VELP,medium_airport,23.84059906,92.61969757,1398,AS,IN,IN-MZ,Aizawl,AJL
26511,VELR,medium_airport,27.2954998,94.09760284,330,AS,IN,IN-AS,Lilabari,IXI
26512,VEMN,medium_airport,27.48390007,95.01689911,362,AS,IN,IN-AS,Dibrugarh,DIB
26513,VEMR,medium_airport,25.88389969,93.77110291,487,AS,IN,IN-NL,Dimapur,DMU
26514,VEMZ,medium_airport,26.11910057,85.31369781,174,AS,IN,IN-BR,,MZU
26517,VEPT,medium_airport,25.59129906,85.08799744,170,AS,IN,IN-BR,Patna,PAT
26519,VERC,medium_airport,23.31430054,85.32170105,2148,AS,IN,IN-BR,Ranchi,IXR
26520,VERK,medium_airport,22.25670052,84.81459808,659,AS,IN,IN-OR,,RRK
26521,VETZ,medium_airport,26.70910072,92.78469849,240,AS,IN,IN-AS,,TEZ
26524,VEZO,medium_airport,27.5883007,93.82810211,5403,AS,IN,IN-AR,,ZER
26525,VGBR,medium_airport,22.8010006,90.30120087,23,AS,BD,BD-1,Barisal,BZL
26526,VGCB,medium_airport,21.45219994,91.96389771,12,AS,BD,BD-2,Cox's Bazar,CXB
26527,VGEG,medium_airport,22.24959946,91.81330109,12,AS,BD,BD-2,Chittagong,CGP
26528,VGIS,medium_airport,24.15250015,89.04940033,45,AS,BD,BD-5,Ishurdi,IRD
26529,VGJR,medium_airport,23.18379974,89.16079712,20,AS,BD,BD-4,Jashahor,JSR
26530,VGRJ,medium_airport,24.43720055,88.61650085,64,AS,BD,BD-5,Rajshahi,RJH
26531,VGSD,medium_airport,25.75919914,88.9088974,125,AS,BD,BD-5,Saidpur,SPD
26532,VGSY,medium_airport,24.96319962,91.8667984,50,AS,BD,BD-6,Sylhet,ZYL
26534,VGZR,medium_airport,23.843347,90.397783,30,AS,BD,BD-3,Dhaka,DAC
26535,VHHH,large_airport,22.30890083,113.9150009,28,AS,HK,HK-U-A,Hong Kong,HKG
28112,VHHX,closed,22.3288002,114.1940002,28,AS,HK,HK-U-A,Hong Kong,HKG
26537,VIAG,medium_airport,27.15579987,77.96089935,551,AS,IN,IN-UP,,AGR
26538,VIAL,medium_airport,25.44009972,81.73390198,322,AS,IN,IN-UP,Allahabad,IXD
26540,VIAR,large_airport,31.70960045,74.79730225,756,AS,IN,IN-PB,Amritsar,ATQ
26543,VIBK,medium_airport,28.07060051,73.2071991,750,AS,IN,IN-RJ,Bikaner,BKB
26545,VIBN,medium_airport,25.45240021,82.85929871,266,AS,IN,IN-UP,Varanasi,VNS
26546,VIBR,medium_airport,31.87669945,77.15440369,3573,AS,IN,IN-HP,,KUU
26547,VIBT,medium_airport,30.27009964,74.75579834,662,AS,IN,IN-PB,,BUP
26550,VICG,medium_airport,30.67350006,76.78849792,1012,AS,IN,IN-CH,Chandigarh,IXC
26554,VIDN,medium_airport,30.18969917,78.18029785,1831,AS,IN,IN-UP,Dehradun,DED
26555,VIDP,large_airport,28.56649971,77.10310364,777,AS,IN,IN-DL,New Delhi,DEL
26557,VIGG,medium_airport,32.1651001,76.26339722,2525,AS,IN,IN-HP,,DHM
26558,VIGR,medium_airport,26.29330063,78.22779846,617,AS,IN,IN-MP,Gwalior,GWL
26559,VIHR,medium_airport,29.17939949,75.75530243,700,AS,IN,IN-HR,,HSS
26562,VIJO,medium_airport,26.25110054,73.04889679,717,AS,IN,IN-RJ,Jodhpur,JDH
26563,VIJP,medium_airport,26.82419968,75.81220245,1263,AS,IN,IN-RJ,Jaipur,JAI
26564,VIJR,medium_airport,26.88870049,70.86499786,751,AS,IN,IN-RJ,,JSA
26565,VIJU,medium_airport,32.68909836,74.83740234,1029,AS,IN,IN-JK,Jammu,IXJ
26566,VIKA,medium_airport,26.44140053,80.36489868,411,AS,IN,IN-UP,,KNU
26567,VIKO,medium_airport,25.16020012,75.84559631,896,AS,IN,IN-RJ,,KTU
26568,VILD,medium_airport,30.85470009,75.95259857,834,AS,IN,IN-PB,,LUH
26569,VILH,medium_airport,34.13589859,77.54650116,10682,AS,IN,IN-JK,Leh,IXL
26570,VILK,medium_airport,26.76059914,80.88929749,410,AS,IN,IN-UP,Lucknow,LKO
26571,VIPK,medium_airport,32.23379898,75.63459778,1017,AS,IN,IN-PB,,IXP
26573,VIPT,medium_airport,29.03339958,79.47370148,769,AS,IN,IN-UP,Pantnagar,PGH
26576,VISM,large_airport,31.08180046,77.06800079,5072,AS,IN,IN-HP,,SLV
26578,VISR,medium_airport,33.98709869,74.77420044,5429,AS,IN,IN-JK,Srinagar,SXR
26579,VIST,medium_airport,24.56229973,80.85489655,1060,AS,IN,IN-MP,,TNI
26583,VLLB,medium_airport,19.89730072,102.1610031,955,AS,LA,LA-LP,Luang Phabang,LPQ
26584,VLPS,medium_airport,15.13210011,105.7809982,351,AS,LA,LA-CH,Pakse,PKZ
26586,VLSK,medium_airport,16.55660057,104.7600021,509,AS,LA,LA-SV,,ZVK
26587,VLSN,medium_airport,20.41839981,104.0670013,3281,AS,LA,LA-HO,,NEU
