WnfId,WnfIdDisplayName,DescriptionOrDll,AltDescriptionOrDll
41940B3AA3BC1075,WNF_WER_QUEUED_REPORTS,"The number of reports queued to the machine store. CAPABILITY_SID_LpacInstrumentation - S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187",
41940B3AA3BC1875,WNF_WER_CRASH_STATE,"Information about applications currently crashing.",
41941B20A3BC0875,WNF_MUR_MEDIA_UI_REQUEST_WLAN,"Interface to Media-UI-request-State mapping for WLAN (802.1x) interfaces","WlanMediaManager.dll"
41941B20A3BC1075,WNF_MUR_MEDIA_UI_REQUEST_LAN,"dot3api.dll","Interface to Media-UI-request-State mapping for LAN (802.3) interfaces"
41950029A3BC1075,WNF_DNS_ALL_SERVER_TIMEOUT,"dnsapi.dll","When all the DNS Servers Timeout, this event is notified"
4195003AA3BC0875,WNF_WNS_CONNECTIVITY_STATUS,"ncbservice.dll","The WNS Connection Provider connectivity status"
41950223A3BC0835,WNF_NLS_USER_DEFAULT_LOCALE_CHANGED,"The user default locale has changed. Subscribers should query for the new value and invalidate any cached date/time or locale sensitive strings.",
41950223A3BC0875,WNF_NLS_ACP_CHANGED,"This state is notified when the ANSI codepage changes - The data value is a UINT that indicates the new ANSI codepage. SDDL comes from ID_CAP_EVERYONE and ID_CAP_GLOBALIZATION_SETTINGS in %SDXROOT%\src\globplat\product\packages\winnls\winnls.pkg.xml",
41950223A3BC1035,WNF_NLS_USER_UILANG_CHANGED,"This state is notified when the User Default UI language (MUI) changes. Subscribers should query Subscribers should query for the new value and invalidate any cached localized resources, strings, other UI related data.",
41950223A3BC1075,WNF_NLS_OEMCP_CHANGED,"This state is notified when the OEM codepage changes - The data value is a UINT that indicates the new OEM codepage. SDDL comes from ID_CAP_EVERYONE and ID_CAP_GLOBALIZATION_SETTINGS in %SDXROOT%\src\globplat\product\packages\winnls\winnls.pkg.xml",
41950223A3BC1835,WNF_NLS_LOCALE_INFO_CHANGED,"This state is notified when the locale info changes by means of calling SetLocaleInfo. The data value is a DWORD that indicates the LCTYPE that changed.",
41950223A3BC1835,WNF_NLS_USER_DEFAULT_LOCALE_CHANGED,"This state is notified when the user default locale changes - The data value is an LCID that indicates the new locale. SDDL comes from ID_CAP_EVERYONE and ID_CAP_GLOBALIZATION_SETTINGS in %SDXROOT%\src\globplat\product\packages\winnls\winnls.pkg.xml",
41950223A3BC1875,WNF_NLS_USER_DEFAULT_LOCALE_CHANGED,"KernelBase.dll",
41950223A3BC2035,WNF_NLS_GEOID_CHANGED,"This state is notified when the user Geo ID (or Geo Name) changes by means of calling SetUserGeoID (or SetUserGeoName). The data value is a DWORD that indicates the new GeoID. (Note: Geo Names should be preferred and used instead of GeoIDs.)",
41950223A3BC2035,WNF_NLS_USER_UILANG_CHANGED,"This state is notified when the user default UI language changes - The data value is a LANGID that indicates the new UI language. SDDL comes from ID_CAP_EVERYONE and ID_CAP_GLOBALIZATION_SETTINGS in %SDXROOT%\src\globplat\product\packages\winnls\winnls.pkg.xml",
41950223A3BC2835,WNF_NLS_LOCALE_INFO_CHANGED,"This state is notified when the locale info changes by means of calling SetLocaleInfo - The data value is a DWORD that indicates the LCTYPE that changed. SDDL comes from ID_CAP_GLOBALIZATION_SETTINGS in %SDXROOT%\src\globplat\product\packages\winnls\winnls.pkg.xml","KernelBase.dll"
41950223A3BC3035,WNF_NLS_GEOID_CHANGED,"This state is notified when the user Geo ID changes by means of calling SetUserGeoID - The data value is a DWORD that indicates the new GeoID. SDDL comes from ID_CAP_GLOBALIZATION_SETTINGS in %SDXROOT%\src\globplat\product\packages\winnls\winnls.pkg.xml","kernel32.dll"
41950223A3BC3875,WNF_NLS_LANG_UPDATE_LAUNCH,"Notification indicating lang update launcher needs to be started. SDDL comes from ID_CAP_EVERYONE, ID_CAP_NTSERVICES and ID_CAP_INPUT_LOCALES in %SDXROOT%\src\uxplat\Input\Packages\InputServer\InputServer.pkg.xml",
41950223A3BC4075,WNF_NLS_SETTINGS_REPLICATOR_LAUNCH,"Notification indicating NLS/MUI user settings replicator needs to be started. - The data value is the replication cookie GUID (binary). SDDL comes from ID_CAP_EVERYONE and ID_CAP_GLOBALIZATION_SETTINGS in %SDXROOT%\src\globplat\product\packages\winnls\winnls.pkg.xml",
41950223A3BC4875,WNF_NLS_SETTINGS_REPLICATION_COMPLETE,"Notification indicating NLS/MUI user settings replication has completed. - The data value is an HRESULT. SDDL comes from ID_CAP_GLOBALIZATION_SETTINGS in %SDXROOT%\src\globplat\product\packages\winnls\winnls.pkg.xml",
41950324A3BC0875,WNF_IMS_PUSH_NOTIFICATION_RECEIVED,"Push Notification Received from Entitlement Server",
4195033EA3BC0875,WNF_SMS_CHECK_ACCESS,"This event triggers when the user revokes SMS access.",
41950821A3BC0875,WNF_LFS_STATE,"This is triggered when an app is making use of the location service. It has two possible data values associated to it: BOOL TRUE: one or more applications are using location. BOOL FALSE: no application is using location.",
41950821A3BC1075,WNF_LFS_RUNNING_STATE,"Geolocation.dll","This state is used to notify when the location service starts or stops running"
41950821A3BC1875,WNF_LFS_MASTERSWITCH_STATE,"This state is used to notify when the phone location master switch status changes with BOOL as payload. TRUE indicating master switch is ON and FALSE indicating master switch is OFF",
41950821A3BC1875,WNF_LFS_MASTERSWITCH_STATE,"WalletService.dll",
41950821A3BC2075,WNF_LFS_GEOFENCETRACKING_STATE,"LocationGeofences.dll","This state is used to notify Geofence tracking state for the geofences added by the applications. TRUE if atleast one geofence is actively being tracked and FALSE if there are no geofences being tracked."
41950821A3BC2875,WNF_LFS_RESERVED_WNF_EVENT_2,"Do not use this WNF event, it is deprecated. Was WNF_LFS_BACKGROUND_PERMISSIONCHANGE_STATE",
41950821A3BC3075,WNF_LFS_POSITION_AVAILABLE,"LocationPeComposite.dll","This state is used to notify when a new freely available position can be queried from the location framework."
41950821A3BC3875,WNF_LFS_CLIENT_RECALCULATE_PERMISSIONS,"LocationPermissions.dll","This state is published whenever the permissions of an active client have changed. Every client on the system receives it, and should run domain-specific logic to see what the impact is (e.g., reconnect location session when permission re-allowed)."
41950821A3BC4075,WNF_LFS_PERMISSION_TO_SHOW_ICON_CHANGED,"SettingsHandlers_Geolocation.dll","This event notifies when the permission regarding the ability to show the location notification icon has changed. The current state needs to be queried for as it is different for each user."
41950821A3BC4875,WNF_LFS_ACTION_DIALOG_AVAILABLE,"This event notifies when a new action dialog is available",
41950821A3BC5075,WNF_LFS_SIGNIFICANT_LOCATION_EVENT,"This event notifies when there's a significant change in the location of the device.",
41950821A3BC5875,WNF_LFS_VISITS_SIGNIFICANT_LOCATION_EVENT,"This event notifies when there's a visit or a significant change in the location of the device.",
41950821A3BC6075,WNF_LFS_LOCATION_MDM_AREA_POLICY_CHANGED,"This event is fired when an MDM Location policy change occurs.",
41950821A3BC6875,WNF_LFS_LOCATION_MDM_POLICY_ENABLELOCATION_CHANGED,"This event is fired when an MDM EnableLocation policy change occurs.",
41950828A3BC0875,WNF_EFS_SERVICE_START,"This event trigger-starts EFS service.",
41950828A3BC1075,WNF_EFS_SOFTWARE_HIVE_AVAILABLE,"EFS service needs to check GP at boot, which requires the SOFTWARE hive in HKLM. This signals its availability when EFS worker thread detects it.",
4195083AA3BC0875,WNF_WFS_SETTINGS,"Family Safety settings have changed","wlidsvc.dll"
4195083AA3BC1075,WNF_WFS_TIMEREMAININGALERTS,"Family Safety time remaining alerts to warn the user the allocated time is running out. The data is published as json blob with fileds U.SID for User SID as wide character and TR for time remaining in minutes as int value",
4195083AA3BC1875,WNF_WFS_FAMILYMEMBERLOGIN,"Family member login event",
4195083AA3BC2075,WNF_WFS_SETTINGSREFRESH,"Family Safety settings have changed and have downloaded and committed. Clients should refresh Family Safety settings.",
41950C3EA3BC0875,WNF_SBS_UPDATE_AVAILABLE,"This event signals that there is an update available to the Secure Boot variables.",
41950F25A3BC0875,WNF_HAS_VERIFY_HEALTH_CERT,"This event signals a request to get (if needed) and verify Health Certificate with HAS",
4195173EA3BC0875,WNF_SYS_SHUTDOWN_IN_PROGRESS,"The state is published when the system has begun the shutdown or reboot process.",
41951A38A3BC0C75,WNF_UTS_USERS_ENROLLED,"Indicates whether there are any enrolled users.",
41951A38A3BC1475,WNF_UTS_LOCKSCREEN_DISMISSAL_TRIGGERED,"authui.dll","Triggered when the lock screen is dismissed to kick-off trusted signals."
4196032FA3BC0875,WNF_BMP_BG_PLAYSTATE_CHANGED,"BackgroundMediaPolicy.dll","The background media player's playstate has changed."
4196032FA3BC1075,WNF_BMP_BG_PLAYBACK_REVOKED,"The following tasks aren't able to play under current policy",
4196072AA3BC0875,WNF_GIP_ADAPTER_CHANGE,"This event is fired for GIP adapter state change, such as connect/disconnect",
41960A28A3BC0835,WNF_EDP_TAGGED_APP_LAUNCHED,"The application was launched in the specified mode under the specified Enterprise context.",
41960A28A3BC10F5,WNF_EDP_IDENTITY_REVOKED,"efscore.dll","The keys associated with a data protection identity were removed."
41960A28A3BC1875,WNF_EDP_DPL_KEYS_STATE,"Current state of the Data Protection under Lock private keys","efscore.dll"
41960A28A3BC2035,WNF_EDP_CLIPBOARD_METADATA_CHANGED,"Either a copy or override operation occurred, leading to clipboard metadata changes. CAPABILITY_SID_LpacEnterprisePolicyChangeNotifications - S-1-15-3-1024-126078593-3658686728-1984883306-821399696-3684079960-564038680-3414880098-3435825201.",
41960A28A3BC2835,WNF_EDP_DIALOG_CANCEL,"An EDP blocking dialog has been canceled programmatically.","efswrt.dll"
41960A28A3BC3035,WNF_EDP_APP_UI_ENTERPRISE_CONTEXT_CHANGED,"Application UI EDP context has been changed for the process.",
41960A28A3BC3875,WNF_EDP_AAD_REAUTH_REQUIRED,"The AAD token used by EDP has expired.",
41960A28A3BC4475,WNF_EDP_ENTERPRISE_CONTEXTS_UPDATED,"The EDP enterprise contexts have been updated.",
41960A28A3BC4875,WNF_EDP_PROCESS_UI_ENFORCEMENT,"EDP process UI enforcement global state. CAPABILITY_SID_LpacEnterprisePolicyChangeNotifications - S-1-15-3-1024-126078593-3658686728-1984883306-821399696-3684079960-564038680-3414880098-3435825201.",
41960A28A3BC50B5,WNF_EDP_PROCESS_TLS_INDEX,"EDP thread UI enforcement. CAPABILITY_SID_LpacEnterprisePolicyChangeNotifications - S-1-15-3-1024-126078593-3658686728-1984883306-821399696-3684079960-564038680-3414880098-3435825201.",
41960A28A3BC5875,WNF_EDP_DPL_KEYS_DROPPING,"Data Protection under Lock private keys will be dropped from memory shortly.",
41960A28A3BC6075,WNF_EDP_MISSING_CREDENTIALS,"EDP cred service cannot access credentials required",
41960A28A3BC6875,WNF_EDP_PURGE_APP_LEARNING_EVT,"Purge application learning events cache",
41960A28A3BC7075,WNF_EDP_CREDENTIALS_UPDATING,"Cred service is updating user credentials.",
41960A2EA3BC0875,WNF_CDP_CDPSVC_READY,"Indicates CDP Service is ready",
41960A2EA3BC1075,WNF_CDP_CDPSVC_STOPPING,"Indicates CDP Service is stopping",
41960A2EA3BC1835,WNF_CDP_CDPUSERSVC_READY,"Indicates CDP User Service is ready",
41960A2EA3BC2035,WNF_CDP_CDPUSERSVC_STOPPING,"Indicates CDP User Service is stopping",
41960A2EA3BC2875,WNF_CDP_CDP_MESSAGES_QUEUED,"Indicates CDP service queued the message(s) for designated applications",
41960A2EA3BC3075,WNF_CDP_CDP_ACTIVITIES_RECIEVED,"Indicates CDP service received new activities",
41960A2EA3BC3875,WNF_CDP_USERAUTH_POLICY_CHANGE,"Indicates that the user has changed the CDP policy",
41960A2EA3BC4075,WNF_CDP_CDP_NOTIFICATION_ACTION_FORWARD_FAILURE,"Indicates failure either delivering or invoking a Notification Action on a remote device",
41960A2EA3BC4835,WNF_CDP_USER_ROME_SETTING_CHANGE,"Indicates that the user has changed Rome SDK authorization setting",
41960A2EA3BC5035,WNF_CDP_USER_NEAR_SHARE_SETTING_CHANGE,"Indicates that the user has changed Near Share authorization setting",
41960A2EA3BC5875,WNF_CDP_ENABLE_ACTIVITYFEED_POLICY_CHANGE,"Indicates whether ActivityFeed is enabled. It is responsible for mirroring different activity types (as applicable) across device graph of the user.",
41960A2EA3BC6075,WNF_CDP_PUBLISH_USER_ACTIVITIES_POLICY_CHANGE,"Indicates the settings policy (enabled/disabled) for 'User Activity' publishing has changed.",
41960A2EA3BC6875,WNF_CDP_CDP_LOCAL_ACTIVITIES_RECIEVED,"Indicates CDP service received local activities",
41960A2EA3BC7075,WNF_CDP_USER_RESOURCE_INFO_CHANGED,"Indicates the persisted values associated with a resource has changed.",
41960A2EA3BC7875,WNF_CDP_UPLOAD_USER_ACTIVITIES_POLICY_CHANGE,"Indicates the settings policy (enabled/disabled) for 'User Activity' upload has changed.",
41960A2EA3BC8075,WNF_CDP_ALLOW_CLIPBOARDHISTORY_POLICY_CHANGE,"Indicates clipboard history policy has changed.",
41960A2EA3BC8875,WNF_CDP_ALLOW_CROSSDEVICECLIPBOARD_POLICY_CHANGE,"Indicates cross device clipboard policy has changed.",
41960B29A3BC0C75,WNF_DEP_OOBE_COMPLETE,"bdesvc.dll","This event triggers when the system has completed OOBE (Windows Welcome)"
41960B29A3BC1475,WNF_DEP_UNINSTALL_DISABLED,"This event triggers when the Uninstall of the system has been disabled",
41960F28A3BC0875,WNF_EAP_APPLICATION_HANDLE,"State name for holding application window handle of calling UX",
41961A2CA3BC0875,WNF_ATP_PUSH_NOTIFICATION_RECEIVED,"This is fired every time the WDATP Cloud service has a new command. struct {UINT64 TimeLastChanged;}",
419F0F3DA3BC0875,WNF_PAY_CANMAKEPAYMENT_BROKER_READY,"This state is used to notify that the CanMakePayment background broker is initialized and ready.",
41C60129A3BC0875,WNF_DO_MANAGER_ACTIVE,"This event triggers when the Delivery Optimization service manager is active or idle",
41C60129A3BC1075,WNF_DO_POLICY_CHANGED,"Delivery Optimization system policy has been updated",
41C6013DA3BC0875,WNF_PO_SCENARIO_CHANGE,"modernexecserver.dll","Sent when the WDI session corresponding to a power scenario changes"
41C6013DA3BC1075,WNF_PO_COMPOSITE_BATTERY,"Sent when the composite battery is updated. CAPABILITY_SID_VmCapability - S-1-15-3-1024-2268835264-3721307629-241982045-173645152-1490879176-104643441-2915960892-1612460704 (for Hyper-V support)","Windows.Energy.dll"
41C6013DA3BC1875,WNF_PO_POWER_STATE_CHANGE,"Sent after WNF_PO_COMPOSITE_BATTERY when batteries are added or removed and when one or more batteries' AC, charging, or discharging states changes","SettingsHandlers_OneCore_BatterySaver.dll"
41C6013DA3BC2075,WNF_PO_ENERGY_SAVER_STATE,"AuthExt.dll","Triggered when Energy Saver state changes. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622"
41C6013DA3BC2875,WNF_PO_ENERGY_SAVER_SETTING,"Triggered when Energy Saver setting changes","Windows.Energy.dll"
41C6013DA3BC3075,WNF_PO_ENERGY_SAVER_OVERRIDE,"Triggered to indicate Energy Saver override settings",
41C6013DA3BC3875,WNF_PO_THERMAL_STANDBY,"Triggered to indicate CR3 condition",
41C6013DA3BC4075,WNF_PO_THERMAL_SHUTDOWN_OCCURRED,"Sent when the previous shutdown was due to a thermal trip",
41C6013DA3BC4875,WNF_PO_THERMAL_HIBERNATE_OCCURRED,"Sent when the previous hibernate was due to a thermal trip",
41C6013DA3BC5075,WNF_PO_DISCHARGE_ESTIMATE,"Estimated time until full discharge in seconds","Windows.Energy.dll"
41C6013DA3BC5C75,WNF_PO_DISCHARGE_START_FILETIME,"Filetime of last known start of discharge",
41C6013DA3BC6075,WNF_PO_CHARGE_ESTIMATE,"Estimated time until full charge in seconds",
41C6013DA3BC6875,WNF_PO_THERMAL_OVERTHROTTLE,"Triggered to indicate excessive thermal throttling",
41C6013DA3BC7075,WNF_PO_USER_AWAY_PREDICTION,"Sent to indicate whenever user-away prediction is updated.",
41C6013DA3BC7835,WNF_PO_DISPLAY_REQUEST_ACTIVE,"Sent to indicate whether a display request is active in the current session.",
41C6013DA3BC8075,WNF_PO_BATTERY_CHARGE_LEVEL,"Triggered when battery charge crosses well-known charge level boundaries.",
41C6013DA3BC8875,WNF_PO_SLEEP_STUDY_USER_PRESENCE_CHANGED,"Sent when the global user presence changes.",
41C6013DA3BC9075,WNF_PO_BACKGROUND_ACTIVITY_POLICY,"Sent when the background activity policy changes.",
41C6013DA3BC9075,WNF_PO_DEPRECATED1,"Unused notification",
41C6013DA3BC9875,WNF_PO_BATTERY_DISCHARGING,"Triggered when battery is being discharged, irrespective of AC/DC state of the system.",
41C6013DA3BCA075,WNF_PO_PRIMARY_DISPLAY_VISIBLE_STATE,"Visible state of the primary display as MONITOR_DISPLAY_STATE",
41C6013DA3BCA875,WNF_PO_PRIMARY_DISPLAY_LOGICAL_STATE,"Logical state of the primary display as MONITOR_LOGICAL_DISPLAY_STATE",
41C6013DA3BCB075,WNF_PO_PREVIOUS_SHUTDOWN_STATE,"Sent on every boot to notify previous shutdown state",
41C6013DA3BCB875,WNF_PO_MODERN_STANDBY_EXIT_INITIATED,"Triggered at the start of a transition to exit modern standby",
41C6013DA3BCC075,WNF_PO_SW_HW_DRIPS_DIVERGENCE,"Sent when SW DRIPS is more than HW DRIPS by a specific threshold",
41C6013DA3BCC875,WNF_PO_DRIPS_DEVICE_CONSTRAINTS_REGISTERED,"Sent once platform idle states and associated device constraints have been registered",
41C6013DA3BCD075,WNF_PO_BASIC_BRIGHTNESS_ENGINE_DISABLED,"One time system-wide transition to switch from the basic brightness engine to the high-precision brightness engine.",
41C6013DA3BCD875,WNF_PO_BRIGHTNESS_ALS_OFFSET,"ALS brightness offset consumed by the basic brightness engine.",
41C6013DA3BCE075,WNF_PO_VIDEO_INITIALIALIZED,"Set to TRUE when the video system is initialized.",
41C6013DA3BCE875,WNF_PO_OVERLAY_POWER_SCHEME_UPDATE,"Notification for power-setting overlay scheme change.",
41C6013DA3BCF075,WNF_PO_CAD_STICKY_DISABLE_CHARGING,"Set when an you want IOCTL_CAD_DISABLE_CHARGING to behave in a sticky manner",
41C6013DA3BCF875,WNF_PO_POWER_BUTTON_STATE,"Describes the current state of the power button.",
41C6013DA3BD0075,WNF_PO_SYSTEM_TIME_CHANGED,"Supplies the notification about system time changed. Payload has 2 ULONGLONG for new time and old time.",
41C6013DA3BD0875,WNF_PO_WEAK_CHARGER,"Triggered when a weak charger is detected. Note that there may be several minute delay between when charger is plugged in and when the notification is produced.",
41C6013DA3BD1075,WNF_PO_PRESLEEP_NOTIFICATION,"Triggered several minutes prior to idling to sleep.",
41C6013DA3BD1875,WNF_PO_INPUT_SUPPRESS_NOTIFICATION,"Triggered when device is sourced from battery(DC) with lid closed and no external monitor connected.",
41C6013DA3BD2075,WNF_PO_WAKE_ON_VOICE_STATE,"Sent when wake on voice state changes.",
41C6013DA3BD2875,WNF_PO_OPPORTUNISTIC_CS,"Sent to indicate period of opportunistic connectivity in standby.",
41C6013DA3BD3075,WNF_PO_INPUT_SUPPRESS_NOTIFICATION_EX,"Describes the input suppression state for modern standby system based on power source, lid state, monitor state, external monitor state and system opted-in policy.",
41C6013DA3BD3875,WNF_PO_BATTERY_CHARGE_LIMITING_MODE,"Set to TRUE when one of the battery is in charge limiting mode and FALSE when none of the battery is in charge limiting mode.",
41C6013DA3BD4075,WNF_PO_DYNAMIC_BRIGHTNESS_SLIDER,"Set to TRUE on systems that have a brightness slider that continuously auto-adjusts to the actual brightness of the screen.",
41C60320A3BC0875,WNF_MM_BAD_MEMORY_PENDING_REMOVAL,"KernelBase.dll","This notification is raised when the memory manager is unable to automatically offline a bad memory page"
41C60320A3BC1075,WNF_MM_PHYSICAL_MEMORY_CHANGE,"This notification is raised when the memory manager adds or removes physical memory",
41C60321A3BC0875,WNF_LM_PACKAGE_SUSPEND_REQUIRED,"A running package's license is now invalid and the package must be suspended or terminated.",
41C60321A3BC1075,WNF_LM_CONTENT_LICENSE_CHANGED,"A content license's state has been modified.",
41C60321A3BC1875,WNF_LM_ROOT_LICENSE_CHANGED,"A root license's state has been modified.",
41C60321A3BC2075,WNF_LM_OPTIONAL_PACKAGE_SUSPEND_REQUIRED,"A running optional package's license is lost.",
41C60321A3BC2875,WNF_LM_APP_LICENSE_EVENT,"Multi-purpose event for app license notifications.",
41C60321A3BC3075,WNF_LM_OFFLINE_PC_CHANGED,"A offline pc state has been changed.",
41C60321A3BC3875,WNF_LM_LICENSE_REFRESHED,"Licenses have been refreshed.",
41C6033FA3BC0875,WNF_RM_MEMORY_MONITOR_USAGE_LEVEL,"Supplies the current RM memory monitor memory usage level. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622.",
41C6033FA3BC0875,WNF_RM_MEMORY_MONITOR_USAGE_METRICS,"Supplies the current RM memory monitor memory usage metrics. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622.",
41C6033FA3BC1075,WNF_RM_GAME_MODE_ACTIVE,"Supplies the process ID of the current game mode recipient, or 0 if no recipient is active",
41C6033FA3BC1875,WNF_RM_QUIET_MODE,"Supplies the current quiet mode state as recorded by central resource manager",
41C6072CA3BC0875,WNF_AI_USERTILE,"AppInstallation state name to receive RAW notifications",
41C6072CA3BC1075,WNF_AI_PACKAGEINSTALL,"This event is signalled when a package install operation completes",
41C6072CA3BC1875,WNF_AI_PACKAGEUPDATE,"This event is signalled when a package update operation completes",
41C6072CA3BC2075,WNF_AI_PACKAGEUNINSTALL,"This event is signalled when a package uninstall operation completes",
41C6072EA3BC0875,WNF_CI_SMODE_CHANGE,"This event signals that change of S mode has occurred.",
41C6072FA3BC0875,WNF_BI_BROKER_WAKEUP_CHANNEL,"Background work execution trigger","srumsvc.dll"
41C6072FA3BC1075,WNF_BI_USER_LOGON_CHANNEL,"BI user logon system state notification channel","bisrv.dll"
41C6072FA3BC1875,WNF_BI_USER_LOGOFF_CHANNEL,"BI user logoff system state notification channel","bisrv.dll"
41C6072FA3BC2075,WNF_BI_SESSION_CONNECT_CHANNEL,"BI session connect system state notification channel","bisrv.dll"
41C6072FA3BC2875,WNF_BI_SESSION_DISCONNECT_CHANNEL,"BI session disconnect system state notification channel","bisrv.dll"
41C6072FA3BC3075,WNF_BI_APPLICATION_UNINSTALL_CHANNEL,"BI application uninstall system state notification channel","bisrv.dll"
41C6072FA3BC3875,WNF_BI_APPLICATION_SERVICING_START_CHANNEL,"BI application servicing start system state notification channel","bisrv.dll"
41C6072FA3BC4075,WNF_BI_APPLICATION_SERVICING_STOP_CHANNEL,"BI application servicing stop system state notification channel","bisrv.dll"
41C6072FA3BC4875,WNF_BI_LOCK_SCREEN_UPDATE_CHANNEL,"BI lock screen update system state notification channel","bisrv.dll"
41C6072FA3BC5075,WNF_BI_EVENT_DELETION,"BI event deletion system state notification channel","bisrv.dll"
41C6072FA3BC5875,WNF_BI_PSM_TEST_HOOK_CHANNEL,"PSM policy test hook","psmsrv.dll"
41C6072FA3BC6075,WNF_BI_QUIET_MODE_UPDATE_CHANNEL,"BI Quiet Mode update system state notification channel","bisrv.dll"
41C6072FA3BC6835,WNF_BI_BI_READY,"BrokerLib.dll","Indicates that BI is ready and also publish channels list for each session"
41C6072FA3BC7075,WNF_BI_NOTIFY_NEW_SESSION,"BI notify new session system state notification channel","bisrv.dll"
41C6072FA3BC7875,WNF_BI_QUERY_APP_USAGE,"PSM notification to clients for querying application performance usage",
41C6072FA3BC8075,WNF_BI_NETWORK_LIMITED_CHANNEL,"Notification that the system is entering or exiting a network limited standby",
41C60C39A3BC0875,WNF_TB_SYSTEM_TIME_CHANGED,"Time Broker has finished processing a change ot time","WPTaskScheduler.dll"
41C60D2AA3BC0875,WNF_GC_INITIAL_PRESENT,"This event is signalled when the graphics driver presents the initial frame.",
41C60F2CA3BC0875,WNF_AA_LOCKDOWN_CHANGED,"Mobile lockdown configuration has been changed",
41C60F2CA3BC1075,WNF_AA_CURATED_TILE_COLLECTION_STATUS,"Curate tile collection for all allowed apps for current AssignedAccess account has been created",
41C60F2CA3BC1875,WNF_AA_MDM_STATUS_EVENT_LOGGED,"Events are logged to the assigned access status trace logging.",
41C61439A3BC0875,WNF_TZ_LEGACY_STORE_CHANGED,"Time Zone Legacy store is updated. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622.",
41C61439A3BC1075,WNF_TZ_STORE_CHANGED,"Time Zone store is updated. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622.","UserDataService.dll"
41C61439A3BC1875,WNF_TZ_TIMEZONE_CHANGED,"KernelBase.dll","This state is notified when the timezone is changed via SetTimeZoneInformationByID - The data value is a UINT that indicates the new TZID. SDDL comes from ID_CAP_BUILTIN_SETTIME, ID_CAP_EVERYONE and tzautoupdate in %SDXROOT%\src\globplat\product\packages\winnls\winnls.pkg.xml"
41C61439A3BC2875,WNF_TZ_NETWORK_TIME_SYNC_TRIGGER,"This event is used to trigger Network Sync. SDDL comes from autotimesvc's account and ID_CAP_BUILTIN_SETTIME in %SDXROOT%\src\media\shell\packages\settings\Settings.pkg.xml",
41C61439A3BC3075,WNF_TZ_AUTOTIMEUPDATE_STATE_CHANGED,"This state is notified when autotimeupdate state changed. The data value is a DWORD that indicates if autotimeupdate  is enabled (1) or disabled (0). SDDL comes from autotimesvc's account and ID_CAP_BUILTIN_SETTIME in %SDXROOT%\src\media\shell\packages\settings\Settings.pkg.xml",
41C61629A3BC0C75,WNF_DX_STEREO_CONFIG,"dxgi.dll","State stores the current stereo cpl setting. CAPABILITY_SID_LpacMedia - S-1-15-3-1024-1692970155-4054893335-185714091-3362601943-3526593181-1159816984-2199008581-497492991."
41C61629A3BC1035,WNF_DX_MODE_CHANGE_NOTIFICATION,"ApplicationFrame.dll","Triggered by kernel when mode change happens. CAPABILITY_SID_LpacMedia - S-1-15-3-1024-1692970155-4054893335-185714091-3362601943-3526593181-1159816984-2199008581-497492991."
41C61629A3BC1835,WNF_DX_OCCLUSION_CHANGE_NOTIFICATION,"dxgi.dll","Triggered by kernel when any occlusion related OS state change happens."
41C61629A3BC2035,WNF_DX_NETWORK_DISPLAY_STATE_CHANGE_NOTIFICATION,"DisplayManager.dll","Triggered by kernel when the state of a network display device is changed."
41C61629A3BC2835,WNF_DX_MONITOR_CHANGE_NOTIFICATION,"ApplicationFrame.dll","Triggered by kernel when monitor change happens. CAPABILITY_SID_LpacMedia - S-1-15-3-1024-1692970155-4054893335-185714091-3362601943-3526593181-1159816984-2199008581-497492991."
41C61629A3BC30B5,WNF_DX_VIDMM_TRIM_NOTIFICATION,"gdi32.dll","Triggered by kernel when video memory has to be trimmed. CAPABILITY_SID_LpacMedia - S-1-15-3-1024-1692970155-4054893335-185714091-3362601943-3526593181-1159816984-2199008581-497492991."
41C61629A3BC3875,WNF_DX_VIDMM_BUDGETCHANGE_NOTIFICATION,"dxgi.dll","Triggered by kernel when video memory budget for an application changes. CAPABILITY_SID_LpacMedia - S-1-15-3-1024-1692970155-4054893335-185714091-3362601943-3526593181-1159816984-2199008581-497492991."
41C61629A3BC4075,WNF_DX_HARDWARE_CONTENT_PROTECTION_TILT_NOTIFICATION,"dxgi.dll","Triggered by hardware content protection tilt detection. CAPABILITY_SID_LpacMedia - S-1-15-3-1024-1692970155-4054893335-185714091-3362601943-3526593181-1159816984-2199008581-497492991."
41C61629A3BC4875,WNF_DX_INTERNAL_PANEL_DIMENSIONS,"KernelBase.dll","Stores information about the physical dimensions (in mm) of the integrated panel if available, and 0's if not."
