_time,idx,st,bytes
1775638800,windows,perfmon,119107574
1775638800,linux,syslog,204068998
1775638800,linux,linux:audit,114109762
1775638800,linux,linux_secure,267024798
1775638800,application,log4j,177105040
1775638800,application,json,182693046
1775638800,application,access_combined,177272812
1775642400,main,syslog,116196014
1775642400,main,access_combined,16301604
1775642400,main,json,339076135
1775642400,security,WinEventLog:Security,185124100
1775642400,security,syslog,346586249
1775642400,security,pan:traffic,83501847
1775642400,network,cisco:ios,131722760
1775642400,network,juniper:junos,25880666
1775642400,network,netflow,181430883
1775642400,windows,WinEventLog:System,317059736
1775642400,windows,WinEventLog:Application,237218388
1775642400,windows,perfmon,172921867
1775642400,linux,syslog,196062156
1775642400,linux,linux:audit,304749159
1775642400,linux,linux_secure,159038832
1775642400,application,log4j,317100432
1775642400,application,json,262859547
1775642400,application,access_combined,275583751
1775646000,main,syslog,138782377
1775646000,main,access_combined,151131861
1775646000,main,json,211624048
1775646000,security,WinEventLog:Security,77726252
1775646000,security,syslog,205543205
1775646000,security,pan:traffic,34549896
1775646000,network,cisco:ios,188088022
1775646000,network,juniper:junos,280821993
1775646000,network,netflow,108049116
1775646000,windows,WinEventLog:System,360914987
1775646000,windows,WinEventLog:Application,250876947
1775646000,windows,perfmon,50690390
1775646000,linux,syslog,355921661
1775646000,linux,linux:audit,148751417
1775646000,linux,linux_secure,291691733
1775646000,application,log4j,129210550
1775646000,application,json,343041051
1775646000,application,access_combined,277457336
1775649600,main,syslog,79773350
1775649600,main,access_combined,190966556
1775649600,main,json,187723041
1775649600,security,WinEventLog:Security,24634978
1775649600,security,syslog,57531631
1775649600,security,pan:traffic,127821331
1775649600,network,cisco:ios,178279415
1775649600,network,juniper:junos,172270642
1775649600,network,netflow,225801507
1775649600,windows,WinEventLog:System,193255660
1775649600,windows,WinEventLog:Application,126001421
1775649600,windows,perfmon,228242801
1775649600,linux,syslog,66663952
1775649600,linux,linux:audit,363636281
1775649600,linux,linux_secure,273518135
1775649600,application,log4j,115697930
1775649600,application,json,129016498
1775649600,application,access_combined,305423942
1775653200,main,syslog,198099104
1775653200,main,access_combined,260979592
1775653200,main,json,115203336
1775653200,security,WinEventLog:Security,299124608
1775653200,security,syslog,139645187
1775653200,security,pan:traffic,248527039
1775653200,network,cisco:ios,357638118
1775653200,network,juniper:junos,216407991
1775653200,network,netflow,292353898
1775653200,windows,WinEventLog:System,266891359
1775653200,windows,WinEventLog:Application,253602129
1775653200,windows,perfmon,17837160
1775653200,linux,syslog,177513364
1775653200,linux,linux:audit,353065617
1775653200,linux,linux_secure,287416559
1775653200,application,log4j,285013281
1775653200,application,json,214245049
1775653200,application,access_combined,265492553
1775656800,main,syslog,212456321
1775656800,main,access_combined,67877870
1775656800,main,json,228384711
1775656800,security,WinEventLog:Security,225132857
1775656800,security,syslog,302646968
1775656800,security,pan:traffic,59918796
1775656800,network,cisco:ios,246483360
1775656800,network,juniper:junos,19240078
1775656800,network,netflow,340116640
1775656800,windows,WinEventLog:System,46658481
1775656800,windows,WinEventLog:Application,14817726
1775656800,windows,perfmon,117999520
1775656800,linux,syslog,61198456
1775656800,linux,linux:audit,249904618
1775656800,linux,linux_secure,151844986
1775656800,application,log4j,279474849
1775656800,application,json,330425519
1775656800,application,access_combined,313726552
1775660400,main,syslog,257761720
1775660400,main,access_combined,29086406
1775660400,main,json,54821257
1775660400,security,WinEventLog:Security,78335076
1775660400,security,syslog,118297419
1775660400,security,pan:traffic,232770631
1775660400,network,cisco:ios,186343505
1775660400,network,juniper:junos,114462058
1775660400,network,netflow,66737845
1775660400,windows,WinEventLog:System,317611920
1775660400,windows,WinEventLog:Application,124163203
1775660400,windows,perfmon,128223667
1775660400,linux,syslog,270035663
1775660400,linux,linux:audit,252698788
1775660400,linux,linux_secure,226347986
1775660400,application,log4j,243324643
1775660400,application,json,215065395
1775660400,application,access_combined,73216184
1775664000,main,syslog,87716056
1775664000,main,access_combined,188969726
1775664000,main,json,80679526
1775664000,security,WinEventLog:Security,323779832
1775664000,security,syslog,104321124
1775664000,security,pan:traffic,101522895
1775664000,network,cisco:ios,74963348
1775664000,network,juniper:junos,236710027
1775664000,network,netflow,110634273
1775664000,windows,WinEventLog:System,120956474
1775664000,windows,WinEventLog:Application,311037226
1775664000,windows,perfmon,266093907
1775664000,linux,syslog,96470538
1775664000,linux,linux:audit,47208731
1775664000,linux,linux_secure,227491598
1775664000,application,log4j,130995480
1775664000,application,json,326135918
1775664000,application,access_combined,273559416
1775667600,main,syslog,299990624
1775667600,main,access_combined,253981962
1775667600,main,json,96268233
1775667600,security,WinEventLog:Security,95402521
1775667600,security,syslog,226229920
1775667600,security,pan:traffic,113418256
1775667600,network,cisco:ios,142869032
1775667600,network,juniper:junos,85836457
1775667600,network,netflow,154127308
1775667600,windows,WinEventLog:System,69157244
1775667600,windows,WinEventLog:Application,172377848
1775667600,windows,perfmon,293369692
1775667600,linux,syslog,220717831
1775667600,linux,linux:audit,49282096
1775667600,linux,linux_secure,196027127
1775667600,application,log4j,187178779
1775667600,application,json,81546429
1775667600,application,access_combined,212639151
1775671200,main,syslog,158062432
1775671200,main,access_combined,188539247
1775671200,main,json,21633330
1775671200,security,WinEventLog:Security,124496104
1775671200,security,syslog,211179100
1775671200,security,pan:traffic,35332904
1775671200,network,cisco:ios,226405095
1775671200,network,juniper:junos,8145901
1775671200,network,netflow,163567793
1775671200,windows,WinEventLog:System,271544154
1775671200,windows,WinEventLog:Application,122673273
1775671200,windows,perfmon,273235417
1775671200,linux,syslog,257090162
1775671200,linux,linux:audit,142783705
1775671200,linux,linux_secure,63531290
1775671200,application,log4j,281469319
1775671200,application,json,98229876
1775671200,application,access_combined,190806653
1775674800,main,syslog,242518689
1775674800,main,access_combined,29386881
1775674800,main,json,155595988
1775674800,security,WinEventLog:Security,145445287
1775674800,security,syslog,194391614
1775674800,security,pan:traffic,250000633
1775674800,network,cisco:ios,243896930
1775674800,network,juniper:junos,51678240
1775674800,network,netflow,235828478
1775674800,windows,WinEventLog:System,51866752
1775674800,windows,WinEventLog:Application,245564819
1775674800,windows,perfmon,265755508
1775674800,linux,syslog,109468921
1775674800,linux,linux:audit,135089572
1775674800,linux,linux_secure,249984843
1775674800,application,log4j,256630956
1775674800,application,json,247232656
1775674800,application,access_combined,234395804
1775678400,main,syslog,7612757
1775678400,main,access_combined,137843623
1775678400,main,json,30464219
1775678400,security,WinEventLog:Security,234586941
1775678400,security,syslog,71783473
1775678400,security,pan:traffic,236010143
1775678400,network,cisco:ios,132095092
1775678400,network,juniper:junos,120582812
1775678400,network,netflow,224229588
1775678400,windows,WinEventLog:System,203833296
1775678400,windows,WinEventLog:Application,114547508
1775678400,windows,perfmon,50396632
1775678400,linux,syslog,31710380
1775678400,linux,linux:audit,43329755
1775678400,linux,linux_secure,112424844
1775678400,application,log4j,65420638
1775678400,application,json,48855308
1775678400,application,access_combined,177157081
1775682000,main,syslog,165802415
1775682000,main,access_combined,120391545
1775682000,main,json,158983260
1775682000,security,WinEventLog:Security,40502998
1775682000,security,syslog,179116723
1775682000,security,pan:traffic,187445187
1775682000,network,cisco:ios,173179007
1775682000,network,juniper:junos,109699880
1775682000,network,netflow,22427732
1775682000,windows,WinEventLog:System,141056708
1775682000,windows,WinEventLog:Application,42394137
1775682000,windows,perfmon,33399117
1775682000,linux,syslog,70664727
1775682000,linux,linux:audit,55278143
1775682000,linux,linux_secure,57872258
1775682000,application,log4j,52727276
1775682000,application,json,158265175
1775682000,application,access_combined,199051539
1775685600,main,syslog,56138641
1775685600,main,access_combined,128773375
1775685600,main,json,6009667
1775685600,security,WinEventLog:Security,116832713
1775685600,security,syslog,123577064
1775685600,security,pan:traffic,14756239
1775685600,network,cisco:ios,24436664
1775685600,network,juniper:junos,56977345
1775685600,network,netflow,73993041
1775685600,windows,WinEventLog:System,90748798
1775685600,windows,WinEventLog:Application,158493532
1775685600,windows,perfmon,125438664
1775685600,linux,syslog,57697176
1775685600,linux,linux:audit,24297049
1775685600,linux,linux_secure,162119260
1775685600,application,log4j,54946589
1775685600,application,json,110093073
1775685600,application,access_combined,41848111
1775689200,main,syslog,22029383
1775689200,main,access_combined,24782594
1775689200,main,json,108227447
1775689200,security,WinEventLog:Security,88298357
1775689200,security,syslog,61646871
1775689200,security,pan:traffic,80367972
1775689200,network,cisco:ios,69363647
1775689200,network,juniper:junos,78723519
1775689200,network,netflow,96488536
1775689200,windows,WinEventLog:System,33937056
1775689200,windows,WinEventLog:Application,38014751
1775689200,windows,perfmon,109210557
1775689200,linux,syslog,125827339
1775689200,linux,linux:audit,14773514
1775689200,linux,linux_secure,65984011
1775689200,application,log4j,102056448
1775689200,application,json,14244734
1775689200,application,access_combined,82463985
1775692800,main,syslog,9160753
1775692800,main,access_combined,61434823
1775692800,main,json,56898850
1775692800,security,WinEventLog:Security,64130060
1775692800,security,syslog,18638285
1775692800,security,pan:traffic,37816756
1775692800,network,cisco:ios,58496953
1775692800,network,juniper:junos,15022137
1775692800,network,netflow,24614474
1775692800,windows,WinEventLog:System,65253882
1775692800,windows,WinEventLog:Application,12300438
1775692800,windows,perfmon,57424752
1775692800,linux,syslog,89518828
1775692800,linux,linux:audit,51298596
1775692800,linux,linux_secure,57733785
1775692800,application,log4j,51660742
1775692800,application,json,8728130
1775692800,application,access_combined,52261042
1775696400,main,syslog,116533419
1775696400,main,access_combined,104795227
1775696400,main,json,58854345
1775696400,security,WinEventLog:Security,117872057
1775696400,security,syslog,107956522
1775696400,security,pan:traffic,84448888
1775696400,network,cisco:ios,9639448
1775696400,network,juniper:junos,51637582
1775696400,network,netflow,12231724
1775696400,windows,WinEventLog:System,142808062
1775696400,windows,WinEventLog:Application,134451515
1775696400,windows,perfmon,12969856
1775696400,linux,syslog,134338220
1775696400,linux,linux:audit,7737017
1775696400,linux,linux_secure,60667415
1775696400,application,log4j,111208087
1775696400,application,json,110766774
1775696400,application,access_combined,140591886
1775700000,main,syslog,115486344
1775700000,main,access_combined,76571932
1775700000,main,json,175358752
1775700000,security,WinEventLog:Security,70035148
1775700000,security,syslog,154093709
1775700000,security,pan:traffic,160503615
1775700000,network,cisco:ios,68855892
1775700000,network,juniper:junos,121844916
1775700000,network,netflow,118231991
1775700000,windows,WinEventLog:System,97095335
1775700000,windows,WinEventLog:Application,116806956
1775700000,windows,perfmon,64045810
1775700000,linux,syslog,34832892
1775700000,linux,linux:audit,96743016
1775700000,linux,linux_secure,95290803
1775700000,application,log4j,129631941
1775700000,application,json,42462686
1775700000,application,access_combined,4635708
1775703600,main,syslog,9393726
1775703600,main,access_combined,65524906
1775703600,main,json,141920994
1775703600,security,WinEventLog:Security,115639225
1775703600,security,syslog,113091229
1775703600,security,pan:traffic,172439887
1775703600,network,cisco:ios,55169182
1775703600,network,juniper:junos,75258645
1775703600,network,netflow,60899383
1775703600,windows,WinEventLog:System,195665991
1775703600,windows,WinEventLog:Application,152413801
1775703600,windows,perfmon,27744358
1775703600,linux,syslog,169612786
1775703600,linux,linux:audit,90141458
1775703600,linux,linux_secure,160769404
1775703600,application,log4j,184739484
1775703600,application,json,7949953
1775703600,application,access_combined,46731937
1775707200,main,syslog,28971462
1775707200,main,access_combined,13279172
1775707200,main,json,144795324
1775707200,security,WinEventLog:Security,169387530
1775707200,security,syslog,16798969
1775707200,security,pan:traffic,178071568
1775707200,network,cisco:ios,99220022
1775707200,network,juniper:junos,60076716
1775707200,network,netflow,56097710
1775707200,windows,WinEventLog:System,206786771
1775707200,windows,WinEventLog:Application,18609611
1775707200,windows,perfmon,122909933
1775707200,linux,syslog,72879455
1775707200,linux,linux:audit,195611102
1775707200,linux,linux_secure,175968182
1775707200,application,log4j,79788550
1775707200,application,json,144826275
1775707200,application,access_combined,162218735
1775710800,main,syslog,89592674
1775710800,main,access_combined,84670923
1775710800,main,json,43396366
1775710800,security,WinEventLog:Security,178011040
1775710800,security,syslog,63650935
1775710800,security,pan:traffic,84341912
1775710800,network,cisco:ios,21964658
1775710800,network,juniper:junos,253086609
1775710800,network,netflow,235169382
1775710800,windows,WinEventLog:System,243466732
1775710800,windows,WinEventLog:Application,169100313
1775710800,windows,perfmon,117334587
1775710800,linux,syslog,135151258
1775710800,linux,linux:audit,259276330
1775710800,linux,linux_secure,251281031
1775710800,application,log4j,180909327
1775710800,application,json,210715333
1775710800,application,access_combined,89089929
1775714400,main,syslog,125358002
1775714400,main,access_combined,49208921
1775714400,main,json,113993116
1775714400,security,WinEventLog:Security,221743913
1775714400,security,syslog,141663394
1775714400,security,pan:traffic,248805870
1775714400,network,cisco:ios,92405157
1775714400,network,juniper:junos,208390578
1775714400,network,netflow,236386064
1775714400,windows,WinEventLog:System,267450712
1775714400,windows,WinEventLog:Application,166998370
1775714400,windows,perfmon,282573224
1775714400,linux,syslog,165544650
1775714400,linux,linux:audit,44897002
1775714400,linux,linux_secure,75904846
1775714400,application,log4j,64637649
1775714400,application,json,191036985
1775714400,application,access_combined,269584578
1775718000,main,syslog,267023740
1775718000,main,access_combined,35537456
1775718000,main,json,229433323
1775718000,security,WinEventLog:Security,65603251
1775718000,security,syslog,89522723
1775718000,security,pan:traffic,213816401
1775718000,network,cisco:ios,192114678
1775718000,network,juniper:junos,275148349
1775718000,network,netflow,64892131
1775718000,windows,WinEventLog:System,240816918
1775718000,windows,WinEventLog:Application,229347598
1775718000,windows,perfmon,178596224
1775718000,linux,syslog,154223913
1775718000,linux,linux:audit,273876424
1775718000,linux,linux_secure,109308202
1775718000,application,log4j,300730140
1775718000,application,json,11878614
1775718000,application,access_combined,294638311
1775721600,main,syslog,320259284
1775721600,main,access_combined,45727496
1775721600,main,json,332444286
1775721600,security,WinEventLog:Security,163242316
1775721600,security,syslog,86440194
1775721600,security,pan:traffic,204021205
1775721600,network,cisco:ios,74064887
1775721600,network,juniper:junos,305001048
1775721600,network,netflow,187017446
1775721600,windows,WinEventLog:System,259629547
1775721600,windows,WinEventLog:Application,131309919
1775721600,windows,perfmon,181028308
1775721600,linux,syslog,124354604
1775721600,linux,linux:audit,92604588
1775721600,linux,linux_secure,174257778
1775721600,application,log4j,169207811
1775721600,application,json,39647753
1775721600,application,access_combined,326512220
1775725200,main,syslog,167335756
1775725200,main,access_combined,293034175
1775725200,main,json,318360982
1775725200,security,WinEventLog:Security,133797630
1775725200,security,syslog,148472798
1775725200,security,pan:traffic,198921325
1775725200,network,cisco:ios,83065187
1775725200,network,juniper:junos,57483050
1775725200,network,netflow,96475620
1775725200,windows,WinEventLog:System,325296296
1775725200,windows,WinEventLog:Application,204563279
1775725200,windows,perfmon,149711278
1775725200,linux,syslog,59685992
1775725200,linux,linux:audit,119932388
1775725200,linux,linux_secure,136898954
1775725200,application,log4j,290872051
1775725200,application,json,177456746
1775725200,application,access_combined,230184003
1775728800,main,syslog,247925506
1775728800,main,access_combined,98268169
1775728800,main,json,295794491
1775728800,security,WinEventLog:Security,346523811
1775728800,security,syslog,232819688
1775728800,security,pan:traffic,179926110
1775728800,network,cisco:ios,67080289
1775728800,network,juniper:junos,286477161
1775728800,network,netflow,67441573
1775728800,windows,WinEventLog:System,260341033
1775728800,windows,WinEventLog:Application,179128233
1775728800,windows,perfmon,329157758
1775728800,linux,syslog,197968616
1775728800,linux,linux:audit,232859948
1775728800,linux,linux_secure,28748229
1775728800,application,log4j,20028847
1775728800,application,json,304582887
1775728800,application,access_combined,339060490
1775732400,main,syslog,246534095
1775732400,main,access_combined,280798726
1775732400,main,json,155341931
1775732400,security,WinEventLog:Security,308676414
1775732400,security,syslog,90836369
1775732400,security,pan:traffic,260419855
1775732400,network,cisco:ios,11596986
1775732400,network,juniper:junos,188614661
1775732400,network,netflow,141371507
1775732400,windows,WinEventLog:System,228575258
1775732400,windows,WinEventLog:Application,246013365
1775732400,windows,perfmon,228106194
1775732400,linux,syslog,180583935
1775732400,linux,linux:audit,182241581
1775732400,linux,linux_secure,10695448
1775732400,application,log4j,204980216
1775732400,application,json,12562832
1775732400,application,access_combined,197057447
1775736000,main,syslog,106914205
1775736000,main,access_combined,358925401
1775736000,main,json,14536166
1775736000,security,WinEventLog:Security,299997351
1775736000,security,syslog,250105581
1775736000,security,pan:traffic,297490818
1775736000,network,cisco:ios,334645156
1775736000,network,juniper:junos,46766089
1775736000,network,netflow,42928020
1775736000,windows,WinEventLog:System,61785180
1775736000,windows,WinEventLog:Application,77217937
1775736000,windows,perfmon,197182564
1775736000,linux,syslog,300735079
1775736000,linux,linux:audit,104254731
1775736000,linux,linux_secure,150720821
1775736000,application,log4j,142169752
1775736000,application,json,153995312
1775736000,application,access_combined,211005731
1775739600,main,syslog,361322188
1775739600,main,access_combined,88848668
1775739600,main,json,252175545
1775739600,security,WinEventLog:Security,310573660
1775739600,security,syslog,241372538
1775739600,security,pan:traffic,314263810
1775739600,network,cisco:ios,279104448
1775739600,network,juniper:junos,41668067
1775739600,network,netflow,143532874
1775739600,windows,WinEventLog:System,205357313
1775739600,windows,WinEventLog:Application,28341406
1775739600,windows,perfmon,11707031
1775739600,linux,syslog,69430687
1775739600,linux,linux:audit,186520595
1775739600,linux,linux_secure,163012151
1775739600,application,log4j,287941389
1775739600,application,json,210046683
1775739600,application,access_combined,314171541
1775743200,main,syslog,41570828
1775743200,main,access_combined,193075602
1775743200,main,json,23084165
1775743200,security,WinEventLog:Security,82197047
1775743200,security,syslog,312080986
1775743200,security,pan:traffic,318885236
1775743200,network,cisco:ios,174641860
1775743200,network,juniper:junos,24487978
1775743200,network,netflow,34214759
1775743200,windows,WinEventLog:System,332198171
1775743200,windows,WinEventLog:Application,323001005
1775743200,windows,perfmon,205450438
1775743200,linux,syslog,19706100
1775743200,linux,linux:audit,333311902
1775743200,linux,linux_secure,118276841
1775743200,application,log4j,344759834
1775743200,application,json,213686019
1775743200,application,access_combined,271522259
1775746800,main,syslog,249910382
1775746800,main,access_combined,143164933
1775746800,main,json,34062254
1775746800,security,WinEventLog:Security,63094224
1775746800,security,syslog,89583028
1775746800,security,pan:traffic,291309281
1775746800,network,cisco:ios,140062061
1775746800,network,juniper:junos,312316194
1775746800,network,netflow,120565413
1775746800,windows,WinEventLog:System,264474402
1775746800,windows,WinEventLog:Application,55455488
1775746800,windows,perfmon,343534381
1775746800,linux,syslog,253798446
1775746800,linux,linux:audit,177963073
1775746800,linux,linux_secure,338728819
1775746800,application,log4j,26171809
1775746800,application,json,156335072
1775746800,application,access_combined,292675480
1775750400,main,syslog,118288237
1775750400,main,access_combined,257514493
1775750400,main,json,317913191
1775750400,security,WinEventLog:Security,136523046
1775750400,security,syslog,258992919
1775750400,security,pan:traffic,17229695
1775750400,network,cisco:ios,96428125
1775750400,network,juniper:junos,330173924
1775750400,network,netflow,167038938
1775750400,windows,WinEventLog:System,123233951
1775750400,windows,WinEventLog:Application,313455891
1775750400,windows,perfmon,147944486
1775750400,linux,syslog,228490140
1775750400,linux,linux:audit,222308033
1775750400,linux,linux_secure,35450906
1775750400,application,log4j,208640607
1775750400,application,json,266955049
1775750400,application,access_combined,239348965
1775754000,main,syslog,32339403
1775754000,main,access_combined,54480706
1775754000,main,json,225474076
1775754000,security,WinEventLog:Security,201617085
1775754000,security,syslog,234056051
1775754000,security,pan:traffic,104312631
1775754000,network,cisco:ios,39858460
1775754000,network,juniper:junos,8768749
1775754000,network,netflow,101732722
1775754000,windows,WinEventLog:System,117575787
1775754000,windows,WinEventLog:Application,89922973
1775754000,windows,perfmon,47820195
1775754000,linux,syslog,64655479
1775754000,linux,linux:audit,144852885
1775754000,linux,linux_secure,177335382
1775754000,application,log4j,132338100
1775754000,application,json,15230714
1775754000,application,access_combined,115734370
1775757600,main,syslog,33200260
1775757600,main,access_combined,177164004
1775757600,main,json,99160014
1775757600,security,WinEventLog:Security,116495543
1775757600,security,syslog,89870988
1775757600,security,pan:traffic,117225837
1775757600,network,cisco:ios,30815570
1775757600,network,juniper:junos,263572049
1775757600,network,netflow,264732795
1775757600,windows,WinEventLog:System,285534400
1775757600,windows,WinEventLog:Application,169727942
1775757600,windows,perfmon,55014834
1775757600,linux,syslog,115210966
1775757600,linux,linux:audit,46250404
1775757600,linux,linux_secure,92517723
1775757600,application,log4j,147252584
1775757600,application,json,24705454
1775757600,application,access_combined,130589838
1775761200,main,syslog,115746600
1775761200,main,access_combined,132185431
1775761200,main,json,26121623
1775761200,security,WinEventLog:Security,71634040
1775761200,security,syslog,70303478
1775761200,security,pan:traffic,168850472
1775761200,network,cisco:ios,160718863
1775761200,network,juniper:junos,57012145
1775761200,network,netflow,33946927
1775761200,windows,WinEventLog:System,85424408
1775761200,windows,WinEventLog:Application,253165565
1775761200,windows,perfmon,92600849
1775761200,linux,syslog,167589742
1775761200,linux,linux:audit,215473341
1775761200,linux,linux_secure,91904147
1775761200,application,log4j,93256801
1775761200,application,json,218441651
1775761200,application,access_combined,229907875
1775764800,main,syslog,232543015
1775764800,main,access_combined,37182997
1775764800,main,json,80199144
1775764800,security,WinEventLog:Security,226261838
1775764800,security,syslog,52270764
1775764800,security,pan:traffic,78688229
1775764800,network,cisco:ios,230293439
1775764800,network,juniper:junos,231260937
1775764800,network,netflow,73388706
1775764800,windows,WinEventLog:System,167446170
1775764800,windows,WinEventLog:Application,119905636
1775764800,windows,perfmon,139689160
1775764800,linux,syslog,61961321
1775764800,linux,linux:audit,93110501
1775764800,linux,linux_secure,195776196
1775764800,application,log4j,97045162
1775764800,application,json,31999669
1775764800,application,access_combined,136885271
1775768400,main,syslog,125369899
1775768400,main,access_combined,115880293
1775768400,main,json,143593514
1775768400,security,WinEventLog:Security,116790617
1775768400,security,syslog,198841738
1775768400,security,pan:traffic,98772416
1775768400,network,cisco:ios,149021648
1775768400,network,juniper:junos,94054435
1775768400,network,netflow,64092894
1775768400,windows,WinEventLog:System,145858625
1775768400,windows,WinEventLog:Application,171544878
1775768400,windows,perfmon,166798088
1775768400,linux,syslog,88084810
1775768400,linux,linux:audit,106446096
1775768400,linux,linux_secure,133741690
1775768400,application,log4j,54050974
1775768400,application,json,138899482
1775768400,application,access_combined,150420579
1775772000,main,syslog,140195521
1775772000,main,access_combined,16799429
1775772000,main,json,174986727
1775772000,security,WinEventLog:Security,86730721
1775772000,security,syslog,73197301
1775772000,security,pan:traffic,91454923
1775772000,network,cisco:ios,162854655
1775772000,network,juniper:junos,123394203
1775772000,network,netflow,97845076
1775772000,windows,WinEventLog:System,140479228
1775772000,windows,WinEventLog:Application,66074989
1775772000,windows,perfmon,158559645
1775772000,linux,syslog,96682191
1775772000,linux,linux:audit,114157592
1775772000,linux,linux_secure,18700432
1775772000,application,log4j,136723246
1775772000,application,json,117508831
1775772000,application,access_combined,65294924
1775775600,main,syslog,94089315
1775775600,main,access_combined,9500066
1775775600,main,json,141332220
1775775600,security,WinEventLog:Security,98366059
1775775600,security,syslog,59369294
1775775600,security,pan:traffic,108921889
1775775600,network,cisco:ios,138821162
1775775600,network,juniper:junos,63697371
1775775600,network,netflow,4763413
1775775600,windows,WinEventLog:System,39596906
1775775600,windows,WinEventLog:Application,74956328
1775775600,windows,perfmon,76096182
1775775600,linux,syslog,84758644
1775775600,linux,linux:audit,84017191
1775775600,linux,linux_secure,65847952
1775775600,application,log4j,58178625
1775775600,application,json,111681089
1775775600,application,access_combined,85891500
1775779200,main,syslog,56358641
1775779200,main,access_combined,39629518
1775779200,main,json,5159128
1775779200,security,WinEventLog:Security,13764409
1775779200,security,syslog,47268840
1775779200,security,pan:traffic,105983014
1775779200,network,cisco:ios,15003774
1775779200,network,juniper:junos,103718189
1775779200,network,netflow,17758550
1775779200,windows,WinEventLog:System,36070961
1775779200,windows,WinEventLog:Application,51503042
1775779200,windows,perfmon,24772175
1775779200,linux,syslog,54471643
1775779200,linux,linux:audit,53744003
1775779200,linux,linux_secure,49656181
1775779200,application,log4j,77477090
1775779200,application,json,36826106
1775779200,application,access_combined,34820162
1775782800,main,syslog,116992444
1775782800,main,access_combined,19435226
1775782800,main,json,122465253
1775782800,security,WinEventLog:Security,94225464
1775782800,security,syslog,98319384
1775782800,security,pan:traffic,26350094
1775782800,network,cisco:ios,141373239
1775782800,network,juniper:junos,37516161
1775782800,network,netflow,27767506
1775782800,windows,WinEventLog:System,25758045
1775782800,windows,WinEventLog:Application,81857706
1775782800,windows,perfmon,137803043
1775782800,linux,syslog,35823908
1775782800,linux,linux:audit,60131349
1775782800,linux,linux_secure,29170799
1775782800,application,log4j,93174098
1775782800,application,json,63933006
1775782800,application,access_combined,7380164
1775786400,main,syslog,110003602
1775786400,main,access_combined,38085694
1775786400,main,json,106223995
1775786400,security,WinEventLog:Security,71131935
1775786400,security,syslog,125642034
1775786400,security,pan:traffic,39545516
1775786400,network,cisco:ios,133853906
1775786400,network,juniper:junos,143586749
1775786400,network,netflow,14832063
1775786400,windows,WinEventLog:System,21594200
1775786400,windows,WinEventLog:Application,154500774
1775786400,windows,perfmon,36297230
1775786400,linux,syslog,60286703
1775786400,linux,linux:audit,82988991
1775786400,linux,linux_secure,49306766
1775786400,application,log4j,152888630
1775786400,application,json,95096243
1775786400,application,access_combined,114317761
1775790000,main,syslog,126335966
1775790000,main,access_combined,129255796
1775790000,main,json,124306381
1775790000,security,WinEventLog:Security,75618065
1775790000,security,syslog,176952203
1775790000,security,pan:traffic,130488738
1775790000,network,cisco:ios,170480343
1775790000,network,juniper:junos,148537231
1775790000,network,netflow,65337925
1775790000,windows,WinEventLog:System,129902604
1775790000,windows,WinEventLog:Application,22023326
1775790000,windows,perfmon,32041981
1775790000,linux,syslog,28766066
1775790000,linux,linux:audit,66953911
1775790000,linux,linux_secure,42040464
1775790000,application,log4j,145981071
1775790000,application,json,108792465
1775790000,application,access_combined,89937506
1775793600,main,syslog,37589248
1775793600,main,access_combined,94894790
1775793600,main,json,48751493
1775793600,security,WinEventLog:Security,153587039
1775793600,security,syslog,167090731
1775793600,security,pan:traffic,155861719
1775793600,network,cisco:ios,238527625
1775793600,network,juniper:junos,134801853
1775793600,network,netflow,119587390
1775793600,windows,WinEventLog:System,38155499
1775793600,windows,WinEventLog:Application,78780707
1775793600,windows,perfmon,110580220
1775793600,linux,syslog,17949297
1775793600,linux,linux:audit,89144067
1775793600,linux,linux_secure,7686480
1775793600,application,log4j,37278624
1775793600,application,json,195478163
1775793600,application,access_combined,230119656
1775797200,main,syslog,137707673
1775797200,main,access_combined,134981753
1775797200,main,json,184386756
1775797200,security,WinEventLog:Security,114321712
1775797200,security,syslog,224799681
1775797200,security,pan:traffic,133348953
1775797200,network,cisco:ios,27618736
1775797200,network,juniper:junos,14127395
1775797200,network,netflow,204270942
1775797200,windows,WinEventLog:System,82151670
1775797200,windows,WinEventLog:Application,77663145
1775797200,windows,perfmon,146084920
1775797200,linux,syslog,49892985
1775797200,linux,linux:audit,125178067
1775797200,linux,linux_secure,199443538
1775797200,application,log4j,205537254
1775797200,application,json,149240343
1775797200,application,access_combined,35571470
1775800800,main,syslog,39227708
1775800800,main,access_combined,227644365
1775800800,main,json,241377005
1775800800,security,WinEventLog:Security,111256720
1775800800,security,syslog,241185459
1775800800,security,pan:traffic,18531403
1775800800,network,cisco:ios,211641566
1775800800,network,juniper:junos,162427642
1775800800,network,netflow,288842183
1775800800,windows,WinEventLog:System,35866457
1775800800,windows,WinEventLog:Application,243312158
1775800800,windows,perfmon,220868520
1775800800,linux,syslog,91542057
1775800800,linux,linux:audit,291561054
1775800800,linux,linux_secure,134882148
1775800800,application,log4j,106043939
1775800800,application,json,239508472
1775800800,application,access_combined,131842411
1775804400,main,syslog,312060429
1775804400,main,access_combined,245091392
1775804400,main,json,79855690
1775804400,security,WinEventLog:Security,255849045
1775804400,security,syslog,187514166
1775804400,security,pan:traffic,114727210
1775804400,network,cisco:ios,225190896
1775804400,network,juniper:junos,201270394
1775804400,network,netflow,58088153
