"_time",bytes,"dest_ip","dest_port",query,"src_ip","src_port","time_taken",user
"2018-11-09T17:41:32.151+0000",1053,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=cf5d2955-268c-4ad3-8c1a-11380de353ca","242.91.193.122",56168,531,thuntgb
"2018-11-09T17:41:27.503+0000",8791,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56104,51880,"Fred_Samuels"
"2018-11-09T17:41:27.409+0000",10203,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56768,54382,"Fred_Samuels"
"2018-11-09T17:41:17.445+0000",1651,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6b6a77fc-c3ae-4416-9ae3-fcb238967560","235.138.105.129",56452,268,lpowell5e
"2018-11-09T17:41:17.244+0000",1950,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=549b0519-6e2c-4c5c-8754-4d96e69638ae","246.201.219.72",56415,291,rwillisro
"2018-11-09T17:41:17.243+0000",2934,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=a1124351-79e5-44e5-9650-f21eeb2a6507","124.178.63.43",56441,828,jcarrollrj
"2018-11-09T17:41:07.609+0000",10214,"10.2.2.4",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.34",56646,58980,"Fred_Samuels"
"2018-11-09T17:41:07.196+0000",11677,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56697,44083,"Fred_Samuels"
"2018-11-09T17:41:02.612+0000",3145,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=a2211d0c-9dc6-46b0-b0fd-bfc9aba5fc2a","71.60.189.16",56174,639,jwagner76
"2018-11-09T17:41:02.406+0000",1367,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=3eccfe68-2412-4abf-bfc4-f93b7678925e","197.136.13.221",56031,364,tgutierrezhk
"2018-11-09T17:41:02.183+0000",3271,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ba1c196d-7965-4e1e-a28e-556cf5e5fe5f","210.59.49.172",56703,696,spalmera7
"2018-11-09T17:40:47.684+0000",1853,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=a21f75ad-9390-4882-a848-160badafd05e","254.230.166.27",56261,103,crichardsdv
"2018-11-09T17:40:47.557+0000",470,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6d92a77d-fc8f-4202-ab95-649787d94101","154.144.202.110",56825,711,epetersiu
"2018-11-09T17:40:47.391+0000",11061,"10.2.2.2",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.35",56180,32008,"Fred_Samuels"
"2018-11-09T17:40:47.267+0000",10180,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56606,57740,"Fred_Samuels"
"2018-11-09T17:40:47.255+0000",952,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b4a571d2-fe6e-4289-a849-2028fc5a6ad7","27.59.43.7",56698,485,sowensrd
"2018-11-09T17:40:32.651+0000",2208,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=aaf06c2b-5874-42ad-8620-6fff51a496a3","203.31.104.209",56622,437,eedwardsjm
"2018-11-09T17:40:32.473+0000",2399,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=6db1fbfb-6cc7-4747-9050-627c71f2d838","31.245.159.44",56363,468,cberryh9
"2018-11-09T17:40:32.451+0000",1300,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=8f10b378-6cfd-4f38-8285-dcf9bdbfcb51","238.22.22.60",56557,978,lkelleynj
"2018-11-09T17:40:27.359+0000",11757,"10.2.2.3",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.34",56104,53850,"Fred_Samuels"
"2018-11-09T17:40:27.234+0000",8971,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56516,35603,"Fred_Samuels"
"2018-11-09T17:40:17.514+0000",3232,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=ba1c196d-7965-4e1e-a28e-556cf5e5fe5f","210.59.49.172",56016,368,spalmera7
"2018-11-09T17:40:17.383+0000",726,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=31444aa0-f868-4aa0-aba0-500394168788","149.10.156.88",56465,478,rtaylork1
"2018-11-09T17:40:17.252+0000",2331,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f2f41519-d321-4ad7-90b0-ede4c0bf3c6e","44.32.37.17",56857,939,tpierce17
"2018-11-09T17:40:07.660+0000",9335,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56360,46517,"Fred_Samuels"
"2018-11-09T17:40:07.056+0000",10334,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56859,54369,"Fred_Samuels"
"2018-11-09T17:40:02.461+0000",1828,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=84e8d742-2aa9-49b1-8ee9-a31d69da6864","83.50.141.131",56131,219,eporterpv
"2018-11-09T17:40:02.364+0000",3587,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=ccf3e512-7a53-4cef-b2b7-12624ce4c254","35.215.215.178",56673,612,choward2k
"2018-11-09T17:40:02.043+0000",2653,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=37d5ff61-d720-4fe4-8166-116a39c867ab","219.242.52.191",56526,300,rgreenna
"2018-11-09T17:39:47.651+0000",10221,"10.2.2.2",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.35",56444,47028,"Fred_Samuels"
"2018-11-09T17:39:47.504+0000",1835,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=e778d373-c22a-4ea1-b0b7-0d10761f7e44","153.30.159.243",56733,659,ssimsap
"2018-11-09T17:39:47.250+0000",10613,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56636,39389,"Fred_Samuels"
"2018-11-09T17:39:47.068+0000",1470,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=d087c488-c86e-425e-a1bb-47ef54d3b667","108.42.33.251",56019,683,pdixono1
"2018-11-09T17:39:47.030+0000",2532,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=850cbaf9-d0f1-4201-a6bf-4e4d295c5be8","8.64.216.29",56069,543,kreid61
"2018-11-09T17:39:32.301+0000",3883,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=602c3060-c51e-4771-9ed6-24195a67e8d6","237.27.236.125",56248,802,levans4y
"2018-11-09T17:39:32.272+0000",2060,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=90b051bd-120d-4dcd-9016-80477973874b","176.76.240.182",56202,966,tscottj4
"2018-11-09T17:39:32.093+0000",1990,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=d5cd5d8e-0a63-4b6e-9500-c7556ac52c53","93.15.252.2",56761,400,aportergg
"2018-11-09T17:39:27.624+0000",9051,"10.2.2.3",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.34",56360,36836,"Fred_Samuels"
"2018-11-09T17:39:27.361+0000",9459,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56671,41362,"Fred_Samuels"
"2018-11-09T17:39:17.350+0000",3259,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=9a0d5d81-2248-47cf-a5e0-ca746b5d6f91","126.43.226.19",56882,391,mcollins8d
"2018-11-09T17:39:17.213+0000",1382,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=c420493d-90a1-4e52-bd9f-d50cb8390183","61.180.251.216",56789,675,wpetersonhq
"2018-11-09T17:39:17.174+0000",2519,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=2dc73b40-26fd-494a-8a99-f1f54461d4f7","145.41.236.56",56495,754,dwilliamser
"2018-11-09T17:39:07.030+0000",11132,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56861,33322,"Fred_Samuels"
"2018-11-09T17:39:07.007+0000",9774,"10.2.2.2",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.33",56781,37095,"Fred_Samuels"
"2018-11-09T17:39:02.540+0000",3607,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f9970747-2bda-4f36-bed6-9c5a6f5047bc","69.233.66.1",56109,491,thowarde1
"2018-11-09T17:39:02.168+0000",2273,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=759b2fe6-d04f-4e93-b3be-0609b5e171e8","212.176.160.55",56668,886,wvasquezke
"2018-11-09T17:39:02.110+0000",2385,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=d9322cb4-5305-4e65-9f85-ca392621006e","112.29.21.215",56692,264,lnichols3i
"2018-11-09T17:38:47.605+0000",10221,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56710,54834,"Fred_Samuels"
"2018-11-09T17:38:47.418+0000",1864,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=6e9c6e30-f1a7-485d-be16-b082077150b2","76.242.152.164",56746,644,dsmithnw
"2018-11-09T17:38:47.367+0000",10603,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56691,46992,"Fred_Samuels"
"2018-11-09T17:38:47.220+0000",2963,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b994286a-62ff-48d8-9567-dbb5e5e30df8","183.206.103.243",56728,925,shernandez8e
"2018-11-09T17:38:47.177+0000",3945,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=9a1d2755-6241-4e7e-b4ff-d2336c5524df","162.189.185.96",56298,663,dharveyfo
"2018-11-09T17:38:32.405+0000",362,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=715408cb-0ea8-400c-aef1-06b3cd8ef2e8","160.120.239.59",56480,672,cstanleye2
"2018-11-09T17:38:32.359+0000",2161,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=9299979e-a268-4151-a4cd-2994c6971fce","217.67.125.19",56114,892,clawrence2u
"2018-11-09T17:38:32.150+0000",1225,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=5a016d9f-a0ff-44aa-a4f8-d94b15bd8c59","144.189.169.225",56264,738,mfernandezn2
"2018-11-09T17:38:27.336+0000",8668,"10.2.2.2",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.33",56576,37488,"Fred_Samuels"
"2018-11-09T17:38:27.107+0000",8345,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56737,43625,"Fred_Samuels"
"2018-11-09T17:38:17.510+0000",1393,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=6d532261-db62-42be-b82f-0f70664ae0a2","29.219.240.174",56055,570,smorrish3
"2018-11-09T17:38:17.446+0000",1709,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=80a747d6-17a3-4b29-b017-1f36c1e084eb","41.131.146.137",56301,196,pdayrm
"2018-11-09T17:38:17.359+0000",2593,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6ead23c5-9757-4a87-ab07-2ba777fb55b4","175.255.62.227",56646,630,hfox1w
"2018-11-09T17:38:07.281+0000",11053,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56820,59485,"Fred_Samuels"
"2018-11-09T17:38:07.137+0000",9663,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56550,42732,"Fred_Samuels"
"2018-11-09T17:38:02.414+0000",3546,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=13ff561f-12fd-4ca3-8a6a-dc19b3acd829","194.252.101.38",56286,668,kfieldsk0
"2018-11-09T17:38:02.298+0000",3193,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=96d47b11-ce35-417a-9f96-61b2a1b7874a","118.34.69.2",56413,834,mramos8l
"2018-11-09T17:38:02.214+0000",400,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=0de1dc1c-c3f2-4d8c-bf40-70847025e55f","41.150.149.144",56788,344,srossck
"2018-11-09T17:37:47.559+0000",10659,"10.2.2.3",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.35",56868,43828,"Fred_Samuels"
"2018-11-09T17:37:47.462+0000",949,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6fdc7cd3-99f5-4759-adae-40b1a6b52dd6","239.47.106.146",56574,257,spriceju
"2018-11-09T17:37:47.201+0000",8815,"10.2.2.4",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.33",56602,47271,"Fred_Samuels"
"2018-11-09T17:37:47.171+0000",1812,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=5b56feb4-3927-4fb2-ac87-eeb558f1fd19","121.244.56.135",56474,406,jturnerpe
"2018-11-09T17:37:47.134+0000",2743,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=e9a3b267-5552-46a9-bae0-8910923e9d0e","32.41.73.122",56797,309,wdaniels2z
"2018-11-09T17:37:32.466+0000",2360,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f6f2b527-9b6c-43ea-afa9-154b717758d1","14.25.3.83",56660,190,frichardsonfi
"2018-11-09T17:37:32.420+0000",1298,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f32157d5-7224-4177-a47f-f1c049d2d794","77.69.220.200",56888,818,mgonzalesg3
"2018-11-09T17:37:32.391+0000",1163,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f8d9f8eb-5ea6-4caa-90c4-a5da3e95ae92","178.161.207.35",56146,391,mramirez55
"2018-11-09T17:37:27.206+0000",10389,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56705,44194,"Fred_Samuels"
"2018-11-09T17:37:27.066+0000",9032,"10.2.2.2",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.33",56227,51560,"Fred_Samuels"
"2018-11-09T17:37:17.449+0000",2455,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6dcc15f3-15e8-47bd-b100-df39773a42a4","112.163.216.208",56900,701,rsims1u
"2018-11-09T17:37:17.362+0000",1424,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=2fc7fdaa-9709-43ef-91c3-f133a7c4a1d4","158.69.39.220",56751,823,kpeterslh
"2018-11-09T17:37:17.228+0000",671,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=0c933ef7-ba77-4b76-a8ea-b8c8bd383441","233.147.170.116",56450,706,jrileylj
"2018-11-09T17:37:07.289+0000",10213,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56903,48240,"Fred_Samuels"
"2018-11-09T17:37:07.285+0000",9165,"10.2.2.4",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.34",56488,36615,"Fred_Samuels"
"2018-11-09T17:37:02.365+0000",3900,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=694c5122-0446-4f23-8f5e-da155db51a8c","196.101.40.236",56700,664,bfordil
"2018-11-09T17:37:02.278+0000",3041,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=ca2c349d-0057-4dbc-984b-494a17795fa5","131.49.23.174",56470,668,levans9h
"2018-11-09T17:37:02.053+0000",1799,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=5a016d9f-a0ff-44aa-a4f8-d94b15bd8c59","144.189.169.225",56102,171,mfernandezn2
"2018-11-09T17:36:47.433+0000",1357,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=4322f56b-c956-4736-9888-fa263100d51b","24.171.21.114",56371,454,abowman7g
"2018-11-09T17:36:47.389+0000",705,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=5200f615-1d8f-4cdf-a7c1-7199030e1957","136.55.80.37",56156,965,rbarnes7u
"2018-11-09T17:36:47.344+0000",10241,"10.2.2.4",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.33",56541,35881,"Fred_Samuels"
"2018-11-09T17:36:47.159+0000",3181,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=cabb2074-5aa1-4426-b2e5-af3973e6c2ec","75.83.128.39",56843,765,sgarcia2n
"2018-11-09T17:36:47.066+0000",10097,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56316,31784,"Fred_Samuels"
"2018-11-09T17:36:32.289+0000",1033,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=e846ad33-4248-4b4b-9e48-c5723f3cd593","163.170.231.165",56269,595,egomezef
"2018-11-09T17:36:32.125+0000",609,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=1c409ea9-a1ce-4152-860e-5fdb611ef2dc","148.172.49.13",56697,181,jraycr
"2018-11-09T17:36:32.035+0000",1296,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b26f2398-be94-4b00-8dd5-1062c6a8060c","70.181.107.112",56857,315,egibson9v
"2018-11-09T17:36:27.228+0000",9192,"10.2.2.2",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.34",56013,40709,"Fred_Samuels"
"2018-11-09T17:36:27.162+0000",8129,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56263,31141,"Fred_Samuels"
"2018-11-09T17:36:17.125+0000",2637,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=76233aef-bc0b-4526-bda6-5169b82b8e7b","84.202.73.255",56046,437,ffrazierhm
"2018-11-09T17:36:17.122+0000",491,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ce2add60-0d1e-4fbf-950a-b0c822ff5899","74.66.151.176",56741,735,cnelsonow
"2018-11-09T17:36:17.025+0000",1744,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=def31f35-4f70-4ecc-a519-7ec1bb3ae18e","244.30.224.132",56216,575,jfordh1
"2018-11-09T17:36:07.422+0000",10878,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56755,36209,"Fred_Samuels"
"2018-11-09T17:36:07.073+0000",9389,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56627,46543,"Fred_Samuels"
"2018-11-09T17:36:02.241+0000",2155,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=bf1164dc-3d71-4698-bef3-6c6332d045ce","62.187.223.71",56293,720,whudsoniz
"2018-11-09T17:36:02.229+0000",301,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ab8c51c6-69c0-404d-a358-8f2108efd2fe","99.254.232.15",56170,753,jricez
"2018-11-09T17:36:02.162+0000",922,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=b85349c1-297d-450d-aab3-a045ca5ad664","167.109.84.232",56353,662,portizg0
"2018-11-09T17:35:47.346+0000",1480,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ab6d2ab2-cf08-43f3-80f4-080f1cc9e7ff","128.219.142.240",56293,392,hlewisoy
"2018-11-09T17:35:47.234+0000",3902,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=ab3a7256-2f44-4948-bf37-f4c2c948c417","53.142.187.120",56467,325,iwatsona1
"2018-11-09T17:35:47.137+0000",10778,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56338,51157,"Fred_Samuels"
"2018-11-09T17:35:47.086+0000",10137,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56762,49967,"Fred_Samuels"
"2018-11-09T17:35:47.011+0000",2179,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=6a6d4f6b-abdc-4479-8bd5-1d47bd88f653","163.75.193.64",56111,229,vmartinez90
"2018-11-09T17:35:32.305+0000",1501,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=94c1eaf2-cc81-4777-88a3-6a0bb9d0ee62","103.211.153.61",56163,656,asanchezax
"2018-11-09T17:35:32.277+0000",3522,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=153582e4-0e30-4007-b0c4-c2a03117df8d","173.98.40.8",56307,312,rwoodaj
"2018-11-09T17:35:32.093+0000",2199,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=406c2d7f-6e5d-4a49-befe-4b3945dda114","230.18.56.237",56552,633,dcarter2j
"2018-11-09T17:35:27.448+0000",9898,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56716,47250,"Fred_Samuels"
"2018-11-09T17:35:27.292+0000",11122,"10.2.2.4",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.34",56170,33302,"Fred_Samuels"
"2018-11-09T17:35:17.152+0000",619,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=2ee3ae81-003c-4ebf-91ac-6fd05b3fdf60","65.188.88.102",56486,183,swatsonmp
"2018-11-09T17:35:17.111+0000",3428,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=94bc3bc3-0b64-455c-a1bb-7140835d184b","35.152.167.255",56795,692,hwashingtonep
"2018-11-09T17:35:17.048+0000",3455,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f7311933-4240-4d4b-b6c7-143b83a7efbf","40.60.126.237",56810,865,areyese7
"2018-11-09T17:35:07.288+0000",8834,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56857,57698,"Fred_Samuels"
"2018-11-09T17:35:07.141+0000",9470,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56807,47855,"Fred_Samuels"
"2018-11-09T17:35:02.129+0000",2414,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=3545d982-4fa0-4734-a180-e31a5cf969a7","155.23.53.250",56896,932,npattersonc3
"2018-11-09T17:35:02.093+0000",2799,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=f6e67e86-c2c9-47e1-84cc-9211293b6bc1","107.52.209.46",56387,266,rrichardspn
"2018-11-09T17:35:02.011+0000",3946,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ab8c51c6-69c0-404d-a358-8f2108efd2fe","99.254.232.15",56469,959,jricez
"2018-11-09T17:34:47.388+0000",11234,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56806,34499,"Fred_Samuels"
"2018-11-09T17:34:47.190+0000",11061,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56475,36361,"Fred_Samuels"
"2018-11-09T17:34:47.150+0000",607,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=aa02aa84-5ba8-4a61-8e00-dc1fae8092e3","148.174.186.123",56557,172,egonzalesrg
"2018-11-09T17:34:47.094+0000",1166,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=04ddae49-0715-4b0e-b9d7-f1e36435cf1b","101.92.114.201",56444,745,pmcdonald5k
"2018-11-09T17:34:47.009+0000",1080,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f66b930e-a394-4be8-9e7b-8f289c84db8d","79.224.23.195",56261,737,astewartp6
"2018-11-09T17:34:32.246+0000",1284,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=c4262a4b-42bd-46dc-bfa4-d30fcbd77f01","138.227.234.99",56438,808,kcarrolld3
"2018-11-09T17:34:32.225+0000",3233,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=f6e67e86-c2c9-47e1-84cc-9211293b6bc1","107.52.209.46",56345,456,rrichardspn
"2018-11-09T17:34:32.137+0000",739,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=477b3d50-8491-445c-a139-3fc859c131e4","75.119.3.4",56500,210,bhuntergl
"2018-11-09T17:34:27.107+0000",9291,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56567,34481,"Fred_Samuels"
"2018-11-09T17:34:27.064+0000",9131,"10.2.2.4",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.33",56245,30841,"Fred_Samuels"
"2018-11-09T17:34:17.220+0000",641,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=538e88fc-079e-4242-b4b0-3f89548eaf73","127.151.229.88",56083,644,stuckercp
"2018-11-09T17:34:17.204+0000",3433,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=e5f64f7f-2aa4-4785-9d6b-6175ad47bd16","145.218.60.254",56692,949,rharperme
"2018-11-09T17:34:17.198+0000",3296,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=52e94e21-5492-49a5-be50-f84a8dd47487","79.114.65.50",56083,854,lhawkins4g
"2018-11-09T17:34:07.263+0000",8805,"10.2.2.3",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.33",56375,33226,"Fred_Samuels"
"2018-11-09T17:34:07.169+0000",10234,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56194,55679,"Fred_Samuels"
"2018-11-09T17:34:02.154+0000",3587,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f6e67e86-c2c9-47e1-84cc-9211293b6bc1","107.52.209.46",56746,405,rrichardspn
"2018-11-09T17:34:02.060+0000",3455,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b6d13ccc-43ea-4692-a736-f7af1a20f995","126.156.133.202",56427,843,alane53
"2018-11-09T17:34:02.030+0000",2173,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=62a2f769-f677-478b-8510-e0b78b1c22a3","111.28.133.232",56211,210,cboydoz
"2018-11-09T17:33:47.353+0000",10604,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56707,50001,"Fred_Samuels"
"2018-11-09T17:33:47.225+0000",10723,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56698,34830,"Fred_Samuels"
"2018-11-09T17:33:47.216+0000",560,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=7bf94858-e4e7-42d8-88f7-3c06408a7b15","50.245.198.253",56175,783,jmurphy9u
"2018-11-09T17:33:47.135+0000",2732,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=598761fa-21c1-45ff-ba4a-0209f0c6b5ac","232.27.241.231",56506,981,lbaileyiw
"2018-11-09T17:33:47.036+0000",1133,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=64a28da7-8371-4d87-944e-cbe8e6238c56","196.15.168.60",56136,156,jgarrettbz
"2018-11-09T17:33:32.198+0000",1720,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=304a03c8-67ac-4d13-a322-128c23cad624","221.17.248.237",56713,255,jrusselld4
"2018-11-09T17:33:32.147+0000",1138,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=d2313a4d-28ed-4b56-aa55-ee14ee6ec6e7","182.68.163.242",56317,102,vlynch9b
"2018-11-09T17:33:32.043+0000",306,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=961ef844-6598-46a2-95dd-8ce1736de718","244.146.64.119",56814,391,jbrownfl
"2018-11-09T17:33:27.129+0000",10861,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56209,51989,"Fred_Samuels"
"2018-11-09T17:33:27.100+0000",9615,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56099,30458,"Fred_Samuels"
