_raw,host,index,source,sourcetype
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""c74dd62c-0936-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""FSS_Command and Control"" Rule=""FSS_TRT Attributed Intelligence"" Malware=""<n/a> <n/a>"" Message=""TRT attributed intelligence session detected between @@IP and @@IP"" MD5=""4cdbded70fcf9dbd43c81a89cb97e559"" Filename=""info.php"" Target=""@@IP/data/info.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= TRT attributed intelligence session detected between @@IP and @@IP violationInfo=[{""F.Feed.TRT"":[{""matched"":""true"",""Reputation #0_1"":[{""Feed"":""Attribution Intel"",""Attribute"":""ip"",""Value"":""@@IP""}],""Reputation #1_1"":[{""Feed"":""Attribution Intel"",""Attribute"":""date_added"",""Value"":""20160913""}],""Reputation #2_1"":[{""Feed"":""Attribution Intel"",""Attribute"":""description"",""Value"":""Locky C2""}]}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""c7dc6c5d-0936-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""FSS_Command and Control"" Rule=""FSS_TRT Attributed Intelligence"" Malware=""<n/a> <n/a>"" Message=""TRT attributed intelligence session detected between @@IP and @@IP"" MD5=""<n/a>"" Filename=""<n/a>"" Target=""@@IP/data/info.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= TRT attributed intelligence session detected between @@IP and @@IP violationInfo=[{""F.Feed.TRT"":[{""matched"":""true"",""Reputation #0_0"":[{""Feed"":""Attribution Intel"",""Attribute"":""ip"",""Value"":""@@IP""}],""Reputation #1_0"":[{""Feed"":""Attribution Intel"",""Attribute"":""date_added"",""Value"":""20160913""}],""Reputation #2_0"":[{""Feed"":""Attribution Intel"",""Attribute"":""description"",""Value"":""Locky C2""}]}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""c7dd0698-0936-11e7-a465-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Trojan-Ransom.All.Locky.fss1 C2"" Message=""Detected malware using ""FSS_Malware Locky Protocol"""" MD5=""4c1b7456ddf1de7d6497909092409bb5"" Filename=""info.php"" Target=""@@IP/data/info.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware Locky Protocol"" violationInfo=[{""F.Malware.Locky.POST.1"":[{""matched"":""true""}]},{""F.Malware.Locky.POST.2"":[{""matched"":""true""}]},{""F.Malware.Locky.Referer.1"":[{""matched"":""true""}]},{""F.Protocol.HTTP.Server.nginx"":[{""matched"":""true""}]},{""F.Protocol.HTTP.POST"":[{""matched"":""true""}]},{""F.Malware.Locky.Host.1"":[{""matched"":""true""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""c7dd5b2d-0936-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""FSS_Command and Control"" Rule=""FSS_TRT Attributed Intelligence"" Malware=""<n/a> <n/a>"" Message=""TRT attributed intelligence session detected between @@IP and @@IP"" MD5=""d3329a53972008f6065f76a353dc5d7a"" Filename=""info.php"" Target=""@@IP/data/info.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= TRT attributed intelligence session detected between @@IP and @@IP violationInfo=[{""F.Feed.TRT"":[{""matched"":""true"",""Reputation #0_1"":[{""Feed"":""Attribution Intel"",""Attribute"":""ip"",""Value"":""@@IP""}],""Reputation #1_1"":[{""Feed"":""Attribution Intel"",""Attribute"":""date_added"",""Value"":""20160913""}],""Reputation #2_1"":[{""Feed"":""Attribution Intel"",""Attribute"":""description"",""Value"":""Locky C2""}]}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""c86ca281-0936-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""FSS_Command and Control"" Rule=""FSS_TRT Attributed Intelligence"" Malware=""<n/a> <n/a>"" Message=""TRT attributed intelligence session detected between @@IP and @@IP"" MD5=""<n/a>"" Filename=""<n/a>"" Target=""@@IP/data/info.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= TRT attributed intelligence session detected between @@IP and @@IP violationInfo=[{""F.Feed.TRT"":[{""matched"":""true"",""Reputation #0_0"":[{""Feed"":""Attribution Intel"",""Attribute"":""ip"",""Value"":""@@IP""}],""Reputation #1_0"":[{""Feed"":""Attribution Intel"",""Attribute"":""date_added"",""Value"":""20160913""}],""Reputation #2_0"":[{""Feed"":""Attribution Intel"",""Attribute"":""description"",""Value"":""Locky C2""}]}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d2b858c2-0936-11e7-a465-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Trojan-Ransom.All.Locky.fss1 C2"" Message=""Detected malware using ""FSS_Malware Locky Protocol"""" MD5=""c1f8fdd1e33826b8a5fe433674a333c7"" Filename=""info.php"" Target=""@@IP/data/info.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware Locky Protocol"" violationInfo=[{""F.Malware.Locky.POST.1"":[{""matched"":""true""}]},{""F.Malware.Locky.POST.2"":[{""matched"":""true""}]},{""F.Malware.Locky.Referer.1"":[{""matched"":""true""}]},{""F.Protocol.HTTP.Server.nginx"":[{""matched"":""true""}]},{""F.Protocol.HTTP.POST"":[{""matched"":""true""}]},{""F.Malware.Locky.Host.1"":[{""matched"":""true""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d2b8bea2-0936-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""FSS_Command and Control"" Rule=""FSS_TRT Attributed Intelligence"" Malware=""<n/a> <n/a>"" Message=""TRT attributed intelligence session detected between @@IP and @@IP"" MD5=""37b88536bce771cb2408f31b5309c358"" Filename=""info.php"" Target=""@@IP/data/info.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= TRT attributed intelligence session detected between @@IP and @@IP violationInfo=[{""F.Feed.TRT"":[{""matched"":""true"",""Reputation #0_1"":[{""Feed"":""Attribution Intel"",""Attribute"":""ip"",""Value"":""@@IP""}],""Reputation #1_1"":[{""Feed"":""Attribution Intel"",""Attribute"":""date_added"",""Value"":""20160913""}],""Reputation #2_1"":[{""Feed"":""Attribution Intel"",""Attribute"":""description"",""Value"":""Locky C2""}]}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d4550bb8-0936-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""FSS_Command and Control"" Rule=""FSS_TRT Attributed Intelligence"" Malware=""<n/a> <n/a>"" Message=""TRT attributed intelligence session detected between @@IP and @@IP"" MD5=""<n/a>"" Filename=""<n/a>"" Target=""@@IP/data/info.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= TRT attributed intelligence session detected between @@IP and @@IP violationInfo=[{""F.Feed.TRT"":[{""matched"":""true"",""Reputation #0_0"":[{""Feed"":""Attribution Intel"",""Attribute"":""ip"",""Value"":""@@IP""}],""Reputation #1_0"":[{""Feed"":""Attribution Intel"",""Attribute"":""date_added"",""Value"":""20160913""}],""Reputation #2_0"":[{""Feed"":""Attribution Intel"",""Attribute"":""description"",""Value"":""Locky C2""}]}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d4559efc-0936-11e7-a465-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Trojan-Ransom.All.Locky.fss1 C2"" Message=""Detected malware using ""FSS_Malware Locky Protocol"""" MD5=""a4a533a434587e54f178bf6391165698"" Filename=""info.php"" Target=""@@IP/data/info.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware Locky Protocol"" violationInfo=[{""F.Malware.Locky.POST.1"":[{""matched"":""true""}]},{""F.Malware.Locky.POST.2"":[{""matched"":""true""}]},{""F.Malware.Locky.Referer.1"":[{""matched"":""true""}]},{""F.Protocol.HTTP.Server.nginx"":[{""matched"":""true""}]},{""F.Protocol.HTTP.POST"":[{""matched"":""true""}]},{""F.Malware.Locky.Host.1"":[{""matched"":""true""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""1f806cae-0937-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""ExploitKit.Win.RIGEK.fss1 EXPLOITKIT"" Message=""Detected malware using ""FSS_Malware RIG EK Protocol"""" MD5=""<n/a>"" Filename=""<n/a>"" Target=""guldeling-didunculinae.manhattansignco.com/?w3aKdriYLRbPDIM=l3SKfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY0Q"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware RIG EK Protocol"" violationInfo=[{""F.Malware.RIGEK.URL"":[{""matched"":""true""}]},{""F.Protocol.HTTP.Referer.Exist"":[{""matched"":""true""}]},{""F.Feed.Whitelist.Trusted.Vendors"":[{""matched"":""false""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""1f2514ea-0937-11e7-bdbf-000d3a02607a"" Severity=""Low"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""49158"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""HEUR:Trojan.Script.Generic TROJWARE suspected"" Message=""Detected malware using ""FSS_AutoMDE_JavaScript"""" MD5=""fe0c16fec43106d006516bdfc4582a5e"" Filename=""<n/a>"" Target=""www.party-buses-rentals.com/"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""1f819311-0937-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""ExploitKit.Win.RIGEK.fss1 EXPLOITKIT"" Message=""Detected malware using ""FSS_Malware RIG EK Protocol"""" MD5=""<n/a>"" Filename=""<n/a>"" Target=""guldeling-didunculinae.manhattansignco.com/?w3aKdriYLRbPDIM=l3SKfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY0Q"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware RIG EK Protocol"" violationInfo=[{""F.Malware.RIGEK.URL"":[{""matched"":""true""}]},{""F.Protocol.HTTP.Referer.Exist"":[{""matched"":""true""}]},{""F.Feed.Whitelist.Trusted.Vendors"":[{""matched"":""false""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""219063e3-0937-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""ExploitKit.Win.RIGEK.fss1 EXPLOITKIT"" Message=""Detected malware using ""FSS_Malware RIG EK Protocol"""" MD5=""<n/a>"" Filename=""index.php"" Target=""guldeling-didunculinae.manhattansignco.com/index.php?w3aKdriYLRbPDIM=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTFxmOjL8Pw5"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware RIG EK Protocol"" violationInfo=[{""F.Malware.RIGEK.URL"":[{""matched"":""true""}]},{""F.Protocol.HTTP.Referer.Exist"":[{""matched"":""true""}]},{""F.Feed.Whitelist.Trusted.Vendors"":[{",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""2190e9f5-0937-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""ExploitKit.Win.RIGEK.fss1 EXPLOITKIT"" Message=""Detected malware using ""FSS_Malware RIG EK Protocol"""" MD5=""90cc6bbb90167713c69268062fbd02f1"" Filename=""index.php"" Target=""guldeling-didunculinae.manhattansignco.com/index.php?w3aKdriYLRbPDIM=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTFxmOjL8Pw5"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware RIG EK Protocol"" violationInfo=[{""F.Malware.RIGEK.URL"":[{""matched"":""true""}]},{""F.Protocol.HTTP.Referer.Exist"":[{""matched"":""true""}]},{""F.Feed.Wh",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""21c8270c-0937-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""ExploitKit.All.EncryptedPayload.fss1 C2"" Message=""Detected malware using ""FSS_Malware EK Encrypted Payload"""" MD5=""09ed06392ec3e3f1373d8432fae57d0d"" Filename=""index.php"" Target=""guldeling-didunculinae.manhattansignco.com/index.php?w3aKdriYLRbPDIM=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY36TIHLOL-AFiXwE4Ugfbct4lsxaBWiTiJGQ23OWwAzFxkfzH__59jpxg"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware EK Encrypted Payload"" violationInfo=[{""F.Malware.EK.EncryptedPayload"":[{""matched"":""true""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""21d0cd64-0937-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""ExploitKit.All.EncryptedPayload.fss1 C2"" Message=""Detected malware using ""FSS_Malware EK Encrypted Payload"""" MD5=""09ed06392ec3e3f1373d8432fae57d0d"" Filename=""index.php"" Target=""guldeling-didunculinae.manhattansignco.com/index.php?w3aKdriYLRbPDIM=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY36TIHLOL-AFiXwE4Ugfbct4lsxaBWiTiJGQ23OWwAzF2kfzH__5ml9o"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware EK Encrypted Payload"" violationInfo=[{""F.Malware.EK.EncryptedPayload"":[{""matched"":""true""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""229c029d-0937-11e7-a465-000d3a02607a"" Severity=""Critical"" Protocol=""F.UnknownProtocol*"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""49179"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Trojan-Ransom.All.CrypMIC.fss1 C2"" Message=""Detected malware using ""FSS_Malware CrypMIC Protocol"""" MD5=""<n/a>"" Filename=""<n/a>"" Target=""<n/a>"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware CrypMIC Protocol"" violationInfo=[{""F.Malware.CrypMIC.Client.1"":[{""matched"":""true""}]},{""F.Ports.Server.HTTPS"":[{""matched"":""true""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""22a37672-0937-11e7-a465-000d3a02607a"" Severity=""Critical"" Protocol=""F.UnknownProtocol*"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Trojan-Ransom.All.CrypMIC.fss1 C2"" Message=""Detected malware using ""FSS_Malware CrypMIC Protocol"""" MD5=""<n/a>"" Filename=""<n/a>"" Target=""<n/a>"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware CrypMIC Protocol"" violationInfo=[{""F.Malware.CrypMIC.Client.1"":[{""matched"":""true""}]},{""F.Ports.Server.HTTPS"":[{""matched"":""true""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""22f45032-0937-11e7-bdbf-000d3a02607a"" Severity=""Low"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""HEUR:Exploit.SWF.Generic TROJWARE suspected"" Message=""Detected malware using ""FSS_AutoMDE_Flash"""" MD5=""90cc6bbb90167713c69268062fbd02f1"" Filename=""index.php"" Target=""guldeling-didunculinae.manhattansignco.com/index.php?w3aKdriYLRbPDIM=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTFxmOjL8Pw5"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Flash"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""22dfd728-0937-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""ExploitKit.Win.RIGEK.fss1 EXPLOITKIT"" Message=""Detected malware using ""FSS_Malware RIG EK Protocol"""" MD5=""5a5755624baddb963b2fa7c4d2156b36"" Filename=""index.php-Object.0"" Target=""guldeling-didunculinae.manhattansignco.com/index.php?w3aKdriYLRbPDIM=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTFxmOjL8Pw5"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware RIG EK Protocol"" violationInfo=[{""F.Malware.RIGEK.URL"":[{""matched"":""true""}]},{""F.Protocol.HTTP.Referer.Exist"":[{""matched"":""true""}]},{""",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""22ea20ce-0937-11e7-a465-000d3a02607a"" Severity=""High"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""49176"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""ExploitKit.All.EncryptedPayload.fss1 C2"" Message=""Detected malware using ""FSS_Malware EK Encrypted Payload"""" MD5=""09ed06392ec3e3f1373d8432fae57d0d"" Filename=""index.php"" Target=""guldeling-didunculinae.manhattansignco.com/index.php?w3aKdriYLRbPDIM=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY36TIHLOL-AFiXwE4Ugfbct4lsxaBWiTiJGQ23OWwGTFzn-WD"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_Malware EK Encrypted Payload"" violationInfo=[{""F.Malware.EK.EncryptedPayload"":[{""matched"":""true""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""235a89dd-0937-11e7-bdbf-000d3a02607a"" Severity=""Low"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""HEUR:Exploit.Script.Blocker TROJWARE suspected"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""ddf931af5f0d01aa4cdd0e01af252946"" Filename=""<n/a>"" Target=""guldeling-didunculinae.manhattansignco.com/?w3aKdriYLRbPDIM=l3SKfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfYNwJE-puQEbA9jV71yLURcp51xEKGvTdXxOwcBAkR4BgY0Q"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
