time,planid,partnb,id,type,idsymbol,actual,nominal,uppertol,lowertol,deviation,exceed,warningLimitCF,featureid,featuresigma,comment,link,linkmode,mmc,useruppertol,userlowertol,fftphi,fftphiunit,zoneroundnessangle,groupname,groupname2,datumAid,datumBid,datumCid,natuppertolid,natlowertolid,featurePosX,featurePosY,featurePosZ,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10
12:00:00,Cyl Block,1,Y ValueCircle16,Y-Wert,yValue,1.5872542,1.5802542,0.05,-0.05,0.007,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
12:00:00,Cyl Block,1,DiameterCircle16,Durchmesser,diameter,20.009,20,0.05,-0.05,0.009,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
12:00:00,Cyl Block,1,Y ValuePoint2,Y-Wert,yValue,60.002,60,0.15,-0.15,0.002,,100,Point2,,,,,,0.15,-0.15,,,,,,,,,1,1,87.908,60.003,-4.392,,,,,,,,,,
12:00:00,Cyl Block,1,Y ValuePoint3,Y-Wert,yValue,66.002,66,0.15,-0.15,0.002,,100,Point3,,,,,,0.15,-0.15,,,,,,,,,1,1,81.008,66.003,-4.092,,,,,,,,,,
12:00:00,Cyl Block,1,Y ValuePoint4,Y-Wert,yValue,78.002,78,0.03,-0.03,0.002,,100,Point4,,,,,,0.03,-0.03,,,,,,,,,1,1,66.208,78.003,-10.692,,,,,,,,,,
12:00:00,Cyl Block,1,Distance1_X,Distanz,distance2d,33.249,33.05,0.15,-0.15,-0.001,,100,"Circle1,Circle3",0,,,,,0.15,-0.15,,,,,,Circle3,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
12:00:00,Cyl Block,1,Distance1_Y,Distanz,distance2d,4.349,4.35,0.05,-0.05,-0.001,,100,"Circle1,Circle3",0,,,,,0.05,-0.05,,,,,,Circle3,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
12:00:00,Cyl Block,1,Distance1_R,Distanz,distance2d,33.3340416,33.3350416,0.15,-0.15,-0.001,,100,"Circle1,Circle3",0,,,,,0.15,-0.15,,,,,,Circle3,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle1,X-Wert,xValue,38.409,38.4,0.05,-0.05,0.009,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle1,Y-Wert,yValue,8.209,8.2,0.05,-0.05,0.009,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle1,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle2,X-Wert,xValue,38.409,38.4,0.05,-0.05,0.009,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle2,Y-Wert,yValue,8.209,8.2,0.05,-0.05,0.009,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle2,Durchmesser,diameter,12.09,12,0.05,-0.05,0.011,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle3,X-Wert,xValue,38.409,38.4,0.05,-0.05,0.009,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle3,Y-Wert,yValue,55.609,55.6,0.05,-0.05,0.009,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle3,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle4,X-Wert,xValue,38.409,38.4,0.05,-0.05,0.009,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle4,Y-Wert,yValue,55.609,55.6,0.05,-0.05,0.009,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle4,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle5,X-Wert,xValue,71.459,71.45,0.05,-0.05,0.009,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle5,Y-Wert,yValue,12.559,12.55,0.05,-0.05,0.009,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle5,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle6,X-Wert,xValue,71.459,71.45,0.05,-0.05,0.009,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle6,Y-Wert,yValue,12.559,12.55,0.05,-0.05,0.009,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle6,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle7,X-Wert,xValue,51.809,51.8,0.05,-0.05,0.009,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle7,Y-Wert,yValue,32.009,32,0.05,-0.05,0.009,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle7,Durchmesser,diameter,30.011,30,0.05,-0.05,0.011,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle8,X-Wert,xValue,51.809,51.8,0.05,-0.05,0.009,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle8,Y-Wert,yValue,32.009,32,0.05,-0.05,0.009,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle8,Durchmesser,diameter,30.011,30,0.05,-0.05,0.011,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle9,X-Wert,xValue,42.009,42,0.05,-0.05,0.009,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle9,Y-Wert,yValue,3.0445043,3.0355043,0.05,-0.05,0.009,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle9,Durchmesser,diameter,30.011,30,0.05,-0.05,0.011,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle10,X-Wert,xValue,42.009,42,0.05,-0.05,0.009,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle10,Y-Wert,yValue,3.0445043,3.0355043,0.05,-0.05,0.009,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle10,Durchmesser,diameter,30.011,30,0.05,-0.05,0.011,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle11,X-Wert,xValue,17.009,17,0.05,-0.05,0.009,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle11,Y-Wert,yValue,2.5714083,2.5624083,0.05,-0.05,0.009,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle11,Durchmesser,diameter,15.011,15,0.05,-0.05,0.011,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle12,X-Wert,xValue,17.009,17,0.05,-0.05,0.009,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle12,Y-Wert,yValue,2.5714083,2.5624083,0.05,-0.05,0.009,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle12,Durchmesser,diameter,15.011,15,0.05,-0.05,0.011,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle13,X-Wert,xValue,67.009,67,0.05,-0.05,0.009,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle13,Y-Wert,yValue,2.7687829,2.7597829,0.05,-0.05,0.009,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle13,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle14,X-Wert,xValue,67.009,67,0.05,-0.05,0.009,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle14,Y-Wert,yValue,2.7687829,2.7597829,0.05,-0.05,0.009,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle14,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle15,X-Wert,xValue,67.009,67,0.05,-0.05,0.009,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle15,Y-Wert,yValue,1.5892542,1.5802542,0.05,-0.05,0.009,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle15,Durchmesser,diameter,20.011,20,0.05,-0.05,0.011,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
13:00:00,Cyl Block,1,X ValueCircle16,X-Wert,xValue,67.009,67,0.05,-0.05,0.009,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValueCircle16,Y-Wert,yValue,1.5892542,1.5802542,0.05,-0.05,0.009,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
13:00:00,Cyl Block,1,DiameterCircle16,Durchmesser,diameter,20.011,20,0.05,-0.05,0.011,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValuePoint2,Y-Wert,yValue,60.004,60,0.15,-0.15,0.004,,100,Point2,,,,,,0.15,-0.15,,,,,,,,,1,1,87.908,60.003,-4.392,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValuePoint3,Y-Wert,yValue,66.004,66,0.15,-0.15,0.004,,100,Point3,,,,,,0.15,-0.15,,,,,,,,,1,1,81.008,66.003,-4.092,,,,,,,,,,
13:00:00,Cyl Block,1,Y ValuePoint4,Y-Wert,yValue,78.004,78,0.03,-0.03,0.004,,100,Point4,,,,,,0.03,-0.03,,,,,,,,,1,1,66.208,78.003,-10.692,,,,,,,,,,
13:00:00,Cyl Block,1,Distance1_X,Distanz,distance2d,33.251,33.05,0.15,-0.15,0.001,,100,"Circle1,Circle3",0,,,,,0.15,-0.15,,,,,,Circle3,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
13:00:00,Cyl Block,1,Distance1_Y,Distanz,distance2d,4.351,4.35,0.05,-0.05,0.001,,100,"Circle1,Circle3",0,,,,,0.05,-0.05,,,,,,Circle3,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
13:00:00,Cyl Block,1,Distance1_R,Distanz,distance2d,33.3360416,33.3350416,0.15,-0.15,0.001,,100,"Circle1,Circle3",0,,,,,0.15,-0.15,,,,,,Circle3,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle1,X-Wert,xValue,38.409,38.4,0.05,-0.05,0.009,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle1,Y-Wert,yValue,8.209,8.2,0.05,-0.05,0.009,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle1,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle2,X-Wert,xValue,38.409,38.4,0.05,-0.05,0.009,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle2,Y-Wert,yValue,8.209,8.2,0.05,-0.05,0.009,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle2,Durchmesser,diameter,12.1,12,0.05,-0.05,0.011,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle3,X-Wert,xValue,38.409,38.4,0.05,-0.05,0.009,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle3,Y-Wert,yValue,55.609,55.6,0.05,-0.05,0.009,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle3,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle4,X-Wert,xValue,38.409,38.4,0.05,-0.05,0.009,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle4,Y-Wert,yValue,55.609,55.6,0.05,-0.05,0.009,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle4,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle2,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,55.608,-2.930106,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle5,X-Wert,xValue,71.459,71.45,0.05,-0.05,0.009,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle5,Y-Wert,yValue,12.559,12.55,0.05,-0.05,0.009,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle5,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle6,X-Wert,xValue,71.459,71.45,0.05,-0.05,0.009,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle6,Y-Wert,yValue,12.559,12.55,0.05,-0.05,0.009,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle6,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle3,0,,,,,0.05,-0.05,,,,,,,,,1,1,71.458,12.558,-1.8267137,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle7,X-Wert,xValue,51.809,51.8,0.05,-0.05,0.009,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle7,Y-Wert,yValue,32.009,32,0.05,-0.05,0.009,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle7,Durchmesser,diameter,30.011,30,0.05,-0.05,0.011,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle8,X-Wert,xValue,51.809,51.8,0.05,-0.05,0.009,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle8,Y-Wert,yValue,32.009,32,0.05,-0.05,0.009,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle8,Durchmesser,diameter,30.011,30,0.05,-0.05,0.011,,100,Circle4,0,,,,,0.05,-0.05,,,,,,,,,1,1,51.808,32.008,-3.5719082,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle9,X-Wert,xValue,42.009,42,0.05,-0.05,0.009,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle9,Y-Wert,yValue,3.0445043,3.0355043,0.05,-0.05,0.009,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle9,Durchmesser,diameter,30.011,30,0.05,-0.05,0.011,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle10,X-Wert,xValue,42.009,42,0.05,-0.05,0.009,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle10,Y-Wert,yValue,3.0445043,3.0355043,0.05,-0.05,0.009,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle10,Durchmesser,diameter,30.011,30,0.05,-0.05,0.011,,100,Circle5,0,,,,,0.05,-0.05,,,,,,,,,1,1,42.008,3.0435043,-33.992,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle11,X-Wert,xValue,17.009,17,0.05,-0.05,0.009,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle11,Y-Wert,yValue,2.5714083,2.5624083,0.05,-0.05,0.009,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle11,Durchmesser,diameter,15.011,15,0.05,-0.05,0.011,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle12,X-Wert,xValue,17.009,17,0.05,-0.05,0.009,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle12,Y-Wert,yValue,2.5714083,2.5624083,0.05,-0.05,0.009,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle12,Durchmesser,diameter,15.011,15,0.05,-0.05,0.011,,100,Circle6,0,,,,,0.05,-0.05,,,,,,,,,1,1,17.008,2.5704083,-46.992,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle13,X-Wert,xValue,67.009,67,0.05,-0.05,0.009,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle13,Y-Wert,yValue,2.7687829,2.7597829,0.05,-0.05,0.009,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle13,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle14,X-Wert,xValue,67.009,67,0.05,-0.05,0.009,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle14,Y-Wert,yValue,2.7687829,2.7597829,0.05,-0.05,0.009,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle14,Durchmesser,diameter,12.011,12,0.05,-0.05,0.011,,100,Circle7,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,2.7677829,-18.992,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle15,X-Wert,xValue,67.009,67,0.05,-0.05,0.009,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle15,Y-Wert,yValue,1.5892542,1.5802542,0.05,-0.05,0.009,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle15,Durchmesser,diameter,20.011,20,0.05,-0.05,0.011,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
14:00:00,Cyl Block,1,X ValueCircle16,X-Wert,xValue,67.009,67,0.05,-0.05,0.009,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValueCircle16,Y-Wert,yValue,1.5892542,1.5802542,0.05,-0.05,0.009,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
14:00:00,Cyl Block,1,DiameterCircle16,Durchmesser,diameter,20.011,20,0.05,-0.05,0.011,,100,Circle8,0,,,,,0.05,-0.05,,,,,,,,,1,1,67.008,1.5882542,-48.992,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValuePoint2,Y-Wert,yValue,60.004,60,0.15,-0.15,0.004,,100,Point2,,,,,,0.15,-0.15,,,,,,,,,1,1,87.908,60.003,-4.392,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValuePoint3,Y-Wert,yValue,66.004,66,0.15,-0.15,0.004,,100,Point3,,,,,,0.15,-0.15,,,,,,,,,1,1,81.008,66.003,-4.092,,,,,,,,,,
14:00:00,Cyl Block,1,Y ValuePoint4,Y-Wert,yValue,78.004,78,0.03,-0.03,0.004,,100,Point4,,,,,,0.03,-0.03,,,,,,,,,1,1,66.208,78.003,-10.692,,,,,,,,,,
14:00:00,Cyl Block,1,Distance1_X,Distanz,distance2d,33.251,33.05,0.15,-0.15,0.001,,100,"Circle1,Circle3",0,,,,,0.15,-0.15,,,,,,Circle3,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
14:00:00,Cyl Block,1,Distance1_Y,Distanz,distance2d,4.351,4.35,0.05,-0.05,0.001,,100,"Circle1,Circle3",0,,,,,0.05,-0.05,,,,,,Circle3,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
14:00:00,Cyl Block,1,Distance1_R,Distanz,distance2d,33.3360416,33.3350416,0.15,-0.15,0.001,,100,"Circle1,Circle3",0,,,,,0.15,-0.15,,,,,,Circle3,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
15:00:00,Cyl Block,1,X ValueCircle1,X-Wert,xValue,38.408,38.4,0.05,-0.05,0.008,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
15:00:00,Cyl Block,1,Y ValueCircle1,Y-Wert,yValue,8.208,8.2,0.05,-0.05,0.008,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
15:00:00,Cyl Block,1,DiameterCircle1,Durchmesser,diameter,12.01,12,0.05,-0.05,0.01,,100,Circle1,0,,,,,0.05,-0.05,,,,,,,,,1,1,38.408,8.208,-2.2870692,,,,,,,,,,
