Period,"Location Code","Location Name","electricity.forecast.CO2e per kWh","Time Forecast Made"
31,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
31,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",2,1689164113
31,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
31,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",46,1689164113
31,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",125,1689164113
31,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",359,1689164113
31,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",109,1689164113
31,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",153,1689164113
31,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",126,1689164113
31,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",2,1689164113
31,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
31,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",46,1689164113
31,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",125,1689164113
31,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",359,1689164113
31,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",109,1689164113
31,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",153,1689164113
31,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",126,1689164113
32,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
32,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",410,"1689159031.971000"
32,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
32,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
32,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",410,"1689159031.971000"
32,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
32,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
32,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
32,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",63,1689164113
32,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",128,1689164113
32,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",350,1689164113
32,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",113,1689164113
32,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",156,1689164113
32,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",133,1689164113
32,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
32,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
32,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",63,1689164113
32,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",128,1689164113
32,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",350,1689164113
32,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",113,1689164113
32,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",156,1689164113
32,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",133,1689164113
33,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
33,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",410,"1689159031.971000"
33,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
33,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
33,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
33,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",66,1689164113
33,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",129,1689164113
33,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",347,1689164113
33,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",125,1689164113
33,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",160,1689164113
33,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",144,1689164113
33,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
33,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
33,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",66,1689164113
33,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",129,1689164113
33,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",347,1689164113
33,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",125,1689164113
33,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",160,1689164113
33,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",144,1689164113
34,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
34,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",393,"1689159031.971000"
34,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
34,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
34,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",393,"1689159031.971000"
34,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
34,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
34,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
34,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",66,1689164113
34,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",148,1689164113
34,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",342,1689164113
34,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",130,1689164113
34,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",152,1689164113
34,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",140,1689164113
34,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
34,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
34,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",66,1689164113
34,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",148,1689164113
34,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",342,1689164113
34,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",130,1689164113
34,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",152,1689164113
34,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",140,1689164113
35,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
35,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",393,"1689159031.971000"
35,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
35,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
35,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
35,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",66,1689164113
35,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",142,1689164113
35,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",337,1689164113
35,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",131,1689164113
35,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",144,1689164113
35,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",140,1689164113
35,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
35,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
35,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",66,1689164113
35,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",142,1689164113
35,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",337,1689164113
35,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",131,1689164113
35,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",144,1689164113
35,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",140,1689164113
36,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
36,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",367,"1689159031.971000"
36,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
36,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
36,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",367,"1689159031.971000"
36,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
36,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
36,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
36,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",65,1689164113
36,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",132,1689164113
36,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",329,1689164113
36,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",124,1689164113
36,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",132,1689164113
36,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",131,1689164113
36,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
36,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
36,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",65,1689164113
36,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",132,1689164113
36,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",329,1689164113
36,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",124,1689164113
36,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",132,1689164113
36,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",131,1689164113
37,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
37,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",367,"1689159031.971000"
37,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
37,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
37,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
37,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",53,1689164113
37,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",111,1689164113
37,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",322,1689164113
37,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",116,1689164113
37,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",120,1689164113
37,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",122,1689164113
37,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
37,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
37,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",53,1689164113
37,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",111,1689164113
37,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",322,1689164113
37,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",116,1689164113
37,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",120,1689164113
37,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",122,1689164113
38,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",59,"1689159021.232000"
38,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",318,"1689159031.971000"
38,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
38,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",59,"1689159021.232000"
38,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",318,"1689159031.971000"
38,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
38,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
38,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
38,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",49,1689164113
38,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",107,1689164113
38,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",315,1689164113
38,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",107,1689164113
38,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",112,1689164113
38,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",121,1689164113
38,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
38,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
38,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",49,1689164113
38,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",107,1689164113
38,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",315,1689164113
38,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",107,1689164113
38,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",112,1689164113
38,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",121,1689164113
39,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",59,"1689159021.232000"
39,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",318,"1689159031.971000"
39,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
39,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
39,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
39,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",42,1689164113
39,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",108,1689164113
39,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",308,1689164113
39,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",105,1689164113
39,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",107,1689164113
39,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",111,1689164113
39,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
39,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
39,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",42,1689164113
39,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",108,1689164113
39,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",308,1689164113
39,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",105,1689164113
39,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",107,1689164113
39,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",111,1689164113
40,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
40,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",277,"1689159031.971000"
40,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
40,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
40,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",277,"1689159031.971000"
40,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
40,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
40,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
40,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",38,1689164113
40,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",103,1689164113
40,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",302,1689164113
40,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",107,1689164113
40,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",105,1689164113
40,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",110,1689164113
40,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
40,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
40,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",38,1689164113
40,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",103,1689164113
40,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",302,1689164113
40,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",107,1689164113
40,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",105,1689164113
40,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",110,1689164113
41,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
41,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",277,"1689159031.971000"
41,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
41,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
41,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
41,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",35,1689164113
41,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",103,1689164113
41,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",292,1689164113
41,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",100,1689164113
41,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",99,1689164113
41,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",96,1689164113
41,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
41,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
41,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",35,1689164113
41,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",103,1689164113
41,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",292,1689164113
41,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",100,1689164113
41,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",99,1689164113
41,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",96,1689164113
42,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",64,"1689159021.232000"
42,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",244,"1689159031.971000"
42,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
42,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",64,"1689159021.232000"
42,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",244,"1689159031.971000"
42,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
42,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
42,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
42,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",34,1689164113
42,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",100,1689164113
42,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",282,1689164113
42,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",98,1689164113
42,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",96,1689164113
42,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",99,1689164113
42,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
42,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
42,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",34,1689164113
42,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",100,1689164113
42,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",282,1689164113
42,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",98,1689164113
42,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",96,1689164113
42,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",99,1689164113
43,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",64,"1689159021.232000"
43,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",244,"1689159031.971000"
43,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
43,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
43,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
43,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",33,1689164113
43,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",99,1689164113
43,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",271,1689164113
43,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",93,1689164113
43,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",91,1689164113
43,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",92,1689164113
43,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
43,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
43,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",33,1689164113
43,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",99,1689164113
43,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",271,1689164113
43,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",93,1689164113
43,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",91,1689164113
43,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",92,1689164113
44,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",60,"1689159021.232000"
44,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",217,"1689159031.971000"
44,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
44,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",60,"1689159021.232000"
44,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",217,"1689159031.971000"
44,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
44,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
44,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
44,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",32,1689164113
44,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",105,1689164113
44,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",264,1689164113
44,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",88,1689164113
44,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",90,1689164113
44,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",95,1689164113
44,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
44,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
44,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",32,1689164113
44,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",105,1689164113
44,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",264,1689164113
44,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",88,1689164113
44,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",90,1689164113
44,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",95,1689164113
45,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",60,"1689159021.232000"
45,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",217,"1689159031.971000"
45,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
45,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
45,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
45,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",33,1689164113
45,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",108,1689164113
45,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",260,1689164113
45,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",88,1689164113
45,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",89,1689164113
45,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",93,1689164113
45,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
45,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
45,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",33,1689164113
45,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",108,1689164113
45,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",260,1689164113
45,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",88,1689164113
45,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",89,1689164113
45,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",93,1689164113
46,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",58,"1689159021.232000"
46,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",196,"1689159031.971000"
46,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
46,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",58,"1689159021.232000"
46,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",196,"1689159031.971000"
46,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
46,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
46,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
46,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",34,1689164113
46,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",106,1689164113
46,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",262,1689164113
46,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",93,1689164113
46,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",94,1689164113
46,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",99,1689164113
46,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
46,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
