"session_id","src_ip","dest_ip","src_port","dest_port","app_id"
2147603860,"192.168.168.250","192.168.168.168",59500,443,49178
2147603864,"192.168.168.250","192.168.168.168",59504,443,49178
2147603864,"192.168.168.250","192.168.168.168",59504,443,49178
2147603863,"192.168.168.250","192.168.168.168",59503,443,49178
2147603863,"192.168.168.250","192.168.168.168",59503,443,49178
2147603863,"192.168.168.250","192.168.168.168",59503,443,49178
2147603859,"192.168.168.250","192.168.168.168",59499,443,49178
2147603862,"192.168.168.250","192.168.168.168",59502,443,49178
2147603862,"192.168.168.250","192.168.168.168",59502,443,49178
2147603861,"192.168.168.250","192.168.168.168",59501,443,49178
2147603861,"192.168.168.250","192.168.168.168",59501,443,49178
2147603860,"192.168.168.250","192.168.168.168",59500,443,49178
2147603860,"192.168.168.250","192.168.168.168",59500,443,49178
2147603859,"192.168.168.250","192.168.168.168",59499,443,49178
2147603859,"192.168.168.250","192.168.168.168",59499,443,49178
2147603858,"192.168.168.62","10.50.129.148",56305,53,49169
2147603858,"192.168.168.62","10.50.129.148",56305,53,49169
2147603857,"192.168.168.250","192.168.168.168",59498,443,49178
2147603857,"192.168.168.250","192.168.168.168",59498,443,49178
2147603857,"192.168.168.250","192.168.168.168",59498,443,49178
2147603856,"192.168.168.250","192.168.168.168",59497,443,49178
2147603856,"192.168.168.250","192.168.168.168",59497,443,49178
2147603856,"192.168.168.250","192.168.168.168",59497,443,49178
2147603842,"192.168.168.62","10.50.129.148",54607,53,49169
2147603855,"192.168.168.250","192.168.168.168",59496,443,49178
2147603854,"192.168.168.250","192.168.168.168",59495,443,49178
2147603855,"192.168.168.250","192.168.168.168",59496,443,49178
2147603855,"192.168.168.250","192.168.168.168",59496,443,49178
2147603853,"192.168.168.250","192.168.168.168",59494,443,49178
2147603852,"192.168.168.250","192.168.168.168",59493,443,49178
2147603850,"192.168.168.250","192.168.168.168",59491,443,49178
2147603854,"192.168.168.250","192.168.168.168",59495,443,49178
2147603854,"192.168.168.250","192.168.168.168",59495,443,49178
2147603853,"192.168.168.250","192.168.168.168",59494,443,49178
2147603853,"192.168.168.250","192.168.168.168",59494,443,49178
2147603852,"192.168.168.250","192.168.168.168",59493,443,49178
2147603852,"192.168.168.250","192.168.168.168",59493,443,49178
2147603851,"192.168.168.250","192.168.168.168",59492,443,49178
2147603851,"192.168.168.250","192.168.168.168",59492,443,49178
2147603851,"192.168.168.250","192.168.168.168",59492,443,49178
2147603850,"192.168.168.250","192.168.168.168",59491,443,49178
2147603850,"192.168.168.250","192.168.168.168",59491,443,49178
2147603847,"192.168.168.250","192.168.168.168",59488,443,49178
2147603846,"192.168.168.250","192.168.168.168",59487,443,49178
2147603849,"192.168.168.250","192.168.168.168",59490,443,49178
2147603845,"192.168.168.250","192.168.168.168",59486,443,49178
2147603849,"192.168.168.250","192.168.168.168",59490,443,49178
2147603849,"192.168.168.250","192.168.168.168",59490,443,49178
2147603848,"192.168.168.250","192.168.168.168",59489,443,49178
2147603848,"192.168.168.250","192.168.168.168",59489,443,49178
2147603848,"192.168.168.250","192.168.168.168",59489,443,49178
2147603844,"192.168.168.250","192.168.168.168",59485,443,49178
2147603844,"192.168.168.250","192.168.168.168",59485,443,49178
2147603844,"192.168.168.250","192.168.168.168",59485,443,49178
2147603840,"192.168.168.250","192.168.168.168",59483,443,49178
2147603847,"192.168.168.250","192.168.168.168",59488,443,49178
2147603847,"192.168.168.250","192.168.168.168",59488,443,49178
2147603846,"192.168.168.250","192.168.168.168",59487,443,49178
2147603846,"192.168.168.250","192.168.168.168",59487,443,49178
2147603845,"192.168.168.250","192.168.168.168",59486,443,49178
2147603845,"192.168.168.250","192.168.168.168",59486,443,49178
2147603841,"192.168.168.250","192.168.168.168",59484,443,49178
2147603843,"10.0.96.200","10.206.27.54",60439,8,49268
2147603824,"192.168.168.62","10.50.129.148",58291,53,49169
2147603843,"10.0.96.200","10.206.27.54",60439,8,49268
2147603842,"192.168.168.62","10.50.129.148",54607,53,49169
2147603842,"192.168.168.62","10.50.129.148",54607,53,49169
2147603841,"192.168.168.250","192.168.168.168",59484,443,49178
2147603841,"192.168.168.250","192.168.168.168",59484,443,49178
2147603840,"192.168.168.250","192.168.168.168",59483,443,49178
2147603840,"192.168.168.250","192.168.168.168",59483,443,49178
2147603839,"192.168.168.250","192.168.168.168",59482,443,49178
2147603838,"192.168.168.250","192.168.168.168",59481,443,49178
2147603837,"192.168.168.250","192.168.168.168",59480,443,49178
2147603837,"192.168.168.250","192.168.168.168",59480,443,49178
2147603837,"192.168.168.250","192.168.168.168",59480,443,49178
2147603836,"192.168.168.250","192.168.168.168",59479,443,49178
2147603834,"192.168.168.250","192.168.168.168",59477,443,49178
2147603839,"192.168.168.250","192.168.168.168",59482,443,49178
2147603839,"192.168.168.250","192.168.168.168",59482,443,49178
2147603838,"192.168.168.250","192.168.168.168",59481,443,49178
2147603838,"192.168.168.250","192.168.168.168",59481,443,49178
2147603836,"192.168.168.250","192.168.168.168",59479,443,49178
2147603836,"192.168.168.250","192.168.168.168",59479,443,49178
2147603835,"192.168.168.250","192.168.168.168",59478,443,49178
2147603835,"192.168.168.250","192.168.168.168",59478,443,49178
2147603835,"192.168.168.250","192.168.168.168",59478,443,49178
2147603834,"192.168.168.250","192.168.168.168",59477,443,49178
2147603834,"192.168.168.250","192.168.168.168",59477,443,49178
2147603832,"192.168.168.250","192.168.168.168",59475,443,49178
2147603832,"192.168.168.250","192.168.168.168",59475,443,49178
2147603831,"192.168.168.250","192.168.168.168",59474,443,49178
2147603833,"192.168.168.250","192.168.168.168",59476,443,49178
2147603833,"192.168.168.250","192.168.168.168",59476,443,49178
2147603830,"192.168.168.250","192.168.168.168",59473,443,49178
2147603833,"192.168.168.250","192.168.168.168",59476,443,49178
2147603829,"192.168.168.250","192.168.168.168",59472,443,49178
2147603832,"192.168.168.250","192.168.168.168",59475,443,49178
2147603828,"192.168.168.250","192.168.168.168",59471,443,49178
2147603831,"192.168.168.250","192.168.168.168",59474,443,49178
2147603831,"192.168.168.250","192.168.168.168",59474,443,49178
2147603830,"192.168.168.250","192.168.168.168",59473,443,49178
2147603830,"192.168.168.250","192.168.168.168",59473,443,49178
2147603829,"192.168.168.250","192.168.168.168",59472,443,49178
2147603829,"192.168.168.250","192.168.168.168",59472,443,49178
2147603828,"192.168.168.250","192.168.168.168",59471,443,49178
2147603828,"192.168.168.250","192.168.168.168",59471,443,49178
2147603826,"192.168.168.250","192.168.168.168",59469,443,49178
2147603800,"10.206.27.54","10.50.129.148",1024,53,49169
2147603825,"10.206.27.56","255.255.255.255",68,67,49168
2147603825,"10.206.27.56","255.255.255.255",68,67,49168
2147603827,"192.168.168.250","192.168.168.168",59470,443,49178
2147603827,"192.168.168.250","192.168.168.168",59470,443,49178
2147603827,"192.168.168.250","192.168.168.168",59470,443,49178
2147603826,"192.168.168.250","192.168.168.168",59469,443,49178
2147603826,"192.168.168.250","192.168.168.168",59469,443,49178
2147603824,"192.168.168.62","10.50.129.148",58291,53,49169
2147603824,"192.168.168.62","10.50.129.148",58291,53,49169
2147603822,"192.168.168.250","192.168.168.168",59468,443,49178
2147603821,"192.168.168.250","192.168.168.168",59467,443,49178
2147603820,"192.168.168.250","192.168.168.168",59466,443,49178
2147603822,"192.168.168.250","192.168.168.168",59468,443,49178
2147603822,"192.168.168.250","192.168.168.168",59468,443,49178
2147603799,"192.168.168.62","10.50.129.148",62287,53,49169
2147603819,"192.168.168.250","192.168.168.168",59465,443,49178
2147603817,"192.168.168.250","192.168.168.168",59463,443,49178
2147603823,"0.0.0.0","255.255.255.255",68,67,49168
2147603823,"0.0.0.0","255.255.255.255",68,67,49168
2147603821,"192.168.168.250","192.168.168.168",59467,443,49178
2147603821,"192.168.168.250","192.168.168.168",59467,443,49178
2147603820,"192.168.168.250","192.168.168.168",59466,443,49178
2147603820,"192.168.168.250","192.168.168.168",59466,443,49178
2147603819,"192.168.168.250","192.168.168.168",59465,443,49178
2147603819,"192.168.168.250","192.168.168.168",59465,443,49178
2147603818,"192.168.168.250","192.168.168.168",59464,443,49178
2147603818,"192.168.168.250","192.168.168.168",59464,443,49178
2147603818,"192.168.168.250","192.168.168.168",59464,443,49178
2147603817,"192.168.168.250","192.168.168.168",59463,443,49178
2147603817,"192.168.168.250","192.168.168.168",59463,443,49178
2147603815,"10.0.96.200","10.206.27.54",60439,8,49268
2147603815,"10.0.96.200","10.206.27.54",60439,8,49268
2147603816,"10.206.27.68","255.255.255.255",68,67,49168
2147603816,"10.206.27.68","255.255.255.255",68,67,49168
2147603814,"192.168.168.250","192.168.168.168",59462,443,49178
2147603786,"192.168.168.62","10.50.129.148",61930,53,49169
2147603811,"192.168.168.250","192.168.168.168",59459,443,49178
2147603809,"192.168.168.250","192.168.168.168",59457,443,49178
2147603813,"192.168.168.250","192.168.168.168",59461,443,49178
2147603812,"192.168.168.250","192.168.168.168",59460,443,49178
2147603814,"192.168.168.250","192.168.168.168",59462,443,49178
2147603814,"192.168.168.250","192.168.168.168",59462,443,49178
2147603813,"192.168.168.250","192.168.168.168",59461,443,49178
2147603813,"192.168.168.250","192.168.168.168",59461,443,49178
2147603810,"192.168.168.250","192.168.168.168",59458,443,49178
2147603812,"192.168.168.250","192.168.168.168",59460,443,49178
2147603778,"192.168.168.62","10.50.129.148",51958,53,49169
2147603807,"192.168.168.250","192.168.168.168",59455,443,49178
2147603805,"192.168.168.250","192.168.168.168",59453,443,49178
2147603812,"192.168.168.250","192.168.168.168",59460,443,49178
2147603811,"192.168.168.250","192.168.168.168",59459,443,49178
2147603811,"192.168.168.250","192.168.168.168",59459,443,49178
2147603810,"192.168.168.250","192.168.168.168",59458,443,49178
2147603810,"192.168.168.250","192.168.168.168",59458,443,49178
2147603809,"192.168.168.250","192.168.168.168",59457,443,49178
2147603809,"192.168.168.250","192.168.168.168",59457,443,49178
2147603779,"192.168.168.62","72.52.10.14",58729,443,49177
2147603808,"192.168.168.250","192.168.168.168",59456,443,49178
2147603808,"192.168.168.250","192.168.168.168",59456,443,49178
2147603808,"192.168.168.250","192.168.168.168",59456,443,49178
2147603807,"192.168.168.250","192.168.168.168",59455,443,49178
2147603807,"192.168.168.250","192.168.168.168",59455,443,49178
2147603806,"192.168.168.250","192.168.168.168",59454,443,49178
2147603797,"192.168.168.250","192.168.168.168",59447,443,49178
2147603798,"192.168.168.250","192.168.168.168",59448,443,49178
2147603804,"192.168.168.250","192.168.168.168",59452,443,49178
2147603803,"192.168.168.250","192.168.168.168",59451,443,49178
2147603801,"192.168.168.250","192.168.168.168",59449,443,49178
2147603795,"192.168.168.250","192.168.168.168",59445,443,49178
2147603800,"10.206.27.54","10.50.129.148",1024,53,49169
2147603800,"10.206.27.54","10.50.129.148",1024,53,49169
2147603806,"192.168.168.250","192.168.168.168",59454,443,49178
2147603806,"192.168.168.250","192.168.168.168",59454,443,49178
2147603805,"192.168.168.250","192.168.168.168",59453,443,49178
2147603805,"192.168.168.250","192.168.168.168",59453,443,49178
2147603802,"192.168.168.250","192.168.168.168",59450,443,49178
2147603804,"192.168.168.250","192.168.168.168",59452,443,49178
2147603804,"192.168.168.250","192.168.168.168",59452,443,49178
2147603803,"192.168.168.250","192.168.168.168",59451,443,49178
2147603803,"192.168.168.250","192.168.168.168",59451,443,49178
2147603802,"192.168.168.250","192.168.168.168",59450,443,49178
2147603802,"192.168.168.250","192.168.168.168",59450,443,49178
2147603801,"192.168.168.250","192.168.168.168",59449,443,49178
2147603801,"192.168.168.250","192.168.168.168",59449,443,49178
2147603796,"192.168.168.250","192.168.168.168",59446,443,49178
2147603799,"192.168.168.62","10.50.129.148",62287,53,49169
2147603799,"192.168.168.62","10.50.129.148",62287,53,49169
2147603794,"192.168.168.250","192.168.168.168",59444,443,49178
2147603793,"192.168.168.250","192.168.168.168",59443,443,49178
2147603792,"192.168.168.250","192.168.168.168",59442,443,49178
2147603798,"192.168.168.250","192.168.168.168",59448,443,49178
2147603772,"192.168.168.62","10.50.129.148",54074,53,49169
2147603791,"192.168.168.250","192.168.168.168",59441,443,49178
2147603797,"192.168.168.250","192.168.168.168",59447,443,49178
2147603797,"192.168.168.250","192.168.168.168",59447,443,49178
2147603789,"192.168.168.250","192.168.168.168",59439,443,49178
2147603798,"192.168.168.250","192.168.168.168",59448,443,49178
2147603796,"192.168.168.250","192.168.168.168",59446,443,49178
2147603796,"192.168.168.250","192.168.168.168",59446,443,49178
2147603795,"192.168.168.250","192.168.168.168",59445,443,49178
2147603795,"192.168.168.250","192.168.168.168",59445,443,49178
2147603794,"192.168.168.250","192.168.168.168",59444,443,49178
2147603794,"192.168.168.250","192.168.168.168",59444,443,49178
2147603793,"192.168.168.250","192.168.168.168",59443,443,49178
2147603793,"192.168.168.250","192.168.168.168",59443,443,49178
2147603792,"192.168.168.250","192.168.168.168",59442,443,49178
2147603792,"192.168.168.250","192.168.168.168",59442,443,49178
2147603791,"192.168.168.250","192.168.168.168",59441,443,49178
2147603791,"192.168.168.250","192.168.168.168",59441,443,49178
2147603790,"192.168.168.250","192.168.168.168",59440,443,49178
2147603790,"192.168.168.250","192.168.168.168",59440,443,49178
2147603790,"192.168.168.250","192.168.168.168",59440,443,49178
2147603789,"192.168.168.250","192.168.168.168",59439,443,49178
2147603789,"192.168.168.250","192.168.168.168",59439,443,49178
2147603765,"192.168.168.62","10.50.129.148",61884,53,49169
2147603782,"192.168.168.250","192.168.168.168",59435,443,49178
2147603783,"192.168.168.250","192.168.168.168",59436,443,49178
2147603787,"192.168.168.62","66.211.181.161",58730,443,49177
2147603788,"192.168.168.62","66.211.181.161",58730,443,49200
2147603787,"192.168.168.62","66.211.181.161",58730,443,49177
2147603786,"192.168.168.62","10.50.129.148",61930,53,49169
2147603784,"192.168.168.250","192.168.168.168",59437,443,49178
2147603780,"192.168.168.250","192.168.168.168",59433,443,49178
2147603786,"192.168.168.62","10.50.129.148",61930,53,49169
2147603785,"192.168.168.250","192.168.168.168",59438,443,49178
2147603781,"192.168.168.250","192.168.168.168",59434,443,49178
2147603785,"192.168.168.250","192.168.168.168",59438,443,49178
2147603785,"192.168.168.250","192.168.168.168",59438,443,49178
2147603784,"192.168.168.250","192.168.168.168",59437,443,49178
2147603784,"192.168.168.250","192.168.168.168",59437,443,49178
2147603778,"192.168.168.62","10.50.129.148",51958,53,49169
2147603778,"192.168.168.62","10.50.129.148",51958,53,49169
2147603783,"192.168.168.250","192.168.168.168",59436,443,49178
2147603783,"192.168.168.250","192.168.168.168",59436,443,49178
2147603782,"192.168.168.250","192.168.168.168",59435,443,49178
2147603782,"192.168.168.250","192.168.168.168",59435,443,49178
2147603781,"192.168.168.250","192.168.168.168",59434,443,49178
2147603781,"192.168.168.250","192.168.168.168",59434,443,49178
2147603780,"192.168.168.250","192.168.168.168",59433,443,49178
2147603780,"192.168.168.250","192.168.168.168",59433,443,49178
2147603779,"192.168.168.62","72.52.10.14",58729,443,49177
2147603775,"192.168.168.250","192.168.168.168",59431,443,49178
2147603776,"192.168.168.250","192.168.168.168",59432,443,49178
2147603777,"10.0.96.200","10.206.27.54",60439,8,49268
2147603777,"10.0.96.200","10.206.27.54",60439,8,49268
2147603776,"192.168.168.250","192.168.168.168",59432,443,49178
2147603776,"192.168.168.250","192.168.168.168",59432,443,49178
2147603775,"192.168.168.250","192.168.168.168",59431,443,49178
2147603775,"192.168.168.250","192.168.168.168",59431,443,49178
2147603771,"192.168.168.250","192.168.168.168",59430,443,49178
2147603773,"192.168.168.62","216.58.192.4",58728,443,49177
2147603770,"192.168.168.250","192.168.168.168",59429,443,49178
2147603774,"192.168.168.62","216.58.192.4",58728,443,49200
2147603772,"192.168.168.62","10.50.129.148",54074,53,49169
2147603772,"192.168.168.62","10.50.129.148",54074,53,49169
2147603769,"192.168.168.250","192.168.168.168",59428,443,49178
2147603771,"192.168.168.250","192.168.168.168",59430,443,49178
2147603771,"192.168.168.250","192.168.168.168",59430,443,49178
2147603773,"192.168.168.62","216.58.192.4",58728,443,49177
2147603768,"192.168.168.250","192.168.168.168",59427,443,49178
2147603766,"192.168.168.250","192.168.168.168",59425,443,49178
2147603770,"192.168.168.250","192.168.168.168",59429,443,49178
2147603770,"192.168.168.250","192.168.168.168",59429,443,49178
2147603769,"192.168.168.250","192.168.168.168",59428,443,49178
2147603769,"192.168.168.250","192.168.168.168",59428,443,49178
2147603768,"192.168.168.250","192.168.168.168",59427,443,49178
2147603768,"192.168.168.250","192.168.168.168",59427,443,49178
2147603767,"192.168.168.250","192.168.168.168",59426,443,49178
2147603767,"192.168.168.250","192.168.168.168",59426,443,49178
2147603767,"192.168.168.250","192.168.168.168",59426,443,49178
2147603766,"192.168.168.250","192.168.168.168",59425,443,49178
2147603766,"192.168.168.250","192.168.168.168",59425,443,49178
2147603765,"192.168.168.62","10.50.129.148",61884,53,49169
2147603765,"192.168.168.62","10.50.129.148",61884,53,49169
2147603749,"192.168.168.62","10.50.129.148",53366,53,49169
2147603762,"192.168.168.250","192.168.168.168",59422,443,49178
2147603761,"192.168.168.250","192.168.168.168",59421,443,49178
2147603764,"192.168.168.250","192.168.168.168",59424,443,49178
2147603763,"192.168.168.250","192.168.168.168",59423,443,49178
2147603763,"192.168.168.250","192.168.168.168",59423,443,49178
2147603760,"192.168.168.250","192.168.168.168",59420,443,49178
2147603763,"192.168.168.250","192.168.168.168",59423,443,49178
2147603764,"192.168.168.250","192.168.168.168",59424,443,49178
2147603764,"192.168.168.250","192.168.168.168",59424,443,49178
2147603759,"192.168.168.250","192.168.168.168",59419,443,49178
2147603762,"192.168.168.250","192.168.168.168",59422,443,49178
2147603762,"192.168.168.250","192.168.168.168",59422,443,49178
2147603761,"192.168.168.250","192.168.168.168",59421,443,49178
2147603761,"192.168.168.250","192.168.168.168",59421,443,49178
2147603760,"192.168.168.250","192.168.168.168",59420,443,49178
2147603760,"192.168.168.250","192.168.168.168",59420,443,49178
2147603759,"192.168.168.250","192.168.168.168",59419,443,49178
2147603759,"192.168.168.250","192.168.168.168",59419,443,49178
2147603758,"192.168.168.250","192.168.168.168",59418,443,49178
2147603758,"192.168.168.250","192.168.168.168",59418,443,49178
2147603758,"192.168.168.250","192.168.168.168",59418,443,49178
2147603757,"192.168.168.250","192.168.168.168",59417,443,49178
2147603757,"192.168.168.250","192.168.168.168",59417,443,49178
2147603757,"192.168.168.250","192.168.168.168",59417,443,49178
2147603740,"10.206.27.54","10.50.129.148",1024,53,49169
2147603756,"192.168.168.250","192.168.168.168",59416,443,49178
2147603755,"192.168.168.250","192.168.168.168",59415,443,49178
2147603754,"192.168.168.250","192.168.168.168",59414,443,49178
2147603754,"192.168.168.250","192.168.168.168",59414,443,49178
2147603754,"192.168.168.250","192.168.168.168",59414,443,49178
2147603753,"192.168.168.250","192.168.168.168",59413,443,49178
2147603751,"192.168.168.250","192.168.168.168",59411,443,49178
2147603756,"192.168.168.250","192.168.168.168",59416,443,49178
2147603756,"192.168.168.250","192.168.168.168",59416,443,49178
2147603755,"192.168.168.250","192.168.168.168",59415,443,49178
2147603755,"192.168.168.250","192.168.168.168",59415,443,49178
2147603753,"192.168.168.250","192.168.168.168",59413,443,49178
2147603753,"192.168.168.250","192.168.168.168",59413,443,49178
2147603752,"192.168.168.250","192.168.168.168",59412,443,49178
2147603752,"192.168.168.250","192.168.168.168",59412,443,49178
2147603752,"192.168.168.250","192.168.168.168",59412,443,49178
2147603751,"192.168.168.250","192.168.168.168",59411,443,49178
2147603751,"192.168.168.250","192.168.168.168",59411,443,49178
2147603750,"10.0.96.200","10.206.27.54",60439,8,49268
2147603750,"10.0.96.200","10.206.27.54",60439,8,49268
2147603746,"192.168.168.250","192.168.168.168",59408,443,49178
2147603745,"192.168.168.250","192.168.168.168",59407,443,49178
2147603749,"192.168.168.62","10.50.129.148",53366,53,49169
2147603747,"192.168.168.250","192.168.168.168",59409,443,49178
2147603743,"192.168.168.250","192.168.168.168",59405,443,49178
2147603749,"192.168.168.62","10.50.129.148",53366,53,49169
2147603748,"192.168.168.250","192.168.168.168",59410,443,49178
2147603744,"192.168.168.250","192.168.168.168",59406,443,49178
2147603748,"192.168.168.250","192.168.168.168",59410,443,49178
2147603748,"192.168.168.250","192.168.168.168",59410,443,49178
2147603747,"192.168.168.250","192.168.168.168",59409,443,49178
2147603747,"192.168.168.250","192.168.168.168",59409,443,49178
2147603746,"192.168.168.250","192.168.168.168",59408,443,49178
2147603729,"192.168.168.62","10.50.129.148",51185,53,49169
2147603746,"192.168.168.250","192.168.168.168",59408,443,49178
2147603745,"192.168.168.250","192.168.168.168",59407,443,49178
2147603745,"192.168.168.250","192.168.168.168",59407,443,49178
2147603744,"192.168.168.250","192.168.168.168",59406,443,49178
2147603744,"192.168.168.250","192.168.168.168",59406,443,49178
2147603743,"192.168.168.250","192.168.168.168",59405,443,49178
2147603743,"192.168.168.250","192.168.168.168",59405,443,49178
2147603742,"192.168.168.250","192.168.168.168",59404,443,49178
2147603742,"192.168.168.250","192.168.168.168",59404,443,49178
2147603742,"192.168.168.250","192.168.168.168",59404,443,49178
2147603741,"192.168.168.250","192.168.168.168",59403,443,49178
2147603741,"192.168.168.250","192.168.168.168",59403,443,49178
2147603741,"192.168.168.250","192.168.168.168",59403,443,49178
2147603740,"10.206.27.54","10.50.129.148",1024,53,49169
2147603740,"10.206.27.54","10.50.129.148",1024,53,49169
2147603739,"192.168.168.250","192.168.168.168",59402,443,49178
2147603738,"192.168.168.250","192.168.168.168",59401,443,49178
2147603737,"192.168.168.250","192.168.168.168",59400,443,49178
2147603739,"192.168.168.250","192.168.168.168",59402,443,49178
2147603739,"192.168.168.250","192.168.168.168",59402,443,49178
2147603736,"192.168.168.250","192.168.168.168",59399,443,49178
2147603734,"192.168.168.250","192.168.168.168",59397,443,49178
2147603738,"192.168.168.250","192.168.168.168",59401,443,49178
2147603738,"192.168.168.250","192.168.168.168",59401,443,49178
2147603737,"192.168.168.250","192.168.168.168",59400,443,49178
2147603737,"192.168.168.250","192.168.168.168",59400,443,49178
2147603736,"192.168.168.250","192.168.168.168",59399,443,49178
2147603736,"192.168.168.250","192.168.168.168",59399,443,49178
2147603735,"192.168.168.250","192.168.168.168",59398,443,49178
2147603733,"192.168.168.250","192.168.168.168",59396,443,49178
2147603735,"192.168.168.250","192.168.168.168",59398,443,49178
2147603732,"192.168.168.250","192.168.168.168",59395,443,49178
2147603715,"10.206.27.54","10.50.129.148",1024,53,49169
2147603735,"192.168.168.250","192.168.168.168",59398,443,49178
2147603734,"192.168.168.250","192.168.168.168",59397,443,49178
2147603734,"192.168.168.250","192.168.168.168",59397,443,49178
2147603733,"192.168.168.250","192.168.168.168",59396,443,49178
2147603733,"192.168.168.250","192.168.168.168",59396,443,49178
2147603732,"192.168.168.250","192.168.168.168",59395,443,49178
2147603732,"192.168.168.250","192.168.168.168",59395,443,49178
2147603728,"192.168.168.250","192.168.168.168",59392,443,49178
2147603727,"192.168.168.250","192.168.168.168",59391,443,49178
2147603731,"192.168.168.250","192.168.168.168",59394,443,49178
2147603726,"192.168.168.250","192.168.168.168",59390,443,49178
2147603731,"192.168.168.250","192.168.168.168",59394,443,49178
2147603731,"192.168.168.250","192.168.168.168",59394,443,49178
2147603730,"192.168.168.250","192.168.168.168",59393,443,49178
2147603730,"192.168.168.250","192.168.168.168",59393,443,49178
2147603730,"192.168.168.250","192.168.168.168",59393,443,49178
2147603725,"192.168.168.250","192.168.168.168",59389,443,49178
2147603727,"192.168.168.250","192.168.168.168",59391,443,49178
2147603727,"192.168.168.250","192.168.168.168",59391,443,49178
2147603729,"192.168.168.62","10.50.129.148",51185,53,49169
2147603708,"192.168.168.62","10.50.129.148",53895,53,49169
2147603729,"192.168.168.62","10.50.129.148",51185,53,49169
2147603728,"192.168.168.250","192.168.168.168",59392,443,49178
2147603728,"192.168.168.250","192.168.168.168",59392,443,49178
2147603726,"192.168.168.250","192.168.168.168",59390,443,49178
2147603726,"192.168.168.250","192.168.168.168",59390,443,49178
2147603725,"192.168.168.250","192.168.168.168",59389,443,49178
2147603725,"192.168.168.250","192.168.168.168",59389,443,49178
2147603722,"192.168.168.250","192.168.168.168",59387,443,49178
2147603723,"192.168.168.250","192.168.168.168",59388,443,49178
2147603724,"10.0.96.200","10.206.27.54",60439,8,49268
2147603724,"10.0.96.200","10.206.27.54",60439,8,49268
2147603723,"192.168.168.250","192.168.168.168",59388,443,49178
2147603723,"192.168.168.250","192.168.168.168",59388,443,49178
2147603722,"192.168.168.250","192.168.168.168",59387,443,49178
2147603722,"192.168.168.250","192.168.168.168",59387,443,49178
2147603721,"192.168.168.250","192.168.168.168",59386,443,49178
2147603720,"192.168.168.250","192.168.168.168",59385,443,49178
2147603719,"192.168.168.250","192.168.168.168",59384,443,49178
2147603718,"192.168.168.250","192.168.168.168",59383,443,49178
2147603718,"192.168.168.250","192.168.168.168",59383,443,49178
2147603718,"192.168.168.250","192.168.168.168",59383,443,49178
2147603716,"192.168.168.250","192.168.168.168",59381,443,49178
2147603721,"192.168.168.250","192.168.168.168",59386,443,49178
2147603721,"192.168.168.250","192.168.168.168",59386,443,49178
2147603720,"192.168.168.250","192.168.168.168",59385,443,49178
2147603720,"192.168.168.250","192.168.168.168",59385,443,49178
2147603719,"192.168.168.250","192.168.168.168",59384,443,49178
2147603719,"192.168.168.250","192.168.168.168",59384,443,49178
2147603717,"192.168.168.250","192.168.168.168",59382,443,49178
2147603717,"192.168.168.250","192.168.168.168",59382,443,49178
2147603717,"192.168.168.250","192.168.168.168",59382,443,49178
2147603716,"192.168.168.250","192.168.168.168",59381,443,49178
2147603716,"192.168.168.250","192.168.168.168",59381,443,49178
2147603715,"10.206.27.54","10.50.129.148",1024,53,49169
2147603715,"10.206.27.54","10.50.129.148",1024,53,49169
2147603712,"192.168.168.250","192.168.168.168",59378,443,49178
2147603711,"192.168.168.250","192.168.168.168",59377,443,49178
2147603714,"192.168.168.250","192.168.168.168",59380,443,49178
2147603710,"192.168.168.250","192.168.168.168",59376,443,49178
2147603714,"192.168.168.250","192.168.168.168",59380,443,49178
2147603714,"192.168.168.250","192.168.168.168",59380,443,49178
2147603713,"192.168.168.250","192.168.168.168",59379,443,49178
2147603713,"192.168.168.250","192.168.168.168",59379,443,49178
2147603713,"192.168.168.250","192.168.168.168",59379,443,49178
2147603709,"192.168.168.250","192.168.168.168",59375,443,49178
2147603711,"192.168.168.250","192.168.168.168",59377,443,49178
2147603711,"192.168.168.250","192.168.168.168",59377,443,49178
2147603712,"192.168.168.250","192.168.168.168",59378,443,49178
2147603712,"192.168.168.250","192.168.168.168",59378,443,49178
2147603710,"192.168.168.250","192.168.168.168",59376,443,49178
2147603710,"192.168.168.250","192.168.168.168",59376,443,49178
2147603709,"192.168.168.250","192.168.168.168",59375,443,49178
2147603709,"192.168.168.250","192.168.168.168",59375,443,49178
2147603706,"192.168.168.250","192.168.168.168",59373,443,49178
2147603708,"192.168.168.62","10.50.129.148",53895,53,49169
2147603708,"192.168.168.62","10.50.129.148",53895,53,49169
2147603707,"192.168.168.250","192.168.168.168",59374,443,49178
2147603707,"192.168.168.250","192.168.168.168",59374,443,49178
2147603707,"192.168.168.250","192.168.168.168",59374,443,49178
2147603706,"192.168.168.250","192.168.168.168",59373,443,49178
2147603706,"192.168.168.250","192.168.168.168",59373,443,49178
2147603705,"192.168.168.250","192.168.168.168",59372,443,49178
2147603704,"192.168.168.250","192.168.168.168",59371,443,49178
2147603703,"192.168.168.250","192.168.168.168",59370,443,49178
2147603702,"192.168.168.250","192.168.168.168",59369,443,49178
2147603688,"192.168.168.62","10.50.129.148",61309,53,49169
2147603705,"192.168.168.250","192.168.168.168",59372,443,49178
2147603705,"192.168.168.250","192.168.168.168",59372,443,49178
