"bucket_name","bucket_owner","bytes_sent","error_code",eventtype,host,"http_status",index,key,linecount,"object_size",operation,punct,referrer,"remote_ip","request_id","request_time","request_uri",requester,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timestamp,"tmp_epochtime","total_time","turn_around_time","user_agent","version_id","_raw","_time"
"config-bucket-ap","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1235Z_wOioYmCK6QiVX76g.json.gz",2,3123,"REST.GET.VERSIONING","-___--___[-]___...____-___----____..____///--////-","-","54.194.239.255","6eb2f7da-b39f-4f03-8a98-017a01db0d42","-","PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1235Z_wOioYmCK6QiVX76g.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635982756,1466,"-","Boto/2.38.0 Python/2.7.9 Darwin/14.5.0","-","-   config-bucket-ap   [-]   54.194.239.255    -   6eb2f7da-b39f-4f03-8a98-017a01db0d42    REST.GET.VERSIONING    AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1235Z_wOioYmCK6QiVX76g.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1235Z_wOioYmCK6QiVX76g.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    3123  1466    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/14.5.0""    -
","2021-11-03T23:39:16.000+0000"
"ta-cloudtrail-singapore","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1245Z_skVqMQJC3FUtEdX8.json.gz",2,5024,"REST.GET.VERSIONING","-___--___[-]___...____-___----____..____///--////-","-","54.213.137.160","972682e4-ff93-4ec9-8028-76a931463985","-","PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1245Z_skVqMQJC3FUtEdX8.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635982695,9340,"-","Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.213.137.160    -   972682e4-ff93-4ec9-8028-76a931463985    REST.GET.VERSIONING    AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1245Z_skVqMQJC3FUtEdX8.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1245Z_skVqMQJC3FUtEdX8.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    5024  9340    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64""    -
","2021-11-03T23:38:15.000+0000"
"config-bucket-ap","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1235Z_fmqSGhYWiqKQ6eTu.json.gz",2,3822,"REST.PUT.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.67.60.148","56653509-4fc5-46fd-b21b-73417aa57a15","-","PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1235Z_fmqSGhYWiqKQ6eTu.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635982516,8022,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   config-bucket-ap   [-]   54.67.60.148    -   56653509-4fc5-46fd-b21b-73417aa57a15    REST.PUT.OBJECT    AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1235Z_fmqSGhYWiqKQ6eTu.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1235Z_fmqSGhYWiqKQ6eTu.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    3822  8022    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-03T23:35:16.000+0000"
"config-bucket-ap","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-west-1/2016/01/28/063605715280_CloudTrail_us-west-1_20160128T1255Z_AaotMUewucaYefCl.json.gz",2,4441,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.213.237.231","d8c7d69a-3d6b-46ac-a957-0a7230d5081e","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-1/2016/01/28/063605715280_CloudTrail_us-west-1_20160128T1255Z_AaotMUewucaYefCl.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635982245,597,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   config-bucket-ap   [-]   54.213.237.231    -   d8c7d69a-3d6b-46ac-a957-0a7230d5081e    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-west-1/2016/01/28/063605715280_CloudTrail_us-west-1_20160128T1255Z_AaotMUewucaYefCl.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-1/2016/01/28/063605715280_CloudTrail_us-west-1_20160128T1255Z_AaotMUewucaYefCl.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    4441  597    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-03T23:30:45.000+0000"
"config-bucket-ap","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz",2,525,"REST.GET.LOCATION","-___--___[-]___...____-___----____..____///--////-","-","54.229.109.249","8b0f6813-4828-447b-be1d-de436c60cc8c","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635982216,3326,"-","Boto/2.38.0 Python/2.7.9 Linux/3.2.0-87-virtual","-","-   config-bucket-ap   [-]   54.229.109.249    -   8b0f6813-4828-447b-be1d-de436c60cc8c    REST.GET.LOCATION    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz HTTP/1.1""   200    -    -    525  3326    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.2.0-87-virtual""    -
","2021-11-03T23:30:16.000+0000"
"jove-aws-billing","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz",2,2146,"REST.GET.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","52.53.217.189","e6ba2c72-e320-4420-8994-6d150471b39e","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635982036,2043,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   jove-aws-billing   [-]   52.53.217.189    -   e6ba2c72-e320-4420-8994-6d150471b39e    REST.GET.BUCKET    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    2146  2043    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-03T23:27:16.000+0000"
"splunk-mobile","-",243,PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz",2,1449,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.67.60.148","9351013d-6cf8-4cf4-98ad-14634fed8cbb","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635981706,3264,"-","Boto/2.38.0 Python/2.7.9 Darwin/15.3.0","-","-   splunk-mobile   [-]   54.67.60.148    -   9351013d-6cf8-4cf4-98ad-14634fed8cbb    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1""   301    PermanentRedirect    243    1449  3264    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/15.3.0""    -
","2021-11-03T23:21:46.000+0000"
"ta-cloudtrail-singapore","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz",2,4118,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.213.244.221","8b503d4a-43bb-40ed-8aa3-7d9b8c72f5c0","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635981676,7992,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.213.244.221    -   8b503d4a-43bb-40ed-8aa3-7d9b8c72f5c0    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz HTTP/1.1""   301    PermanentRedirect    -    4118  7992    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-03T23:21:16.000+0000"
"jove-aws-billing","-",243,"-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","52.77.219.122","29396ce3-5820-4763-be75-d9695df0023b","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635981075,603,"-","Boto/2.38.0 Python/2.7.9 Darwin/14.5.0","-","-   jove-aws-billing   [-]   52.77.219.122    -   29396ce3-5820-4763-be75-d9695df0023b    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   200    -    243    2891  603    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/14.5.0""    -
","2021-11-03T23:11:15.000+0000"
"jove-aws-billing","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz",2,1878,"REST.GET.LOCATION","-___--___[-]___...____-___----____..____///--////-","-","54.205.0.78","559bf468-823b-4901-9215-3cbe413f9d7b","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635980955,3405,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   jove-aws-billing   [-]   54.205.0.78    -   559bf468-823b-4901-9215-3cbe413f9d7b    REST.GET.LOCATION    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz HTTP/1.1""   200    -    -    1878  3405    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-03T23:09:15.000+0000"
"ta-cloudtrail-singapore","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz",2,2146,"REST.COPY.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.204.191.205","a19c18c6-3eef-4ba2-b600-00df2bc13b60","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635980747,8157,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.204.191.205    -   a19c18c6-3eef-4ba2-b600-00df2bc13b60    REST.COPY.OBJECT    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1""   200    -    -    2146  8157    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-03T23:05:47.000+0000"
"ta-cloudtrail-singapore","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz",2,525,"REST.HEAD.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.238.226.225","6102f58c-8f82-433d-bce9-4e9354e5e3e7","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635980715,925,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.238.226.225    -   6102f58c-8f82-433d-bce9-4e9354e5e3e7    REST.HEAD.OBJECT    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    525  925    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-03T23:05:15.000+0000"
"jove-aws-billing","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz",2,804,"REST.GET.VERSIONING","-___--___[-]___...____-___----____..____///--////-","-","54.93.109.178","b6e95b48-e59b-4824-a6bf-f4a486c027ec","-","PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635980296,6066,"-","aws-internal/3","-","-   jove-aws-billing   [-]   54.93.109.178    -   b6e95b48-e59b-4824-a6bf-f4a486c027ec    REST.GET.VERSIONING    AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    804  6066    -   ""-""   ""aws-internal/3""    -
","2021-11-03T22:58:16.000+0000"
"splunk-mobile","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz",2,3568,"REST.GET.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.233.82.50","10bdc92b-587b-4c66-8de0-8346a215e1d7","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635980086,8560,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   splunk-mobile   [-]   54.233.82.50    -   10bdc92b-587b-4c66-8de0-8346a215e1d7    REST.GET.BUCKET    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    3568  8560    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-03T22:54:46.000+0000"
"jove-aws-billing","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz",2,804,"REST.GET.VERSIONING","-___--___[-]___...____-___----____..____///--////-","-","54.93.109.178","b6e95b48-e59b-4824-a6bf-f4a486c027ec","-","PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635980086,6066,"-","aws-internal/3","-","-   jove-aws-billing   [-]   54.93.109.178    -   b6e95b48-e59b-4824-a6bf-f4a486c027ec    REST.GET.VERSIONING    AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    804  6066    -   ""-""   ""aws-internal/3""    -
","2021-11-03T22:54:46.000+0000"
"jove-aws-billing","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1240Z_cPYkNFpe7SVvhpTf.json.gz",2,4530,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","52.62.41.118","b9ea3b5f-4b0f-4454-ba1b-b13ae5d68107","-","PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1240Z_cPYkNFpe7SVvhpTf.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635979996,6763,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   jove-aws-billing   [-]   52.62.41.118    -   b9ea3b5f-4b0f-4454-ba1b-b13ae5d68107    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1240Z_cPYkNFpe7SVvhpTf.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1240Z_cPYkNFpe7SVvhpTf.json.gz HTTP/1.1""   301    PermanentRedirect    -    4530  6763    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-03T22:53:16.000+0000"
"config-bucket-ap","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1235Z_6JYEuXAV3Tfi4WV5.json.gz",2,2772,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","54.146.9.81","3f3b34d9-781a-4328-b4ce-6ce4dbddcadf","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1235Z_6JYEuXAV3Tfi4WV5.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635979966,6257,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   config-bucket-ap   [-]   54.146.9.81    -   3f3b34d9-781a-4328-b4ce-6ce4dbddcadf    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1235Z_6JYEuXAV3Tfi4WV5.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1235Z_6JYEuXAV3Tfi4WV5.json.gz HTTP/1.1""   301    PermanentRedirect    -    2772  6257    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-03T22:52:46.000+0000"
"ta-cloudtrail-singapore","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz",2,525,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","184.72.153.114","9123acb9-58d2-4e69-abd1-0b4d901463cc","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635979756,3195,"-","Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64","-","-   ta-cloudtrail-singapore   [-]   184.72.153.114    -   9123acb9-58d2-4e69-abd1-0b4d901463cc    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    525  3195    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64""    -
","2021-11-03T22:49:16.000+0000"
"config-bucket-ap","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz",2,3625,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","18c260e8-3927-4e7d-82bf-f042aafa60c2","-","PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635979756,866,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   config-bucket-ap   [-]   52.77.255.194    -   18c260e8-3927-4e7d-82bf-f042aafa60c2    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    3625  866    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-03T22:49:16.000+0000"
