ComplianceSummaryTimestamp,ComplianceType,"CompliantResourceCount.CapExceeded","CompliantResourceCount.CappedCount",ConfigRuleArn,ConfigRuleId,ConfigRuleInvokedTime,ConfigRuleName,ConfigRuleState,Description,"EvaluationResultIdentifier.EvaluationResultQualifier.ConfigRuleName","EvaluationResultIdentifier.EvaluationResultQualifier.ResourceId","EvaluationResultIdentifier.EvaluationResultQualifier.ResourceType","EvaluationResultIdentifier.OrderingTimestamp","NonCompliantResourceCount.CapExceeded","NonCompliantResourceCount.CappedCount",ResultRecordedTime,"Scope.ComplianceResourceTypes{}","Source.Owner","Source.SourceIdentifier","account_id","aws_account_id","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",description,enabled,eventtype,host,index,linecount,name,punct,region,source,sourcetype,"splunk_server","splunk_server_group","src_user",status,tag,"tag::eventtype",time,timeendpos,timestamp,timestartpos,"tmp_epochtime","user_id","_raw","_time"
"2020-09-13 10:35:57.000000+08:00",,false,1,,,,"eip-attached",,,,,,,false,1,,,,,063605715280,063605715280,10,13,35,september,57,sunday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"eip-attached","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599964557.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-13 10:35:57.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""eip-attached"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-13T02:35:57.000+0000"
"2020-09-13 10:34:52.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,10,13,34,september,52,sunday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599964492.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-13 10:34:52.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-13T02:34:52.000+0000"
,COMPLIANT,,,,,"2020-09-13 10:20:26.000000+08:00",,,,"encrypted-volumes","i-e820ee25","AWS::EC2::Instance","2020-09-13 10:20:26.000000+08:00",,,"2020-09-13 10:20:26.000000+08:00",,,,063605715280,063605715280,10,13,20,september,26,sunday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599963626.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-13 10:20:26.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-e820ee25"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""encrypted-volumes""}, ""OrderingTimestamp"":""2020-09-13 10:20:26.000000+08:00""}, ""ResultRecordedTime"":""2020-09-13 10:20:26.000000+08:00""}","2020-09-13T02:20:26.000+0000"
"2020-09-13 08:36:33.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,8,13,36,september,33,sunday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599957393.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-13 08:36:33.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-13T00:36:33.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-13 07:29:43.000000+08:00",,,,"cloudtrail-enabled","i-f072b3d8","AWS::EC2::Instance","2020-09-13 07:29:43.000000+08:00",,,"2020-09-13 07:29:43.000000+08:00",,,,063605715280,063605715280,7,13,29,september,43,sunday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599953383.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-13 07:29:43.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-f072b3d8"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-13 07:29:43.000000+08:00""}, ""ResultRecordedTime"":""2020-09-13 07:29:43.000000+08:00""}","2020-09-12T23:29:43.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-13 05:34:53.000000+08:00",,,,"encrypted-volumes","i-e72fbf69","AWS::EC2::Instance","2020-09-13 05:34:53.000000+08:00",,,"2020-09-13 05:34:53.000000+08:00",,,,063605715280,063605715280,5,13,34,september,53,sunday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599946493.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-13 05:34:53.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-e72fbf69"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""encrypted-volumes""}, ""OrderingTimestamp"":""2020-09-13 05:34:53.000000+08:00""}, ""ResultRecordedTime"":""2020-09-13 05:34:53.000000+08:00""}","2020-09-12T21:34:53.000+0000"
"2020-09-13 04:14:04.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,4,13,14,september,4,sunday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599941644.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-13 04:14:04.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T20:14:04.000+0000"
,COMPLIANT,,,,,"2020-09-13 04:13:11.000000+08:00",,,,"cloudtrail-enabled","i-92b5c936","AWS::EC2::Instance","2020-09-13 04:13:11.000000+08:00",,,"2020-09-13 04:13:11.000000+08:00",,,,063605715280,063605715280,4,13,13,september,11,sunday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599941591.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-13 04:13:11.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-92b5c936"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-13 04:13:11.000000+08:00""}, ""ResultRecordedTime"":""2020-09-13 04:13:11.000000+08:00""}","2020-09-12T20:13:11.000+0000"
,COMPLIANT,,,,,"2020-09-13 03:09:28.000000+08:00",,,,"cloudtrail-enabled","i-51970bdf","AWS::EC2::Instance","2020-09-13 03:09:28.000000+08:00",,,"2020-09-13 03:09:28.000000+08:00",,,,063605715280,063605715280,3,13,9,september,28,sunday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599937768.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-13 03:09:28.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-51970bdf"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-13 03:09:28.000000+08:00""}, ""ResultRecordedTime"":""2020-09-13 03:09:28.000000+08:00""}","2020-09-12T19:09:28.000+0000"
"2020-09-13 03:05:55.000000+08:00",,false,1,,,,"encrypted-volumes",,,,,,,false,1,,,,,063605715280,063605715280,3,13,5,september,55,sunday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"encrypted-volumes","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599937555.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-13 03:05:55.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""encrypted-volumes"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T19:05:55.000+0000"
,,,,"arn:aws:config:us-west-2:063605715280:config-rule/config-rule-legsks","config-rule-legsks",,"encrypted-volumes",ACTIVE,"Checks whether EBS volumes that are in an attached state are encrypted. Optionally; you can specify the ID of a KMS key to use to encrypt the volume.",,,,,,,,"AWS::EC2::Instance",AWS,"ENCRYPTED_VOLUMES",063605715280,063605715280,,,,,,,,,"Checks whether EBS volumes that are in an attached state are encrypted. Optionally; you can specify the ID of a KMS key to use to encrypt the volume.",1,"aws_config_rule_events","eventgen-hod",eventgen,1,"encrypted-volumes","{"""":_"":::--::-/--"",_"""":_""___________._;___________","us-west-2","063605715280:us-west-2:configRule","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,AWS,ACTIVE,"inventory
network
snapshot
user","inventory
network
snapshot
user",,,none,,1599936754,063605715280,"{""ConfigRuleArn"": ""arn:aws:config:us-west-2:063605715280:config-rule/config-rule-legsks"", ""Description"": ""Checks whether EBS volumes that are in an attached state are encrypted. Optionally; you can specify the ID of a KMS key to use to encrypt the volume."", ""ConfigRuleName"": ""encrypted-volumes"", ""Source"": {""SourceIdentifier"": ""ENCRYPTED_VOLUMES"", ""Owner"": ""AWS""}, ""ConfigRuleId"": ""config-rule-legsks"", ""Scope"": {""ComplianceResourceTypes"": [""AWS::EC2::Instance""]}, ""ConfigRuleState"": ""ACTIVE""}","2020-09-12T18:52:34.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-13 02:11:31.000000+08:00",,,,"cloudtrail-enabled","i-99795bb1","AWS::EC2::Instance","2020-09-13 02:11:31.000000+08:00",,,"2020-09-13 02:11:31.000000+08:00",,,,063605715280,063605715280,2,13,11,september,31,sunday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599934291.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-13 02:11:31.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-99795bb1"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-13 02:11:31.000000+08:00""}, ""ResultRecordedTime"":""2020-09-13 02:11:31.000000+08:00""}","2020-09-12T18:11:31.000+0000"
,COMPLIANT,,,,,"2020-09-13 01:59:14.000000+08:00",,,,"cloudtrail-enabled","i-51970bdf","AWS::EC2::Instance","2020-09-13 01:59:14.000000+08:00",,,"2020-09-13 01:59:14.000000+08:00",,,,063605715280,063605715280,1,13,59,september,14,sunday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599933554.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-13 01:59:14.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-51970bdf"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-13 01:59:14.000000+08:00""}, ""ResultRecordedTime"":""2020-09-13 01:59:14.000000+08:00""}","2020-09-12T17:59:14.000+0000"
,,,,"arn:aws:config:us-west-2:063605715280:config-rule/config-rule-keg42x","config-rule-keg42x",,"cloudtrail-enabled",ACTIVE,"Checks whether AWS CloudTrail is enabled in your AWS account. Optionally; you can specify which S3 bucket; SNS topic; and Amazon CloudWatch Logs ARN to use.",,,,,,,,"AWS::EC2::Instance",AWS,"CLOUD_TRAIL_ENABLED",063605715280,063605715280,,,,,,,,,"Checks whether AWS CloudTrail is enabled in your AWS account. Optionally; you can specify which S3 bucket; SNS topic; and Amazon CloudWatch Logs ARN to use.",1,"aws_config_rule_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_"":::--::-/--"",_"""":_""_________._;______;__;___","us-west-2","063605715280:us-west-2:configRule","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,AWS,ACTIVE,"inventory
network
snapshot
user","inventory
network
snapshot
user",,,none,,1599933150,063605715280,"{""ConfigRuleArn"": ""arn:aws:config:us-west-2:063605715280:config-rule/config-rule-keg42x"", ""Description"": ""Checks whether AWS CloudTrail is enabled in your AWS account. Optionally; you can specify which S3 bucket; SNS topic; and Amazon CloudWatch Logs ARN to use."", ""ConfigRuleName"": ""cloudtrail-enabled"", ""Source"": {""SourceIdentifier"": ""CLOUD_TRAIL_ENABLED"", ""Owner"": ""AWS""}, ""ConfigRuleId"": ""config-rule-keg42x"", ""Scope"": {""ComplianceResourceTypes"": [""AWS::EC2::Instance""]}, ""ConfigRuleState"": ""ACTIVE""}","2020-09-12T17:52:30.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-13 00:54:14.000000+08:00",,,,"cloudtrail-enabled","i-93b5c937","AWS::EC2::Instance","2020-09-13 00:54:14.000000+08:00",,,"2020-09-13 00:54:14.000000+08:00",,,,063605715280,063605715280,0,13,54,september,14,sunday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599929654.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-13 00:54:14.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-93b5c937"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-13 00:54:14.000000+08:00""}, ""ResultRecordedTime"":""2020-09-13 00:54:14.000000+08:00""}","2020-09-12T16:54:14.000+0000"
"2020-09-12 21:05:03.000000+08:00",,false,1,,,,"encrypted-volumes",,,,,,,false,1,,,,,063605715280,063605715280,21,12,5,september,3,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"encrypted-volumes","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599915903.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 21:05:03.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""encrypted-volumes"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T13:05:03.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-12 20:31:12.000000+08:00",,,,"cloudtrail-enabled","i-1073aedd","AWS::EC2::Instance","2020-09-12 20:31:12.000000+08:00",,,"2020-09-12 20:31:12.000000+08:00",,,,063605715280,063605715280,20,12,31,september,12,saturday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599913872.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-12 20:31:12.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-1073aedd"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-12 20:31:12.000000+08:00""}, ""ResultRecordedTime"":""2020-09-12 20:31:12.000000+08:00""}","2020-09-12T12:31:12.000+0000"
"2020-09-12 18:44:22.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,18,12,44,september,22,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599907462.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 18:44:22.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T10:44:22.000+0000"
"2020-09-12 17:51:49.000000+08:00",,false,1,,,,"eip-attached",,,,,,,false,1,,,,,063605715280,063605715280,17,12,51,september,49,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"eip-attached","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599904309.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 17:51:49.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""eip-attached"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T09:51:49.000+0000"
"2020-09-12 17:04:32.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,17,12,4,september,32,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599901472.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 17:04:32.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T09:04:32.000+0000"
"2020-09-12 17:02:03.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,17,12,2,september,3,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599901323.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 17:02:03.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T09:02:03.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-12 16:54:04.000000+08:00",,,,"cloudtrail-enabled","i-3181671a","AWS::EC2::Instance","2020-09-12 16:54:04.000000+08:00",,,"2020-09-12 16:54:04.000000+08:00",,,,063605715280,063605715280,16,12,54,september,4,saturday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599900844.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-12 16:54:04.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-3181671a"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-12 16:54:04.000000+08:00""}, ""ResultRecordedTime"":""2020-09-12 16:54:04.000000+08:00""}","2020-09-12T08:54:04.000+0000"
"2020-09-12 16:20:49.000000+08:00",,false,1,,,,"eip-attached",,,,,,,false,1,,,,,063605715280,063605715280,16,12,20,september,49,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"eip-attached","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599898849.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 16:20:49.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""eip-attached"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T08:20:49.000+0000"
"2020-09-12 16:14:24.000000+08:00",,false,1,,,,"eip-attached",,,,,,,false,1,,,,,063605715280,063605715280,16,12,14,september,24,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"eip-attached","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599898464.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 16:14:24.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""eip-attached"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T08:14:24.000+0000"
"2020-09-12 15:15:32.000000+08:00",,false,1,,,,"eip-attached",,,,,,,false,1,,,,,063605715280,063605715280,15,12,15,september,32,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"eip-attached","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599894932.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 15:15:32.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""eip-attached"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T07:15:32.000+0000"
