host,instance,"tmp_epochtime","win_storage_free","_time"
"win01.internal.tmi.com","C:",1624364040,"44.49858814052142","2021-06-22T12:14:00.000+0000"
"win02.internal.tmi.com","C:",1624364040,"42.0533206975796","2021-06-22T12:14:00.000+0000"
"win02.internal.tmi.com","C:",1624364400,"37.8002470564403","2021-06-22T12:20:00.000+0000"
"win01.internal.tmi.com","C:",1624364460,"36.943788655988676","2021-06-22T12:21:00.000+0000"
"win02.internal.tmi.com","C:",1624364520,"35.70565756220064","2021-06-22T12:22:00.000+0000"
"win01.internal.tmi.com","C:",1624364580,"44.38124935968783","2021-06-22T12:23:00.000+0000"
"win01.internal.tmi.com","C:",1624364820,"42.998118495480554","2021-06-22T12:27:00.000+0000"
"win02.internal.tmi.com","C:",1624365000,"41.37189553300212","2021-06-22T12:30:00.000+0000"
"win01.internal.tmi.com","C:",1624365180,"44.93341627437281","2021-06-22T12:33:00.000+0000"
"win02.internal.tmi.com","C:",1624365180,"43.94906762163794","2021-06-22T12:33:00.000+0000"
"win01.internal.tmi.com","C:",1624365600,"37.70534724409044","2021-06-22T12:40:00.000+0000"
"win02.internal.tmi.com","C:",1624365600,"36.83420998389231","2021-06-22T12:40:00.000+0000"
"win01.internal.tmi.com","C:",1624365840,"44.21000015691398","2021-06-22T12:44:00.000+0000"
"win02.internal.tmi.com","C:",1624365840,"39.10534504803535","2021-06-22T12:44:00.000+0000"
"win01.internal.tmi.com","C:",1624366080,"45.18862619479573","2021-06-22T12:48:00.000+0000"
"win02.internal.tmi.com","C:",1624366200,"44.35613994066908","2021-06-22T12:50:00.000+0000"
"win02.internal.tmi.com","C:",1624366320,"44.26227048138503","2021-06-22T12:52:00.000+0000"
"win01.internal.tmi.com","C:",1624366380,"38.144056682051705","2021-06-22T12:53:00.000+0000"
"win02.internal.tmi.com","C:",1624366560,"40.03996199181182","2021-06-22T12:56:00.000+0000"
"win01.internal.tmi.com","C:",1624366680,"35.75586916827129","2021-06-22T12:58:00.000+0000"
"win01.internal.tmi.com","C:",1624366860,"37.908594380346656","2021-06-22T13:01:00.000+0000"
"win02.internal.tmi.com","C:",1624367100,"41.19563243240657","2021-06-22T13:05:00.000+0000"
"win01.internal.tmi.com","C:",1624367340,"44.50746317055254","2021-06-22T13:09:00.000+0000"
"win02.internal.tmi.com","C:",1624367400,"35.175255610834895","2021-06-22T13:10:00.000+0000"
"win02.internal.tmi.com","C:",1624367460,"42.265284339584426","2021-06-22T13:11:00.000+0000"
"win01.internal.tmi.com","C:",1624367580,"39.41424058367687","2021-06-22T13:13:00.000+0000"
"win02.internal.tmi.com","C:",1624367760,"40.770489112402316","2021-06-22T13:16:00.000+0000"
"win01.internal.tmi.com","C:",1624367820,"37.92782341121301","2021-06-22T13:17:00.000+0000"
"win01.internal.tmi.com","C:",1624368060,"42.50204850917428","2021-06-22T13:21:00.000+0000"
"win02.internal.tmi.com","C:",1624368180,"37.11027592048413","2021-06-22T13:23:00.000+0000"
"win02.internal.tmi.com","C:",1624368360,"36.701931602468676","2021-06-22T13:26:00.000+0000"
"win01.internal.tmi.com","C:",1624368420,"45.169218044361344","2021-06-22T13:27:00.000+0000"
"win02.internal.tmi.com","C:",1624368600,"43.74076176698322","2021-06-22T13:30:00.000+0000"
"win01.internal.tmi.com","C:",1624368840,"38.83319526333475","2021-06-22T13:34:00.000+0000"
"win01.internal.tmi.com","C:",1624368900,"40.933863711973096","2021-06-22T13:35:00.000+0000"
"win02.internal.tmi.com","C:",1624368960,"41.841264626112654","2021-06-22T13:36:00.000+0000"
"win01.internal.tmi.com","C:",1624369260,"43.58379770869544","2021-06-22T13:41:00.000+0000"
"win02.internal.tmi.com","C:",1624369260,"42.07876650191546","2021-06-22T13:41:00.000+0000"
"win01.internal.tmi.com","C:",1624369560,"40.823854298850264","2021-06-22T13:46:00.000+0000"
"win02.internal.tmi.com","C:",1624369620,"35.41353051126989","2021-06-22T13:47:00.000+0000"
"win02.internal.tmi.com","C:",1624369800,"37.29080822349024","2021-06-22T13:50:00.000+0000"
"win01.internal.tmi.com","C:",1624369980,"43.259803696095744","2021-06-22T13:53:00.000+0000"
"win01.internal.tmi.com","C:",1624370100,"35.792895673486214","2021-06-22T13:55:00.000+0000"
"win02.internal.tmi.com","C:",1624370160,"24.432526847544878","2021-06-22T13:56:00.000+0000"
